,Set,NGenes,Direction,PValue,FDR
1,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,2,Down,7.32925622924939e-06,0.0123864430274315
2,REACTOME_COMPLEMENT_CASCADE,24,Down,4.24931363456079e-05,0.0211581342775629
3,REACTOME_COMPLEX_I_BIOGENESIS,62,Down,4.89472120856671e-05,0.0211581342775629
4,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,139,Down,5.00784243255927e-05,0.0211581342775629
5,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,9,Down,0.000108564244751468,0.0366947147259963
6,REACTOME_ACTIVATION_OF_C3_AND_C5,5,Down,0.000150238652483937,0.0423172204496423
7,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,4,Down,0.000583978097963495,0.140988997936901
8,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,20,Down,0.00102949992205557,0.21748185853424
9,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,28,Down,0.00122061038437853,0.229203505511079
10,REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,7,Down,0.00148632928898036,0.25118964983768
11,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,46,Down,0.0019360198706445,0.293556912015006
12,REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT,1,Up,0.00225813009242312,0.293556912015006
13,REACTOME_CIPROFLOXACIN_ADME,1,Up,0.00225813009242312,0.293556912015006
14,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,221,Down,0.0030538909406355,0.368648263548143
15,REACTOME_METABOLISM_OF_STEROID_HORMONES,15,Down,0.00375226104654596,0.406272327824914
16,REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,1,Up,0.00429122697744887,0.406272327824914
17,REACTOME_GAP_JUNCTION_DEGRADATION,10,Up,0.0048640904070042,0.406272327824914
18,REACTOME_RIBAVIRIN_ADME,10,Down,0.00490919211987667,0.406272327824914
19,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,72,Down,0.004958243179402,0.406272327824914
20,REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE,2,Down,0.00537506457044241,0.406272327824914
21,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,13,Down,0.00572330927827198,0.406272327824914
22,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,59,Down,0.00594542164545324,0.406272327824914
23,REACTOME_LAMININ_INTERACTIONS,7,Up,0.00636398703601749,0.406272327824914
24,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,97,Down,0.00648071181626163,0.406272327824914
25,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,27,Down,0.00650828927329317,0.406272327824914
26,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,26,Down,0.00658429385579821,0.406272327824914
27,REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS,2,Down,0.0067206749321693,0.406272327824914
28,REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,11,Down,0.00673113915922934,0.406272327824914
29,REACTOME_INTERLEUKIN_12_SIGNALING,39,Down,0.00704522248885484,0.410566414005679
30,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,22,Down,0.00818174243640009,0.434082254891089
31,REACTOME_TP53_REGULATES_METABOLIC_GENES,69,Down,0.00832804331664112,0.434082254891089
