,Set,NGenes,Direction,PValue,FDR
1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Down,0.000137327290961743,0.00686636454808714
2,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,Down,0.00287883972078801,0.0719709930197003
3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,169,Down,0.0200123824963029,0.291994608291634
4,HALLMARK_ADIPOGENESIS,167,Down,0.0233595686633307,0.291994608291634
5,HALLMARK_P53_PATHWAY,159,Down,0.033274181794974,0.33274181794974
6,HALLMARK_NOTCH_SIGNALING,25,Up,0.0627614965727661,0.49114617413619
7,HALLMARK_COAGULATION,67,Down,0.077585330934475,0.49114617413619
8,HALLMARK_G2M_CHECKPOINT,148,Up,0.0871690702272263,0.49114617413619
9,HALLMARK_INTERFERON_ALPHA_RESPONSE,93,Up,0.0918280156671398,0.49114617413619
10,HALLMARK_HYPOXIA,131,Down,0.0982292348272379,0.49114617413619
11,HALLMARK_INFLAMMATORY_RESPONSE,140,Down,0.110652342040928,0.502965191095129
12,HALLMARK_UV_RESPONSE_UP,113,Down,0.136166703921618,0.567361266340074
13,HALLMARK_DNA_REPAIR,142,Down,0.159981846644394,0.579906815283228
14,HALLMARK_KRAS_SIGNALING_UP,125,Down,0.168188762646788,0.579906815283228
15,HALLMARK_COMPLEMENT,141,Down,0.173972044584968,0.579906815283228
16,HALLMARK_CHOLESTEROL_HOMEOSTASIS,61,Up,0.205451889581053,0.617257996754544
17,HALLMARK_FATTY_ACID_METABOLISM,127,Down,0.218194748279758,0.617257996754544
18,HALLMARK_IL6_JAK_STAT3_SIGNALING,69,Down,0.230710272363499,0.617257996754544
19,HALLMARK_ALLOGRAFT_REJECTION,139,Down,0.242857681285865,0.617257996754544
20,HALLMARK_INTERFERON_GAMMA_RESPONSE,182,Down,0.246903198701818,0.617257996754544
21,HALLMARK_APOPTOSIS,124,Down,0.284463399481166,0.6531711537416
22,HALLMARK_WNT_BETA_CATENIN_SIGNALING,27,Up,0.322729930511303,0.6531711537416
23,HALLMARK_MYC_TARGETS_V2,54,Down,0.323131585408827,0.6531711537416
24,HALLMARK_HEME_METABOLISM,139,Down,0.329993119854598,0.6531711537416
25,HALLMARK_BILE_ACID_METABOLISM,71,Down,0.333597879963724,0.6531711537416
26,HALLMARK_XENOBIOTIC_METABOLISM,128,Down,0.339648999945632,0.6531711537416
27,HALLMARK_MITOTIC_SPINDLE,168,Up,0.37159026238566,0.687408454008924
28,HALLMARK_PROTEIN_SECRETION,89,Down,0.384948734244997,0.687408454008924
29,HALLMARK_HEDGEHOG_SIGNALING,15,Down,0.404785131852046,0.697905399744907
30,HALLMARK_E2F_TARGETS,158,Down,0.489626789223351,0.7674051898951
31,HALLMARK_ANDROGEN_RESPONSE,81,Down,0.497194092712791,0.7674051898951
32,HALLMARK_SPERMATOGENESIS,53,Up,0.497873651852542,0.7674051898951
33,HALLMARK_ESTROGEN_RESPONSE_LATE,101,Down,0.506487425330766,0.7674051898951
34,HALLMARK_ANGIOGENESIS,19,Up,0.55894472344604,0.772844845673717
35,HALLMARK_IL2_STAT5_SIGNALING,146,Down,0.567885691511383,0.772844845673717
36,HALLMARK_PI3K_AKT_MTOR_SIGNALING,84,Down,0.575910764438927,0.772844845673717
37,HALLMARK_ESTROGEN_RESPONSE_EARLY,109,Down,0.586468234368088,0.772844845673717
38,HALLMARK_PEROXISOME,79,Up,0.587362082712025,0.772844845673717
39,HALLMARK_PANCREAS_BETA_CELLS,11,Up,0.678393766379562,0.832314085669665
40,HALLMARK_MYC_TARGETS_V1,191,Down,0.703329970908603,0.832314085669665
41,HALLMARK_GLYCOLYSIS,137,Down,0.704275396931747,0.832314085669665
42,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,104,Down,0.705690107283237,0.832314085669665
43,HALLMARK_TGF_BETA_SIGNALING,43,Down,0.727569490959225,0.832314085669665
44,HALLMARK_KRAS_SIGNALING_DN,46,Up,0.732436395389305,0.832314085669665
45,HALLMARK_APICAL_SURFACE,17,Down,0.775452378242156,0.842642844053257
46,HALLMARK_MTORC1_SIGNALING,178,Up,0.785428209416525,0.842642844053257
47,HALLMARK_MYOGENESIS,83,Up,0.792084273410062,0.842642844053257
48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,83,Up,0.887164533710679,0.923582288169571
49,HALLMARK_UV_RESPONSE_DN,92,Up,0.905110642406179,0.923582288169571
50,HALLMARK_APICAL_JUNCTION,102,Up,0.989100511331642,0.989100511331642
