Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_COMPLEMENT_ACTIVATION,11,Down,7.60194119467186e-05,0.0627160148560428,""
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION,26,Up,0.000177728822324443,0.0733131392088329,""
WP_IMMUNE_RESPONSE_TO_TUBERCULOSIS,22,Up,0.000343999117599652,0.0945997573399042,""
WP_PROSTAGLANDIN_SIGNALING,24,Up,0.000674722305263491,0.123230258654346,""
WP_TYPE_II_INTERFERON_SIGNALING,31,Up,0.000746850052450585,0.123230258654346,""
WP_EBOLA_VIRUS_INFECTION_IN_HOST,108,Up,0.000899643306955843,0.123700954706428,""
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,11,Up,0.00139153379127266,0.164002196828563,""
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,11,Up,0.00173505851095338,0.178927908942068,""
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT,25,Up,0.00273847148045976,0.242356613835913,""
WP_CCL18_SIGNALING,23,Up,0.0029376559252838,0.242356613835913,""
WP_MATRIX_METALLOPROTEINASES,10,Up,0.00397394115109987,0.29804558633249,""
WP_PEPTIDE_GPCRS,14,Up,0.00480127385001351,0.313911167312364,""
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,15,Up,0.00494647900007362,0.313911167312364,""
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,41,Up,0.00564232232058053,0.324709939576589,""
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,86,Down,0.0059038170832107,0.324709939576589,""
WP_LDL_INFLUENCE_ON_CD14_AND_TLR4,18,Up,0.00651424884981267,0.335627948153402,""
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER,27,Up,0.00750136982358087,0.335627948153402,""
WP_ENDOTHELIN_PATHWAYS,12,Up,0.00761268390608953,0.335627948153402,""
WP_MAMMARY_GLAND_DEVELOPMENT_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4,8,Up,0.00772961335141169,0.335627948153402,""
WP_SEROTONIN_TRANSPORTER_ACTIVITY,4,Up,0.00848200735703378,0.349882803477643,""
WP_VASOPRESSINREGULATED_WATER_REABSORPTION,34,Up,0.0119371231125727,0.449650514131926,""
WP_CHOLESTEROL_SYNTHESIS_DISORDERS,17,Up,0.0138791860545595,0.449650514131926,""
WP_PRION_DISEASE_PATHWAY,29,Up,0.0146252564492521,0.449650514131926,""
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,53,Up,0.0152403462223382,0.449650514131926,""
WP_PPAR_SIGNALING,37,Down,0.0162695268739615,0.449650514131926,""
WP_NAD_BIOSYNTHETIC_PATHWAYS,18,Down,0.0164351128656242,0.449650514131926,""
WP_SYNAPTIC_VESICLE_PATHWAY,20,Up,0.0169737981944844,0.449650514131926,""
WP_ESTROGEN_METABOLISM_WP5276,9,Down,0.0205030903815353,0.449650514131926,""
WP_GPCRS_CLASS_A_RHODOPSINLIKE,46,Up,0.0208222705366331,0.449650514131926,""
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,8,Up,0.0209530411363201,0.449650514131926,""
WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,5,Up,0.0214728300869326,0.449650514131926,""
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,12,Up,0.0218155703813022,0.449650514131926,""
WP_MAMMARY_GLAND_DEVELOPMENT_PUBERTY_STAGE_2_OF_4,9,Up,0.0228224611463283,0.449650514131926,""
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,21,Up,0.0231116449341595,0.449650514131926,""
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE,11,Up,0.0232933444415388,0.449650514131926,""
WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT,19,Up,0.0232942798153492,0.449650514131926,""
WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION,17,Up,0.0233285958457005,0.449650514131926,""
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_STAGE_2_OF_3,10,Up,0.0235855476651666,0.449650514131926,""
WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY,15,Up,0.0236839549626855,0.449650514131926,""
WP_VITAMIN_B12_DISORDERS,9,Up,0.0238010207819849,0.449650514131926,""
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY,18,Up,0.0243209169131968,0.449650514131926,""
WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING,17,Up,0.0245805928764484,0.449650514131926,""
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,8,Up,0.0256767925514047,0.449650514131926,""
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2,7,Up,0.0264392882269936,0.449650514131926,""
WP_FOCAL_ADHESION,117,Up,0.0270506188803922,0.449650514131926,""
WP_WNTBETACATENIN_SIGNALING_IN_LEUKEMIA,13,Up,0.0272175203305613,0.449650514131926,""
WP_KLEEFSTRA_SYNDROME,25,Down,0.027767141073946,0.449650514131926,""
WP_BLADDER_CANCER,30,Up,0.0278863997756816,0.449650514131926,""
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION,9,Up,0.0281424702055621,0.449650514131926,""
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,71,Up,0.0286075646740313,0.449650514131926,""
