Set,NGenes,Direction,PValue,FDR,DEG.GENES
HALLMARK_TNFA_SIGNALING_VIA_NFKB,168,Down,2.27175613393055e-12,1.13587806696528e-10,"PTPRE,ABCA1,CCL20,DUSP5,GPR183,NR4A2,DUSP2"
HALLMARK_INFLAMMATORY_RESPONSE,139,Down,4.99982441680517e-05,0.00124995610420129,"GABBR1,PTPRE,ABCA1,NLRP3,CCL20,GPR183"
HALLMARK_MTORC1_SIGNALING,178,Down,0.0002792275353353,0.00465379225558834,"FADS2,SLC1A5,PSAT1,SCD,MTHFD2,UBE2D3,FADS1,TUBA4A,SLC7A5"
HALLMARK_ALLOGRAFT_REJECTION,139,Down,0.000556576166704598,0.00613073608045282,"CCR5,CCR2,CCND2,EIF3A,NLRP3,EIF5A"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,61,Down,0.000613073608045282,0.00613073608045282,"FADS2,SCD,LPL,FABP5"
HALLMARK_IL2_STAT5_SIGNALING,146,Down,0.00348145631255042,0.0267721424750401,"SLC1A5,CCND2,TGM2,AHNAK,NFKBIZ"
HALLMARK_MYC_TARGETS_V1,191,Down,0.00374809994650561,0.0267721424750401,EIF4E
HALLMARK_APOPTOSIS,124,Down,0.00892797332279331,0.0557998332674582,"CCND2,GSN"
HALLMARK_KRAS_SIGNALING_UP,123,Down,0.0122977581797428,0.06784625424738,"CCND2,CCL20"
HALLMARK_INTERFERON_GAMMA_RESPONSE,181,Down,0.0139487002577364,0.06784625424738,"MTHFD2,BANK1,IFI27"
HALLMARK_MYOGENESIS,81,Down,0.0149261759344236,0.06784625424738,"TNNT1,SCD,RYR1,GSN,SORBS3,PLXNB2"
HALLMARK_HYPOXIA,131,Down,0.0348649677868294,0.143153090132906,"TGM2,RBPJ"
HALLMARK_UV_RESPONSE_UP,113,Down,0.0372198034345556,0.143153090132906,TUBA4A
HALLMARK_ANDROGEN_RESPONSE,80,Down,0.0526872782102226,0.188168850750795,"SCD,ELL2,FADS1,RPS6KA3"
HALLMARK_WNT_BETA_CATENIN_SIGNALING,27,Down,0.0599592120515392,0.199864040171797,"CCND2,RBPJ"
HALLMARK_ESTROGEN_RESPONSE_LATE,100,Down,0.092181291031998,0.288066534474994,"FABP5,SLC7A5,DUSP2"
HALLMARK_MITOTIC_SPINDLE,167,Down,0.10542212490164,0.303261960383067,"GSN,TUBA4A"
HALLMARK_PI3K_AKT_MTOR_SIGNALING,83,Down,0.113195377238139,0.303261960383067,"UBE2D3,EIF4E,RPS6KA3"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,81,Down,0.121093071104264,0.303261960383067,TGM2
HALLMARK_IL6_JAK_STAT3_SIGNALING,69,Down,0.12850534088671,0.303261960383067,""
HALLMARK_G2M_CHECKPOINT,147,Down,0.131984497806198,0.303261960383067,"JPT1,SLC7A5"
HALLMARK_P53_PATHWAY,159,Down,0.13343526256855,0.303261960383067,"CCND2,PTPRE,S100A10,PLXNB2"
HALLMARK_TGF_BETA_SIGNALING,43,Down,0.146368827211714,0.31819310263416,UBE2D3
HALLMARK_E2F_TARGETS,157,Down,0.161138835886805,0.335705908097511,"JPT1,MTHFD2"
HALLMARK_PANCREAS_BETA_CELLS,11,Down,0.18332838446021,0.366656768920421,""
HALLMARK_APICAL_JUNCTION,102,Down,0.230174294545699,0.421835747698245,"SORBS3,CD99"
HALLMARK_UV_RESPONSE_DN,92,Down,0.247972324720334,0.421835747698245,RND3
