,Set,NGenes,Direction,PValue,FDR
1,HP_CYANOTIC_EPISODE,2,Down,7.42929158787955e-06,0.0367220518407576
2,GOBP_HEART_FIELD_SPECIFICATION,4,Down,1.24845322698416e-05,0.0367220518407576
3,GOBP_INTERCELLULAR_TRANSPORT,1,Down,1.61771153483514e-05,0.0367220518407576
4,GOBP_OPTIC_NERVE_MORPHOGENESIS,1,Down,1.61771153483514e-05,0.0367220518407576
5,GOBP_POSTSYNAPTIC_MEMBRANE_ASSEMBLY,1,Down,1.61771153483514e-05,0.0367220518407576
6,GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION,1,Down,1.61771153483514e-05,0.0367220518407576
7,GOMF_AXON_GUIDANCE_RECEPTOR_ACTIVITY,1,Down,1.61771153483514e-05,0.0367220518407576
8,GOBP_ALKALOID_METABOLIC_PROCESS,1,Up,3.47575857930821e-05,0.0613664486946749
9,GOBP_LIPID_HYDROXYLATION,1,Up,3.47575857930821e-05,0.0613664486946749
10,HP_THUMB_CONTRACTURE,1,Down,5.80009683441459e-05,0.0852435221029293
11,HP_PHOTOSENSITIVE_MYOCLONIC_SEIZURE,2,Down,5.90106194545137e-05,0.0852435221029293
12,GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY,9,Up,6.87387538049506e-05,0.0910215664967221
13,GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,2,Down,8.51381325080085e-05,0.0955271491142114
14,GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,74,Down,8.70005779305506e-05,0.0955271491142114
15,GOCC_GAMMA_DELTA_T_CELL_RECEPTOR_COMPLEX,3,Up,9.56306248355426e-05,0.0955271491142114
16,GOBP_RESPONSE_TO_TYPE_II_INTERFERON,91,Down,0.000100601779824692,0.0955271491142114
17,GOBP_PURINE_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT,3,Up,0.000102200222463285,0.0955271491142114
18,GOBP_RESPONSE_TO_INTERFERON_BETA,25,Down,0.00011802618292513,0.10419089148224
19,GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS,16,Down,0.000187379908706859,0.156708776281684
20,GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,1,Up,0.000257702513240138,0.20474464676929
21,GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS,13,Down,0.000305907170884529,0.226905258080019
22,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN,2,Down,0.000318330682658336,0.226905258080019
23,GOBP_CELLULAR_HYPOTONIC_RESPONSE,7,Up,0.000356216933307981,0.226905258080019
24,GOBP_HYPOTONIC_RESPONSE,7,Up,0.000356216933307981,0.226905258080019
25,GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,48,Down,0.000358658371469168,0.226905258080019
26,GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_BINDING,2,Down,0.000371273550036531,0.226905258080019
27,GOMF_ANDROGEN_BINDING,4,Up,0.000393482391265777,0.231571673970859
28,GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,44,Down,0.000446336287912789,0.253295843390508
29,HP_BLURRED_VISION,13,Down,0.00051841478078173,0.284055547124886
30,GOBP_SECONDARY_HEART_FIELD_SPECIFICATION,3,Down,0.000563057323896878,0.298232695890713
31,GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,36,Down,0.000590878144673425,0.30287270060841
32,GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY,8,Up,0.000627334975677689,0.311511023859953
33,HP_IMPAIRED_COLLAGEN_INDUCED_PLATELET_AGGREGATION,11,Down,0.000647707286026926,0.311880871968723
34,GOMF_CYTOSKELETAL_ANCHOR_ACTIVITY,13,Down,0.000675094420585891,0.315507363032642
35,GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT,12,Down,0.000731220120754929,0.331973934822738
36,GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS,6,Down,0.000776092219361888,0.333405427583484
37,GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,27,Down,0.000794492440700171,0.333405427583484
38,GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX,1,Down,0.000889918985351113,0.333405427583484
39,HP_LIMITED_NECK_RANGE_OF_MOTION,1,Down,0.000889918985351113,0.333405427583484
40,GOBP_LATERAL_SPROUTING_FROM_AN_EPITHELIUM,1,Up,0.000902229917312135,0.333405427583484
41,GOBP_PROSTATIC_BUD_FORMATION,1,Up,0.000902229917312135,0.333405427583484
42,GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION,1,Up,0.000902229917312135,0.333405427583484
43,HP_ABSENT_PUBIC_HAIR,1,Up,0.000902229917312135,0.333405427583484
44,GOBP_DEFENSE_RESPONSE_TO_VIRUS,235,Down,0.00095917832372314,0.343792054689027
45,GOBP_COMPLEMENT_ACTIVATION,27,Up,0.000982903582640478,0.343792054689027
46,HP_FASTING_HYPOGLYCEMIA,12,Up,0.00104034638087241,0.343792054689027
47,GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY,1,Up,0.00104366290285629,0.343792054689027
48,GOBP_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,10,Up,0.00105326847761985,0.343792054689027
