Set,NGenes,Direction,PValue,FDR,DEG.GENES
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,61,Up,9.50938595552192e-07,0.000983958536890915,""
REACTOME_COMPLEMENT_CASCADE,24,Down,1.72833223303876e-06,0.000983958536890915,""
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,18,Up,1.74667195897796e-06,0.000983958536890915,""
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,18,Up,5.35268419278427e-05,0.0147544930670226,""
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,14,Up,5.79846667269681e-05,0.0147544930670226,""
REACTOME_SMOOTH_MUSCLE_CONTRACTION,24,Up,6.07667735196728e-05,0.0147544930670226,""
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,2,Down,6.11132848929929e-05,0.0147544930670226,CDK1
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,8,Down,7.95037183918817e-05,0.016795160510285,CDK1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,16,Up,9.05487115789997e-05,0.0170030358409455,""
REACTOME_GAP_JUNCTION_ASSEMBLY,7,Up,0.000205168378299284,0.0315213235750718,""
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,7,Up,0.000205168378299284,0.0315213235750718,""
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,9,Down,0.000232399392266211,0.0327295810774913,""
REACTOME_L1CAM_INTERACTIONS,60,Up,0.000380979683787178,0.0495273588923332,""
REACTOME_RECYCLING_PATHWAY_OF_L1,31,Up,0.000635684648948306,0.0767362183373312,""
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,4,Down,0.000732792389306309,0.0825612758618442,""
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,37,Up,0.000792115470643785,0.0836671965867497,""
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,23,Up,0.00114413286932528,0.113740267597631,""
REACTOME_MUSCLE_CONTRACTION,68,Up,0.00127000401355288,0.119239265716909,""
REACTOME_PHOSPHORYLATION_OF_EMI1,4,Down,0.00152515955126829,0.135658928507548,CDK1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,13,Up,0.0016508065732387,0.13949315543867,""
REACTOME_GAP_JUNCTION_DEGRADATION,10,Up,0.00176778073304695,0.142264258992826,""
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,21,Up,0.00219034691486901,0.155482102201622,""
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,12,Down,0.00219181391730957,0.155482102201622,CDK1
REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY,5,Up,0.00220802985375084,0.155482102201622,""
REACTOME_OPSINS,1,Down,0.00249961659738319,0.168974081983104,""
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,5,Down,0.00291994416133254,0.189796370486615,CDK1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,38,Down,0.00322143469060722,0.201637949152822,CDK1
REACTOME_AGGREPHAGY,28,Up,0.00368965212137043,0.222696860182716,""
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,89,Up,0.00388236048760668,0.226247904277768,""
REACTOME_DEADENYLATION_OF_MRNA,24,Down,0.00438993949914641,0.247299925118581,""
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,90,Down,0.00555983482138083,0.303100672520439,""
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,4,Down,0.00635915887305321,0.335843077983123,""
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,70,Up,0.00709154809833881,0.363173220793715,""
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,1,Up,0.007629028747042,0.379207605367676,""
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,2,Up,0.00833478984542926,0.40245128110787,""
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,10,Up,0.00890692545301208,0.415919944459589,""
REACTOME_RUNX3_REGULATES_WNT_SIGNALING,6,Up,0.00927494835818559,0.415919944459589,""
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,13,Up,0.00965571172143581,0.415919944459589,""
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,24,Up,0.0096594763990742,0.415919944459589,""
REACTOME_INTERFERON_SIGNALING,218,Up,0.0101681499486999,0.415919944459589,CDK1
REACTOME_PROTEIN_FOLDING,72,Up,0.0103209182409213,0.415919944459589,""
REACTOME_STRIATED_MUSCLE_CONTRACTION,9,Up,0.0103364719924868,0.415919944459589,""
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,5,Up,0.0106007517199939,0.416634195506739,""
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,33,Up,0.0111610444119668,0.428685569459633,""
