Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,206,8,4.36886585085515e-06,0.00757561338538283,"GABBR1,CCR5,CCR2,CCL23,PDE1B,C3,CCL20,GPR183"
REACTOME_GPCR_LIGAND_BINDING,249,8,1.74046735945329e-05,0.01508985200646,"GABBR1,CCR5,CCR2,CCL23,C3,CCL20,GPR183,ADGRE3"
REACTOME_SIGNALING_BY_GPCR,453,10,3.8754110193154e-05,0.022399875691643,"GABBR1,CCR5,CCR2,CCL23,PDE1B,C3,CCL20,GPR183,RPS6KA3,ADGRE3"
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,108,5,0.000131253151492674,0.0474836637947935,"CCR5,CCR2,CCL23,C3,CCL20"
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,180,6,0.000168294978990737,0.0474836637947935,"CCR5,CCR2,CCL23,C3,CCL20,GPR183"
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,24,3,0.000169238550058028,0.0474836637947935,"SLC1A5,SLC16A10,SLC7A5"
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,25,3,0.000191687224085095,0.0474836637947935,"NLRP3,C3,PSTPIP1"
REACTOME_LINOLEIC_ACID_LA_METABOLISM,7,2,0.000418704522898438,0.0907542053382363,"FADS2,FADS1"
REACTOME_INTERLEUKIN_10_SIGNALING,44,3,0.0010372650041419,0.179861751718206,"CCR5,CCR2,CCL20"
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,44,3,0.0010372650041419,0.179861751718206,"SCD,ABCA1,ABCG1"
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,46,3,0.00118115376070519,0.186192783732981,"CCR5,CCR2,CCL20"
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,12,2,0.00129666777812126,0.187368493938522,"FADS2,FADS1"
REACTOME_THE_NLRP3_INFLAMMASOME,16,2,0.0023299734046571,0.31078260643657,"NLRP3,PSTPIP1"
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,62,3,0.00279324134439586,0.345962892227316,"ABCA1,ABCG1,LPL"
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,216,5,0.00300490606605151,0.347367141235555,"RARG,SCD,ABCA1,ABCG1,FABP5"
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,142,4,0.0039595956646513,0.395963822178684,"NRGN,GABBR1,TUBA4A,RPS6KA3"
REACTOME_INFLAMMASOMES,21,2,0.00401795399798548,0.395963822178684,"NLRP3,PSTPIP1"
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,22,2,0.00440678783951462,0.395963822178684,"DUSP5,DUSP2"
