Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_PROSTAGLANDIN_SIGNALING,24,Down,1.76839222884266e-07,0.000145892358879519,"CCR2,NLRP3"
WP_SPINAL_CORD_INJURY,64,Down,5.02567957114163e-06,0.00207309282309592,CCR2
WP_CHOLESTEROL_SYNTHESIS_DISORDERS,17,Down,1.75874471334693e-05,0.00477624260696908,""
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,15,Down,2.34054009088621e-05,0.00477624260696908,""
WP_METABOLISM_OF_ALPHALINOLENIC_ACID,4,Down,3.15427101839939e-05,0.00477624260696908,"FADS2,FADS1"
WP_POSTCOVID_NEUROINFLAMMATION,13,Down,4.30476439389151e-05,0.00477624260696908,""
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,8,Down,4.34444173723668e-05,0.00477624260696908,""
WP_GPCRS_CLASS_C_METABOTROPIC_GLUTAMATE_PHEROMONE,1,Down,4.63150798251547e-05,0.00477624260696908,GABBR1
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,41,Down,5.88126444690376e-05,0.00539115907632845,"CCL23,CCL20"
WP_HYPERTROPHY_MODEL,13,Down,7.56196082948694e-05,0.00623861768432672,EIF4E
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,12,Down,0.000197945585037023,0.0119279995706467,"CCR5,CCR2"
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,33,Down,0.000215307210163459,0.0119279995706467,""
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,93,Down,0.000217227972504137,0.0119279995706467,RYR1
WP_MRNA_PROTEIN_AND_METABOLITE_INDUCATION_PATHWAY_BY_CYCLOSPORIN_A,6,Down,0.000231970978732806,0.0119279995706467,"SLC1A5,SLC7A5"
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,26,Down,0.000235988044578877,0.0119279995706467,""
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,16,Down,0.00024563793458225,0.0119279995706467,CCL20
WP_PURINERGIC_SIGNALING,16,Down,0.00024578908206181,0.0119279995706467,""
WP_GPCRS_CLASS_A_RHODOPSINLIKE,47,Down,0.000267800544796461,0.0122741916365045,"CCR5,CCR2"
WP_NEUROGENESIS_REGULATION_IN_THE_OLFACTORY_EPITHELIUM,28,Down,0.000296148856694728,0.0128590950933237,LRP8
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,75,Down,0.00031383104604071,0.0129087841653031,RYR1
WP_PRION_DISEASE_PATHWAY,29,Down,0.000331935832558631,0.0129087841653031,""
WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,5,Down,0.000350169671684943,0.0129087841653031,"SLC1A5,PSAT1"
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,10,Down,0.000382126106828349,0.0129087841653031,RYR1
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,21,Down,0.000384490462685805,0.0129087841653031,CCL20
WP_BURN_WOUND_HEALING,62,Down,0.000394176005472563,0.0129087841653031,NFKBIZ
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,20,Down,0.000428142193328369,0.0129087841653031,""
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING,62,Down,0.000434154077331787,0.0129087841653031,NR4A2
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,12,Down,0.000438116311064833,0.0129087841653031,""
WP_TGFBETA_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION,10,Down,0.000475558562841379,0.0133641721723781,""
WP_CCL18_SIGNALING,23,Down,0.000497623569486884,0.0133641721723781,MTDH
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION,26,Down,0.000502168893749964,0.0133641721723781,S100A10
WP_BILE_ACID_SYNTHESIS_AND_ENTEROHEPATIC_CIRCULATION,4,Down,0.00054613173144348,0.0134703799866155,""
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM,27,Down,0.000557737020818777,0.0134703799866155,ABCA1
WP_MAPK_SIGNALING,157,Down,0.000570639007874442,0.0134703799866155,"DUSP2,RPS6KA3"
WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING,76,Down,0.000571470666098837,0.0134703799866155,RPS6KA3
WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT,19,Down,0.000611829029560694,0.0138858794179874,"CCR5,CCR2"
WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING,17,Down,0.000622760652685498,0.0138858794179874,""
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING,31,Down,0.000707084815750328,0.0153511834998426,"IFI27,EIF4E,RPS6KA3"
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT,25,Down,0.000781132550166315,0.0165239577919797,""
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,16,Down,0.000817839698691624,0.0168679437855147,""
WP_EPAC1_AND_PKA_REDUCTION_OF_RETINAL_INFLAMMATION,7,Down,0.000854830777924899,0.0170673823532284,NLRP3
WP_POLYCYSTIC_KIDNEY_DISEASE_PATHWAY,47,Down,0.000868884919800717,0.0170673823532284,""
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,53,Down,0.00100694273473055,0.0193192501430862,TUBA4A
WP_EBOLA_VIRUS_INFECTION_IN_HOST,108,Down,0.00109185774618664,0.0204723327409995,GSN
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION,9,Down,0.00120623191167996,0.0217059189039875,CCND2
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,13,Down,0.00121026941767688,0.0217059189039875,""
WP_CARDIAC_HYPERTROPHIC_RESPONSE,45,Down,0.00134846012309704,0.0236697787564905,""
WP_IL26_SIGNALING,33,Down,0.00147745648220551,0.0251711241916263,CCL20
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY,11,Down,0.00149501222471478,0.0251711241916263,""
WP_LUNG_FIBROSIS,35,Down,0.00155603543234974,0.0256745846337707,CCR2
