Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,1,0.000190403655750182,0.330159939070816,S100A8,1,1,1
REACTOME_IRAK4_DEFICIENCY_TLR2_4,15,1,0.000714013709063766,0.426456587966575,S100A8,1,1,1
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,17,1,0.000809215536938357,0.426456587966575,S100A8,1,1,1
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,1,0.00104722010662572,0.426456587966575,S100A8,1,1,1
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,29,1,0.0013804265041889,0.426456587966575,S100A8,1,1,1
REACTOME_ANTIMICROBIAL_PEPTIDES,31,1,0.00147562833206427,0.426456587966575,S100A8,1,1,1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,101,1,0.00480769230769229,1,S100A8,1,1,1
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,110,1,0.00523610053313028,1,S100A8,1,1,1
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,163,1,0.00775894897182028,1,S100A8,1,1,1
REACTOME_RHO_GTPASE_EFFECTORS,250,1,0.0119002284843863,1,S100A8,1,1,1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,359,1,0.0170887281035798,1,S100A8,1,1,1
REACTOME_NEUTROPHIL_DEGRANULATION,444,1,0.0211348057882711,1,S100A8,1,1,1
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,625,1,0.0297505712109671,1,S100A8,1,1,1
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,715,1,0.0340346534653456,1,S100A8,1,1,1
REACTOME_INNATE_IMMUNE_SYSTEM,917,1,0.0436500380807312,1,S100A8,1,1,1
REACTOME_2_LTR_CIRCLE_FORMATION,7,0,1,1,"",0,1,0
REACTOME_ABACAVIR_ADME,5,0,1,1,"",0,1,0
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT,3,0,1,1,"",0,1,0
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,95,0,1,1,"",0,1,0
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,15,0,1,1,"",0,1,0
REACTOME_ABC_TRANSPORTER_DISORDERS,72,0,1,1,"",0,1,0
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,20,0,1,1,"",0,1,0
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,17,0,1,1,"",0,1,0
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,23,0,1,1,"",0,1,0
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,7,0,1,1,"",0,1,0
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS,3,0,1,1,"",0,1,0
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,12,0,1,1,"",0,1,0
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,10,0,1,1,"",0,1,0
REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,28,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,4,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,8,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,4,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,4,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,6,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,5,0,1,1,"",0,1,0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,7,0,1,1,"",0,1,0
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,5,0,1,1,"",0,1,0
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,23,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,23,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,58,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,37,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,15,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,30,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_C3_AND_C5,5,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,18,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,22,0,1,1,"",0,1,0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,24,0,1,1,"",0,1,0
