Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT,3,1,0.000841798038263342,1,CEBPB,1,5,0.2
GOBP_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT,3,1,0.000841798038263342,1,CEBPB,1,5,0.2
GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT,4,1,0.00112227137139909,1,CEBPB,1,5,0.2
GOMF_PROTEIN_ARGININE_OMEGA_N_MONOMETHYLTRANSFERASE_ACTIVITY,4,1,0.00112227137139909,1,PRMT7,1,5,0.2
HP_DACRYOCYSTITIS,6,1,0.00168302908191098,1,PRMT7,1,5,0.2
HP_NARROW_NARIS,6,1,0.00168302908191098,1,PRMT7,1,5,0.2
GOBP_PEPTIDYL_ARGININE_METHYLATION_TO_ASYMMETRICAL_DIMETHYL_ARGININE,7,1,0.00196331348050671,1,PRMT7,1,5,0.2
GOBP_REGULATION_OF_ODONTOBLAST_DIFFERENTIATION,7,1,0.00196331348050671,1,CEBPB,1,5,0.2
HP_FRONTAL_HIRSUTISM,7,1,0.00196331348050671,1,PRMT7,1,5,0.2
GOBP_PEPTIDYL_ARGININE_METHYLATION,9,1,0.00252369341741565,1,PRMT7,1,5,0.2
HP_PATELLAR_HYPOPLASIA,10,1,0.00280378897694233,1,PRMT7,1,5,0.2
GOMF_PROTEIN_ARGININE_N_METHYLTRANSFERASE_ACTIVITY,11,1,0.00308382161132048,1,PRMT7,1,5,0.2
HP_SHORT_FOURTH_METATARSAL,11,1,0.00308382161132048,1,PRMT7,1,5,0.2
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION,12,1,0.00336379133115561,1,CEBPB,1,5,0.2
GOBP_ODONTOBLAST_DIFFERENTIATION,12,1,0.00336379133115561,1,CEBPB,1,5,0.2
GOBP_PEPTIDYL_ARGININE_MODIFICATION,12,1,0.00336379133115561,1,PRMT7,1,5,0.2
GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION,12,1,0.00336379133115561,1,CEBPB,1,5,0.2
GOBP_GENOMIC_IMPRINTING,14,1,0.00392354206960011,1,PRMT7,1,5,0.2
GOMF_HISTONE_H4_METHYLTRANSFERASE_ACTIVITY,15,1,0.00420332310940985,1,PRMT7,1,5,0.2
GOMF_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING,15,1,0.00420332310940985,1,CEBPB,1,5,0.2
HP_THICK_CORPUS_CALLOSUM,15,1,0.00420332310940985,1,PRMT7,1,5,0.2
GOBP_PHOSPHATE_ION_TRANSPORT,16,1,0.00448304127707566,1,CEBPB,1,5,0.2
HP_LOCALIZED_HIRSUTISM,16,1,0.00448304127707566,1,PRMT7,1,5,0.2
GOBP_LIVER_MORPHOGENESIS,18,1,0.00504228903836357,1,CEBPB,1,5,0.2
