,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,Up,5.32104276815572e-56,8.14651647804641e-53
2,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,7,Up,7.37200179324644e-11,3.76217824848676e-08
3,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,14,Up,1.47704311762348e-10,5.65338253270388e-08
4,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,10,Up,4.60861551197693e-10,1.2079559832552e-07
5,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,182,Up,4.73398817735547e-10,1.2079559832552e-07
6,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,46,Up,3.00423504428854e-09,6.57069121829394e-07
7,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,119,Up,5.71249982499283e-09,1.093229654008e-06
8,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,227,Up,1.04715514006201e-08,1.7813272438166e-06
9,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,109,Up,7.01221025333152e-08,9.75972172531869e-06
10,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,71,Up,1.35045505191873e-07,1.72295557040632e-05
11,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,85,Up,1.88626967631132e-07,2.2214452880251e-05
12,REACTOME_HYALURONAN_METABOLISM,14,Up,2.59297862143464e-07,2.82382294546271e-05
13,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,5,Up,2.7666456030007e-07,2.82382294546271e-05
14,REACTOME_MITOTIC_G2_G2_M_PHASES,192,Up,4.43949449502142e-07,4.24804129492362e-05
15,REACTOME_M_PHASE,346,Up,3.51174220611288e-06,2.98693184308823e-04
16,REACTOME_MITOTIC_PROMETAPHASE,195,Up,4.13127326161299e-06,3.32893650712079e-04
17,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,133,Up,6.20795489520471e-06,4.75218947227921e-04
18,REACTOME_CELL_CYCLE_MITOTIC,490,Up,1.24235838586745e-05,9.05738423220506e-04
19,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,Up,1.82162523454066e-05,0.00126768556094625
20,REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,11,Up,1.14963849086295e-04,0.00733373553962991
21,REACTOME_CELL_CYCLE,599,Up,3.33149530863235e-04,0.0204020772700645
22,REACTOME_AURKA_ACTIVATION_BY_TPX2,70,Up,6.91130529816502e-04,0.0406969554288102
23,REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA,8,Up,0.00103472548299065,0.0565773112306673
24,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,44,Up,0.00172706989467379,0.085276643575885
25,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,0.00172755029453461,0.085276643575885
26,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,0.0017823988206586,0.085276643575885
27,REACTOME_CELL_CYCLE_CHECKPOINTS,255,Up,0.00189458707436094,0.0878973579044424
28,REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,36,Up,0.00279235560411854,0.125738130291338
29,REACTOME_PHOSPHORYLATION_OF_EMI1,6,Up,0.00348234435860038,0.152327691800491
30,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,14,Up,0.00376383493842031,0.160067535853375
31,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,0.00466881380764111,0.185996147293461
32,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,19,Up,0.00473798154437948,0.185996147293461
33,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,53,Up,0.0077133808409976,0.288028928477252
34,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,Up,0.00866406299338458,0.308480940531902
35,REACTOME_RHO_GTPASE_EFFECTORS,251,Up,0.00887260932530158,0.308726474478107
36,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,15,Up,0.0106706596217573,0.36303955290912
37,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,14,Up,0.0119722801834335,0.398468716539927
38,REACTOME_ANTIMICROBIAL_PEPTIDES,31,Up,0.0171798238635618,0.530976444743704
39,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,13,Up,0.0182171284712595,0.536354301721122
40,REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,9,Up,0.0197303220357674,0.569945717674715
41,REACTOME_G0_AND_EARLY_G1,27,Up,0.0235890141362236,0.66879223412145
42,REACTOME_SUMOYLATION,167,Up,0.025831871391923,0.719065365473349
43,REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,10,Up,0.0281540590043561,0.760091641529098
44,REACTOME_MITOTIC_PROPHASE,82,Up,0.0389739258206762,0.98995561013141
45,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,25,Up,0.0425855065621053,0.98995561013141
46,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,27,Up,0.0434922624848453,0.98995561013141
47,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,91,Up,0.0525285185335588,0.98995561013141
48,REACTOME_TRIGLYCERIDE_CATABOLISM,17,Up,0.0566313517225006,0.98995561013141
49,REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,13,Up,0.0597729634477248,0.98995561013141
50,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,0.0642125464962092,0.98995561013141
