,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,51,Up,9.98132149014184e-32,1.52814032014072e-28
2,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,1.59712696929899e-17,1.22260069499838e-14
3,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,5.54506026556547e-09,2.82982908886025e-06
4,REACTOME_VLDL_ASSEMBLY,5,Up,2.42989999559048e-08,9.30044223312256e-06
5,REACTOME_FIBRONECTIN_MATRIX_FORMATION,6,Up,6.5190667537198e-08,1.996138239989e-05
6,REACTOME_VLDL_CLEARANCE,6,Up,4.16981965949476e-07,1.06399898311441e-04
7,REACTOME_INTERFERON_SIGNALING,166,Up,1.48433718308121e-06,3.24645746756762e-04
8,REACTOME_COMPLEMENT_CASCADE,37,Up,4.57540923741272e-05,0.0087561894280986
9,REACTOME_CHYLOMICRON_CLEARANCE,5,Up,1.4431152831757e-04,0.0245489944282444
10,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,2.25029653636986e-04,0.0313200363380206
11,REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,2.25029653636986e-04,0.0313200363380206
12,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,10,Up,2.67193659054261e-04,0.0340894576676728
13,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,14,Up,7.61003355522013e-04,0.0896227797926309
14,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,32,Up,0.00115433845172523,0.126235154970809
15,REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,7,Up,0.0014126557972634,0.144185068374018
16,REACTOME_METABOLISM_OF_COFACTORS,19,Up,0.0120478805168819,0.988726488683532
17,REACTOME_INTEGRIN_SIGNALING,23,Up,0.0121375988286455,0.988726488683532
18,REACTOME_SYNDECAN_INTERACTIONS,25,Up,0.017291905774055,0.988726488683532
19,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,0.0199994977161386,0.988726488683532
20,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,26,Up,0.0202308757651516,0.988726488683532
21,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,29,Up,0.030401150118715,0.988726488683532
22,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,30,Up,0.0342097133004151,0.988726488683532
23,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,15,Up,0.0383541100698842,0.988726488683532
24,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,33,Up,0.047427553323073,0.988726488683532
25,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,15,Up,0.0600190730798009,0.988726488683532
26,REACTOME_ELASTIC_FIBRE_FORMATION,36,Up,0.0606777769296676,0.988726488683532
27,REACTOME_MAP2K_AND_MAPK_ACTIVATION,37,Up,0.0655865511091815,0.988726488683532
28,REACTOME_MET_PROMOTES_CELL_MOTILITY,37,Up,0.0655865511091815,0.988726488683532
29,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,39,Up,0.0757336830536491,0.988726488683532
30,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,91,Up,0.110560516232912,0.988726488683532
31,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,50,Up,0.13645839447867,0.988726488683532
32,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,44,Up,0.149754136735441,0.988726488683532
33,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,27,Up,0.15434293417533,0.988726488683532
34,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,24,Up,0.160205123389539,0.988726488683532
35,REACTOME_ECM_PROTEOGLYCANS,55,Up,0.165172576822819,0.988726488683532
36,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,741,Up,0.167896252947832,0.988726488683532
37,REACTOME_IRON_UPTAKE_AND_TRANSPORT,54,Up,0.172424636189435,0.988726488683532
38,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,Up,0.178348573869146,0.988726488683532
39,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,29,Up,0.182019411206307,0.988726488683532
40,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,36,Up,0.183155128599015,0.988726488683532
41,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,109,Up,0.184686215640896,0.988726488683532
42,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,31,Up,0.194132185198933,0.988726488683532
43,REACTOME_ONCOGENIC_MAPK_SIGNALING,66,Up,0.227374883280351,0.988726488683532
44,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,70,Up,0.264108148522986,0.988726488683532
45,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,73,Up,0.265180023459974,0.988726488683532
46,REACTOME_SIGNALING_BY_MET,73,Up,0.265180023459974,0.988726488683532
47,REACTOME_SIGNALING_BY_ERBB4,46,Up,0.327336508677175,0.988726488683532
48,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,59,Up,0.356216395036019,0.988726488683532
49,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,0.401132319201868,0.988726488683532
50,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,108,Up,0.425093886107821,0.988726488683532
