,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CHYLOMICRON_ASSEMBLY,7,Up,0,0
2,REACTOME_CHYLOMICRON_REMODELING,5,Up,0,0
3,REACTOME_HDL_REMODELING,8,Up,5.53962920332104e-310,2.8270574367615e-307
4,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,5.6448789018163e-264,2.16057739967019e-261
5,REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,14,Up,2.45321115811822e-144,7.51173256615799e-142
6,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,44,Up,3.64329793065939e-103,9.2964818863992e-101
7,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,22,Up,5.54965489714653e-98,1.21378880679019e-95
8,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,36,Up,4.85730684236204e-96,9.29567096957036e-94
9,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,35,Up,8.81478176223625e-63,1.49949231977597e-60
10,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,59,Up,3.08740323399508e-53,4.72681435124646e-51
11,REACTOME_VLDL_ASSEMBLY,5,Up,7.00815529209478e-29,9.75407795654283e-27
12,REACTOME_VLDL_CLEARANCE,6,Up,4.30678910096378e-24,5.49474509464629e-22
13,REACTOME_VISUAL_PHOTOTRANSDUCTION,70,Up,2.37428130621098e-21,2.79617283062232e-19
14,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,14,Up,7.49790713919685e-19,8.19949702150741e-17
15,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,9,Up,3.51774739113411e-16,3.16804191519195e-14
16,REACTOME_METALLOTHIONEINS_BIND_METALS,9,Up,7.49693744509792e-12,6.37656179358051e-10
17,REACTOME_RESPONSE_TO_METAL_IONS,11,Up,8.73611551013038e-10,7.03946991895243e-08
18,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,218,Up,2.03372887443156e-09,1.55681945337736e-07
19,REACTOME_TRIGLYCERIDE_CATABOLISM,17,Up,1.64528756325338e-08,1.19949298063853e-06
20,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,171,Up,7.01375999901509e-08,4.88093934476914e-06
21,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,33,Up,1.08010657989178e-07,7.18975292962746e-06
22,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,32,Up,4.34926699985056e-07,2.66349111070848e-05
23,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,5,Up,7.13842992718542e-06,4.20343700712342e-04
24,REACTOME_TRIGLYCERIDE_METABOLISM,26,Up,1.17871562210174e-05,6.68375413865838e-04
25,REACTOME_HDL_ASSEMBLY,7,Up,1.09950503022731e-04,0.00526044437899381
