,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_FIBRONECTIN_MATRIX_FORMATION,6,Up,1.2358058718693e-175,1.8920187898319e-172
2,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,7,Up,3.17935590743747e-105,2.43379694714338e-102
3,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,7.62988823383371e-83,2.92033972149985e-80
4,REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,7.62988823383371e-83,2.92033972149985e-80
5,REACTOME_INTEGRIN_SIGNALING,23,Up,7.37864247685955e-40,2.25934032641439e-37
6,REACTOME_SYNDECAN_INTERACTIONS,25,Up,3.40892035129381e-36,8.69842842971803e-34
7,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,26,Up,1.39994229886233e-34,3.06187379936889e-32
8,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,29,Up,1.96937587202994e-30,3.35012717786426e-28
9,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,30,Up,3.05649982522532e-29,4.67950123241997e-27
10,REACTOME_MAP2K_AND_MAPK_ACTIVATION,37,Up,9.06873215770837e-28,1.26220263031377e-25
11,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,1.49320649652174e-27,1.90508262181232e-25
12,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,39,Up,4.79701224340717e-26,5.24587553189741e-24
13,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,27,Up,8.02730363614818e-24,8.19320124462858e-22
14,REACTOME_ELASTIC_FIBRE_FORMATION,36,Up,1.52163265972306e-23,1.45601225127251e-21
15,REACTOME_MET_PROMOTES_CELL_MOTILITY,37,Up,8.77705328018805e-23,7.46537142887106e-21
16,REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,5,Up,3.71510054476992e-21,2.99358891265408e-19
17,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,50,Up,8.38531439989892e-16,6.41895817312262e-14
18,REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM,7,Up,3.55327827113049e-15,2.59050906338133e-13
19,REACTOME_ECM_PROTEOGLYCANS,55,Up,4.72224406219976e-14,3.28625257237629e-12
20,REACTOME_ONCOGENIC_MAPK_SIGNALING,66,Up,1.62562230871826e-13,1.08209902375985e-11
21,REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,4,Up,2.95722241627932e-13,1.88646146638485e-11
22,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,48,Up,3.81876027703516e-12,2.16537851264475e-10
23,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,91,Up,8.47775885357691e-12,4.63551743029509e-10
24,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,4.18772070872225e-11,2.21082772588061e-09
25,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,73,Up,6.95353034560367e-10,3.4341467610062e-08
26,REACTOME_SIGNALING_BY_MET,73,Up,6.95353034560367e-10,3.4341467610062e-08
27,REACTOME_SIGNALING_BY_ACTIVIN,13,Up,2.12492408475347e-08,9.85835992047748e-07
28,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,6.64863863191434e-08,2.9083044987031e-06
29,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,1.31888818950637e-07,5.60893838370625e-06
30,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,91,Up,1.99831511753217e-07,7.84466780754294e-06
31,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,109,Up,5.28130620177085e-07,2.02141994872779e-05
32,REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,6,Up,1.99047146020275e-06,7.32503053266374e-05
