,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,5,Up,1.7537046734175e-130,2.6849218550022e-127
2,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,7,Up,1.11629193705257e-50,8.54521477813746e-48
3,REACTOME_SIGNALING_BY_ACTIVIN,13,Up,3.97799259678966e-47,2.03010222189499e-44
4,REACTOME_PEPTIDE_HORMONE_METABOLISM,59,Up,4.75790710254976e-15,9.10544471750461e-13
5,REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS,8,Up,6.72255852389268e-13,9.35657918189062e-11
6,REACTOME_RUNX3_REGULATES_WNT_SIGNALING,8,Up,6.72255852389268e-13,9.35657918189062e-11
7,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,27,Up,4.06142127399288e-12,4.7831045926793e-10
8,REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,12,Up,9.18800380274131e-09,9.37788921466463e-07
9,REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,13,Up,3.98258084041523e-08,3.81083204167232e-06
10,REACTOME_REPRESSION_OF_WNT_TARGET_GENES,14,Up,1.40041575449527e-07,1.19113140007348e-05
11,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,48,Up,1.70102862934839e-06,1.37067096396441e-04
12,REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS,95,Up,6.94794576146737e-05,0.00462491520035067
13,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,29,Up,6.56442535598443e-04,0.038654366230816
14,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,91,Up,0.00103271057445936,0.0564671389106169
15,REACTOME_SIGNALING_BY_WNT_IN_CANCER,31,Up,0.00109005857742413,0.0575475752426327
16,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,33,Up,0.00417167770202947,0.201330848924798
