,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_PHOSPHORYLATION_OF_EMI1,6,Up,6.92924195058141e-208,1.06086694263401e-204
2,REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,11,Up,2.41992492507687e-166,1.85245253014634e-163
3,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,Up,2.01256543670488e-150,1.02707922786506e-147
4,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,5,Up,1.35521976621107e-139,5.18710365517288e-137
5,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,119,Up,3.95156755500934e-111,1.20996998534386e-108
6,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,109,Up,6.132835262134e-95,1.56489513105452e-92
7,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,Up,2.36685005363272e-87,5.17663918873098e-85
8,REACTOME_MITOTIC_PROMETAPHASE,195,Up,6.1413005137087e-76,1.175291385811e-73
9,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,25,Up,1.01689242418766e-73,1.72984700159034e-71
10,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,14,Up,1.76118092269597e-69,2.69636799264752e-67
11,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,13,Up,3.28601266406366e-69,4.57353217152861e-67
12,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,133,Up,3.29720456809475e-67,4.20668349479422e-65
13,REACTOME_KINESINS,48,Up,1.37544369585927e-66,1.61984946027734e-64
14,REACTOME_PHOSPHORYLATION_OF_THE_APC_C,19,Up,1.77710921412014e-58,1.94339586201281e-56
15,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,25,Up,1.34446843826694e-52,1.37225411932446e-50
16,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,85,Up,3.26186458981807e-51,3.12119667938216e-49
17,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,182,Up,1.63475239840691e-50,1.4722387776241e-48
18,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,23,Up,3.29420535126585e-50,2.80190466266001e-48
19,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,227,Up,4.25689525435648e-50,3.43016138653672e-48
20,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,20,Up,1.38895081826759e-42,1.06324185138384e-40
21,REACTOME_CELL_CYCLE_CHECKPOINTS,255,Up,1.68977883812233e-40,1.23192923865013e-38
22,REACTOME_M_PHASE,346,Up,6.96777820618989e-40,4.84894019712578e-38
23,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,2.74459474180786e-39,1.82694545639471e-37
24,REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,13,Up,7.31427947121682e-37,4.66590077934706e-35
25,REACTOME_CELL_CYCLE_MITOTIC,490,Up,1.36669201757842e-35,8.36962191565026e-34
26,REACTOME_AURKA_ACTIVATION_BY_TPX2,70,Up,5.67922353308081e-33,3.3441889342872e-31
27,REACTOME_RHO_GTPASE_EFFECTORS,251,Up,1.74558188550403e-32,9.89809580261728e-31
28,REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,9,Up,6.97375047880723e-30,3.81314713680495e-28
29,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,87,Up,1.286333135114e-28,6.79095182710184e-27
30,REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,13,Up,3.22345588281826e-28,1.64503698553159e-26
31,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18,Up,8.87061814931937e-28,4.38094076987353e-26
32,REACTOME_CELL_CYCLE,599,Up,1.98818452449957e-27,9.51222033440263e-26
33,REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,10,Up,1.11931423458373e-26,5.19293967620513e-25
34,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,15,Up,3.27657927180592e-26,1.47542437209849e-24
35,REACTOME_MITOTIC_G2_G2_M_PHASES,192,Up,1.52751820012987e-25,6.68180104113954e-24
36,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,46,Up,1.18713141560294e-23,5.04860610357804e-22
37,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,85,Up,1.34072013856921e-23,5.54768251932285e-22
38,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,28,Up,4.58712517614808e-23,1.84812859070598e-21
39,REACTOME_RHO_GTPASES_ACTIVATE_CIT,19,Up,6.34886145455676e-20,2.4923350992119e-18
