,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,15,Up,1.16993291377934e-44,5.9705576366539e-42
2,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,26,Up,1.61587105980238e-33,4.94779718511489e-31
3,REACTOME_PERK_REGULATES_GENE_EXPRESSION,31,Up,1.42444162926123e-27,3.63470022399823e-25
4,REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,6,Up,2.55632995887263e-15,4.34860129670444e-13
5,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,6,Up,2.55632995887263e-15,4.34860129670444e-13
6,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Up,1.1233516217258e-10,1.32296256374015e-08
7,REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,10,Up,1.88009654705768e-09,1.51496200712911e-07
8,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,12,Up,5.48635329129387e-09,3.99981280427187e-07
9,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,16,Up,6.19334561520616e-09,4.31000551676393e-07
10,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,90,Up,2.81512462308398e-08,1.79581491580899e-06
11,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,7.50726466565835e-07,4.1048650725439e-05
12,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,8.40900990155457e-07,4.43937729630346e-05
13,REACTOME_TRYPTOPHAN_CATABOLISM,13,Up,1.46111083451734e-06,6.57929614013544e-05
14,REACTOME_LIPOPHAGY,9,Up,2.14703137472042e-06,9.13084731860266e-05
15,REACTOME_PEXOPHAGY,11,Up,1.90616970878551e-05,6.94844243845386e-04
16,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,12,Up,0.00123920134888756,0.0321562248329977
17,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,0.00155360030331411,0.0396427010728984
18,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,51,Up,0.00218301795450914,0.0514184690515921
19,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,56,Up,0.00249286242283621,0.056963766706899
20,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,21,Up,0.00348503562364301,0.0762227077113922
21,REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL,3,Up,0.00408851396196763,0.0869377066079506
22,REACTOME_SELECTIVE_AUTOPHAGY,75,Up,0.00419135630879741,0.0879036508050526
23,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,12,Up,0.00436172074961241,0.0894206221640371
24,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,24,Up,0.00438050075917883,0.0894206221640371
25,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,12,Up,0.00531092563031763,0.105597755065147
26,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,0.00549657555045819,0.10788791240707
27,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,8,Up,0.00774918906513068,0.14646924023105
28,REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,9,Up,0.00985638678582751,0.18180877312171
29,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,9,Up,0.00985638678582751,0.18180877312171
30,REACTOME_P75NTR_SIGNALS_VIA_NF_KB,15,Up,0.0119594103576873,0.212905316949061
31,REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY,22,Up,0.0122795937486821,0.216092621025659
32,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,0.0133166091401039,0.231678734017036
33,REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,15,Up,0.0139884511538699,0.240632794568257
34,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,0.0224973209182302,0.349427739122216
35,REACTOME_PYRIMIDINE_CATABOLISM,9,Up,0.024767008707114,0.374560150447317
36,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,Up,0.0253584368009136,0.376929774196104
37,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,0.0284164904522155,0.414339494117543
38,REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,23,Up,0.0295890434160113,0.427366278018049
39,REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,14,Up,0.0305050390274772,0.435817649011648
40,REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,8,Up,0.0324740754337647,0.451980086264489
41,REACTOME_PYRIMIDINE_SALVAGE,10,Up,0.0341011506475846,0.453531069745758
42,REACTOME_MITOPHAGY,29,Up,0.0343040290778205,0.453531069745758
43,REACTOME_NEUROFASCIN_INTERACTIONS,5,Up,0.0346591346572526,0.453531069745758
44,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,189,Up,0.0356237527828804,0.45449971258825
45,REACTOME_NICOTINAMIDE_SALVAGING,18,Up,0.0369349530770002,0.467333993065184
46,REACTOME_TRIGLYCERIDE_METABOLISM,26,Up,0.0373916448500364,0.469234493978736
47,REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,3,Up,0.0385277607935849,0.475693562701439
48,REACTOME_CREB3_FACTORS_ACTIVATE_GENES,9,Up,0.0405446646041133,0.496591052071179
49,REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,25,Up,0.0426051829835202,0.509597930841949
50,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,7,Up,0.0436762825865583,0.518359601860626
