,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,4.35223731871579e-164,6.66327533495388e-161
2,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,2.13542979126746e-146,1.63467150521524e-143
3,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,1.76554885849123e-42,9.01018434116693e-40
4,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,Up,1.38275563235103e-20,5.29249718282356e-18
5,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,189,Up,1.73732328504906e-19,5.31968389882022e-17
6,REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,10,Up,9.97155134556869e-16,2.54440751834428e-13
7,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,1.77773591331477e-15,3.88816240469274e-13
8,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,22,Up,2.19842397223077e-14,4.20723387685664e-12
9,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,24,Up,4.42743684331466e-13,7.53156200790527e-11
10,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,275,Up,3.59517898322646e-12,5.50421902331971e-10
11,REACTOME_GPCR_LIGAND_BINDING,262,Up,1.1060297093922e-11,1.53939225916314e-09
12,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,32,Up,1.01584792266889e-10,1.2960526413384e-08
13,REACTOME_SIGNALING_BY_INTERLEUKINS,415,Up,1.12594378098309e-08,1.32601532975777e-06
14,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,36,Up,2.26552852054705e-08,2.47751726068395e-06
15,REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,7,Up,1.26470582515348e-06,1.29084307887332e-04
16,REACTOME_INTERLEUKIN_12_SIGNALING,45,Up,1.52986105323934e-06,1.4638857953184e-04
17,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,53,Up,1.83141612310869e-05,0.00164935181439965
18,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,2.78179656455697e-05,0.00236607252240929
19,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,55,Up,3.02030639934204e-05,0.00243373110389088
20,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,56,Up,3.82312613848439e-05,0.0029266030590098
21,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,36,Up,4.72064315719231e-05,0.00336661148492097
22,REACTOME_SIGNALING_BY_GPCR,574,Up,4.83771735259709e-05,0.00336661148492097
23,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,11,Up,1.7136806813435e-04,0.0114071527092909
24,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,12,Up,3.52868394522433e-04,0.0225100630005769
25,REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,13,Up,5.61883331110196e-04,0.0344097351971884
26,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,741,Up,7.17676647100065e-04,0.0422601133350077
27,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,26,Up,8.27396403231121e-04,0.0469164404943277
28,REACTOME_P75NTR_SIGNALS_VIA_NF_KB,15,Up,0.00174353756423959,0.0953341432446718
29,REACTOME_PERK_REGULATES_GENE_EXPRESSION,31,Up,0.00290017339851922,0.153109154245963
30,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,0.0030582694411898,0.156073683815386
31,REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,17,Up,0.00371621026213011,0.183532835849071
32,REACTOME_MITOCHONDRIAL_BIOGENESIS,90,Up,0.00419078757197422,0.200502992896642
33,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,20,Up,0.00874833208411425,0.405869588508452
34,REACTOME_DISEASES_OF_IMMUNE_SYSTEM,24,Up,0.0106373969025239,0.478995725228357
35,REACTOME_REGULATION_OF_INSULIN_SECRETION,61,Up,0.0116518348826699,0.50968454872479
36,REACTOME_INTERLEUKIN_1_SIGNALING,101,Up,0.0120529305293327,0.512584351122455
37,REACTOME_CLEC7A_DECTIN_1_SIGNALING,99,Up,0.0153297921046224,0.623638610728437
38,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,65,Up,0.0154789465758854,0.623638610728437
39,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,0.0165355543531651,0.649126505505018
40,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,0.0301835824749157,0.973319885590652
