,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_OTHER_INTERLEUKIN_SIGNALING,21,Up,2.78322257699028e-47,4.26111376537211e-44
2,REACTOME_PD_1_SIGNALING,14,Up,2.93868924775086e-45,2.24956661915328e-42
3,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,25,Up,1.20176236009245e-23,6.13299391100515e-21
4,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,1.12797140712353e-19,4.31731056076531e-17
5,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,3.67370181103671e-18,1.12488749453944e-15
6,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,60,Up,1.86423989685135e-08,4.75691880346569e-06
7,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,4.53712239028487e-06,9.92333482789448e-04
8,REACTOME_FCGR_ACTIVATION,12,Up,4.95192625604205e-05,0.00947674887250047
9,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,117,Up,1.20288599869278e-04,0.0204624273777628
10,REACTOME_ONCOGENE_INDUCED_SENESCENCE,33,Up,1.90108017460873e-04,0.0291055374732596
11,REACTOME_TCR_SIGNALING,109,Up,3.53723953782624e-04,0.049231943021927
12,REACTOME_SIGNALING_BY_INTERLEUKINS,415,Up,0.00255408339778825,0.325858473501151
13,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,189,Up,0.00277799432017873,0.327162254168742
14,REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,24,Up,0.00758101943468737,0.829038625321883
15,REACTOME_GPCR_LIGAND_BINDING,262,Up,0.0266159007637426,0.975777828988146
16,REACTOME_ANTIMICROBIAL_PEPTIDES,31,Up,0.0269886967410543,0.975777828988146
17,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,275,Up,0.0342416740971573,0.975777828988146
18,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,95,Up,0.039021428040269,0.975777828988146
19,REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,36,Up,0.0415535306821417,0.975777828988146
20,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,741,Up,0.0732226539181012,0.975777828988146
21,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,0.108179583880515,0.975777828988146
22,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,135,Up,0.128016107851963,0.975777828988146
23,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,113,Up,0.128076311081296,0.975777828988146
24,REACTOME_PARASITE_INFECTION,58,Up,0.152350671313478,0.975777828988146
25,REACTOME_CELLULAR_SENESCENCE,128,Up,0.190761108634084,0.975777828988146
26,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,84,Up,0.294065100822317,0.975777828988146
27,REACTOME_SIGNALING_BY_GPCR,574,Up,0.324439005449913,0.975777828988146
28,REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,9,Up,0.332631795547634,0.975777828988146
29,REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,112,Up,0.423297345038327,0.975777828988146
30,REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,13,Up,0.444330986627883,0.975777828988146
31,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,690,Up,0.520666542019885,0.975777828988146
32,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,23,Up,0.615017373758206,0.975777828988146
33,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,27,Up,0.660454126629767,0.975777828988146
34,REACTOME_LEISHMANIA_INFECTION,193,Up,0.665125865755517,0.975777828988146
35,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,99,Up,0.717958263967799,0.975777828988146
36,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,457,Up,0.779435033339317,0.975777828988146
37,REACTOME_HEMOSTASIS,492,Up,0.793261249409566,0.975777828988146
38,REACTOME_MEMBRANE_TRAFFICKING,585,Up,0.801511108600457,0.975777828988146
39,REACTOME_VESICLE_MEDIATED_TRANSPORT,615,Up,0.819302698996518,0.975777828988146
40,REACTOME_INFECTIOUS_DISEASE,555,Up,0.942966783137836,0.975777828988146
41,REACTOME_INNATE_IMMUNE_SYSTEM,901,Up,0.944155790927824,0.975777828988146
