,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,29,Up,3.98208637960015e-181,6.09657424716783e-178
2,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,29,Up,7.3289311127289e-51,5.61029676679397e-48
3,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,149,Up,2.34344835479449e-47,1.19593981039679e-44
4,REACTOME_DNA_STRAND_ELONGATION,32,Up,6.16252387357302e-45,2.35870601261007e-42
5,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,5,Up,2.11788419736398e-41,6.4849614123285e-39
6,REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,11,Up,6.34963718745725e-40,1.62021575566617e-37
7,REACTOME_G0_AND_EARLY_G1,27,Up,1.19036248948731e-39,2.60349281629296e-37
8,REACTOME_UNWINDING_OF_DNA,12,Up,2.64271143767525e-39,5.05748901385101e-37
9,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,37,Up,1.41234838630687e-38,2.40256153270646e-36
10,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,28,Up,2.17274650769287e-37,3.32647490327778e-35
11,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,33,Up,7.16973714443829e-36,9.97897051648638e-34
12,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,13,Up,6.79883400938085e-30,8.6741790569684e-28
13,REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,32,Up,1.14789477928944e-27,1.35186685160934e-25
14,REACTOME_CHROMOSOME_MAINTENANCE,70,Up,2.67407781109728e-27,2.92429509199282e-25
15,REACTOME_CELL_CYCLE_MITOTIC,490,Up,8.66359090463306e-27,8.84263844999548e-25
16,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,34,Up,6.41644381707739e-26,6.13973467746592e-24
17,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,119,Up,6.8818531362874e-26,6.19771597156236e-24
18,REACTOME_DNA_DAMAGE_BYPASS,48,Up,9.90047649932455e-25,8.42090528914771e-23
19,REACTOME_CELL_CYCLE,599,Up,1.67691046622469e-24,1.35123680199474e-22
20,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,16,Up,1.48704743574789e-23,1.13833481206501e-21
21,REACTOME_PYRIMIDINE_SALVAGE,10,Up,9.99497274060144e-23,7.28681107898134e-21
22,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,19,Up,4.30346488958766e-22,2.99482033907214e-20
23,REACTOME_METABOLISM_OF_NUCLEOTIDES,89,Up,5.95982225710648e-22,3.96716864157827e-20
24,REACTOME_PHOSPHORYLATION_OF_EMI1,6,Up,6.54869476033901e-22,4.17752153253293e-20
25,REACTOME_CELL_CYCLE_CHECKPOINTS,255,Up,1.1211701378451e-21,6.86604592416338e-20
26,REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,39,Up,1.41581017339055e-21,8.33694375177283e-20
27,REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND,11,Up,2.01834807505916e-21,1.14447811219095e-19
28,REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,13,Up,1.78937020435941e-20,9.78402065312233e-19
29,REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,15,Up,6.49112722916885e-20,3.42686751305432e-18
30,REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,9,Up,1.34498795806014e-18,6.86392187930024e-17
31,REACTOME_LAGGING_STRAND_SYNTHESIS,20,Up,1.40205069827403e-18,6.92432135179851e-17
32,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,109,Up,2.00887862433406e-18,9.61122866829825e-17
33,REACTOME_MITOTIC_PROMETAPHASE,195,Up,8.42275420294585e-18,3.90764748021518e-16
34,REACTOME_G2_M_CHECKPOINTS,133,Up,1.10091431700664e-17,4.9573524098152e-16
35,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18,Up,1.80786988532939e-17,7.90813941268368e-16
36,REACTOME_S_PHASE,160,Up,5.44272622406863e-17,2.31467051362474e-15
37,REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,21,Up,5.69016700674675e-17,2.35449883441332e-15
38,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,Up,9.52306353802561e-17,3.83679217808348e-15
39,REACTOME_DNA_REPLICATION,126,Up,1.8564935958184e-16,7.28792742358454e-15
40,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,15,Up,1.97665107137262e-16,7.56563197567869e-15
41,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,11,Up,7.60437057200617e-16,2.83958325505889e-14
42,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,24,Up,2.81250682255423e-15,1.02522570126917e-13
43,REACTOME_PHOSPHORYLATION_OF_THE_APC_C,19,Up,7.93903538081343e-15,2.82666585302915e-13
44,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,30,Up,8.96421093394361e-15,3.11913794087901e-13
45,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,22,Up,1.20337796278249e-14,4.09415924671108e-13
46,REACTOME_DNA_METHYLATION,4,Up,2.10551861433626e-14,7.00771521423656e-13
47,REACTOME_HOMOLOGY_DIRECTED_REPAIR,104,Up,3.01414717147662e-14,9.81842408410788e-13
48,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,3.85173454233586e-14,1.22854283006588e-12
49,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,227,Up,4.98744048946071e-14,1.55832069170701e-12
50,REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX,67,Up,1.93982911402218e-13,5.93975674713592e-12
