,logFC,AveExpr,t,P.Value,adj.P.Val
CD71,0.694105059026863,0.704027998519394,25.6617529257705,3.75309185586509e-145,5.77976145803224e-143
CD58 (LFA-3),0.21949905700294,0.292516829040881,11.0754693377544,8.50944849250958e-29,6.55227533923237e-27
CD49f,0.258025593847362,0.347092797968297,9.41294867466401,2.45147840069064e-21,1.25842557902119e-19
CD63,0.262040181873017,0.025947536906529,9.22710579461111,1.41120421752973e-20,5.43313623748945e-19
CD304 (Neuropilin-1),0.217083720335785,0.386558815963395,7.68337776976851,7.8039800798116e-15,2.40362586458197e-13
CD86,0.229421165650489,1.04788746938813,7.29065669672557,1.55139840701029e-13,3.98192257799308e-12
CD354 (TREM-1),0.203990060936905,0.342330183678046,7.07651145025065,7.43046323726781e-13,1.63470191219892e-11
CD123,0.208260871853302,0.211490898616077,6.43616414118183,6.14882401886527e-11,1.18364862363156e-09
CD107a (LAMP-1),0.212034175546439,0.00699491683263942,6.13058744819514,4.39093131667154e-10,7.11126273682991e-09
CD22,0.209492973218926,0.616502184622046,6.12256918594091,4.61770307586358e-10,7.11126273682991e-09
HLA-DR,0.191300330811238,0.374807002738061,6.02759685057375,8.34421075570721e-10,1.16818950579901e-08
CD16,0.207472240202455,0.246834951610624,5.81239319298062,3.08682513460904e-09,3.88686278824257e-08
HLA-DR; DP; DQ,0.203726090259761,0.314095905637973,5.80216664898364,3.28111793812685e-09,3.88686278824257e-08
CD141 (Thrombomodulin),0.182013947359251,0.14641826309882,4.83270689642319,6.74250418547262e-07,7.41675460401988e-06
CD155 (PVR),0.16620612030771,0.301471629296117,4.75276241363421,1.00440565036419e-06,1.03118980104057e-05
CD9,0.181305489417252,1.2556333814723,4.57681167358844,2.36287120537765e-06,2.27426353517599e-05
CD72,0.180380415165311,0.971913312221255,4.43388826491498,4.63140709867287e-06,4.19550995997424e-05
CD274 (B7-H1; PD-L1),0.164287693413214,0.390696675142142,4.39956030416187,5.42804631237662e-06,4.64399517836666e-05
CD162,0.183479732705882,0.352153553667014,4.37275881932202,6.13931144132066e-06,4.9760734840178e-05
CD169 (Sialoadhesin; Siglec-1),0.149074992213097,0.852728848005343,3.88738948006776,5.06904656382322e-05,3.90316585414388e-04
CD47,0.156052975219134,0.148665098498654,3.70438236421705,1.05999281322696e-04,7.77328063033101e-04
CD64,0.158628282424158,0.330808003117459,3.52601233945741,2.11009905759418e-04,0.00147706934031593
CD31,0.157648538688159,0.445985465093307,3.07869445408909,0.00103977647139843,0.00696198159110253
CD163,0.139034111188696,0.541277985957395,2.63567019635071,0.0041990888657403,0.0269441535551669
CD29,0.133038416166676,0.320896754902734,2.26869382711633,0.0116443331955803,0.0717290924847748
Ig light chain λ,0.132190039760709,0.109475172398469,1.93589080212767,0.0264416759976022,0.156616080908874
CD11a,0.132317445621255,0.364402256881,1.80440199663143,0.0355853707624098,0.195719539193254
Ig light chain κ,0.124760801963553,0.16472296981523,1.56811743038442,0.0584281436208685,0.310273590262543
CD103 (Integrin αE),0.125055438270213,1.11106024245923,1.41742257318655,0.0781809677523005,0.401328967795142
CD85j (ILT2),0.111728811645225,0.618059364771864,0.986672742698652,0.161902513236013,0.779155844948311
CD305 (LAIR1),0.115250670604268,0.208743157328489,0.883440099813729,0.18850012494498,0.879667249743241
HLA-A;B;C,0.105005953818279,0.322926932158633,0.307628666974028,0.379182711085762,1
CD328 (Siglec-7),0.0997935890809824,0.863929609095249,0,0.504422648695146,1
CD88 (C5aR),0.0962431474884721,0.775025520714469,0,0.614993788111705,1
CD43,0.0947497045255603,1.05288172026638,0,0.621367803657979,1
CD4,0.0927227164509417,0.828499507034344,0,0.657363167425072,1
CD99,0.0924373337571141,0.788915434252359,0,0.663256193786575,1
CD40,0.089131045500194,0.425808270484646,0,0.76596650945208,1
CD18,0.0847654663030465,0.745287785332636,0,0.784617731772255,1
CD54,0.074060612415631,0.0955407002090703,0,0.888206217760299,1
CD55,0.0673722425443562,0.362260367880533,0,0.977475930672943,1
CD44,0.0623714800147494,0.930014399005453,0,0.979933530824334,1
CD151 (PETA-3),0.069110425347072,0.290858803282023,0,0.985520816855273,1
CD95 (Fas),0.0656673706422549,0.548644206475708,0,0.998484058227091,1
CD45,0.0436348804669711,0.930313468855405,0,0.99913052298387,1
CD352 (NTB-A),0.0514563816768769,0.511632616416821,0,0.999191082333672,1
CD32,0.0323181613039931,0.0769206961925959,0,0.999863532510051,1
CD49d,0.0410279030749414,0.404832406195313,0,0.999898951782957,1
CD74,0.0695310399733894,0.433572233663597,0,0.999929063676696,1
IgD,0.0291347509074276,0.613752759020076,0,0.999995781200518,1
CD94,0.0322352292135135,1.06100861927308,0,0.999996519540068,1
CD52,0.0332761904698853,0.488099158436914,0,0.999998913293518,1
CD19,0.0209947761670448,0.666533604895714,0,0.999999247379381,1
CD131,0.0270736108301834,0.749747629201724,0,0.999999964078353,1
CD278 (ICOS),0.0111051120609917,0.264760069549132,0,0.99999997872624,1
CD21,0.014174615994956,0.535316938947251,0,0.999999987173637,1
CD62L,0.0213880250261929,0.365939990323359,0,0.99999998956059,1
integrin β7,0.0179660390910721,0.399003476005105,0,0.999999990665125,1
CD84,0.0290281421466911,0.519486230747944,0,0.999999996426795,1
CD81 (TAPA-1),0.0258963327323029,0.138376557601501,0,0.999999996717937,1
CD45RO,0.0307385096544573,0.581784827686245,0,0.999999998439136,1
CD39,0.00990081337953903,0.359248806641719,0,0.99999999924367,1
CD33,6.30232378692139e-05,1.09491652885617,0,0.999999999713016,1
IgM,0.028384887921249,0.253783907786603,0,0.999999999790223,1
CD119 (IFN-γ R α chain),0.0273806419807975,0.716803759207295,0,0.999999999849478,1
CD270 (HVEM; TR2),0.035501307750402,1.00883467806219,0,0.99999999985006,1
CD57 Recombinant,0.00283041151038384,0.488572147624949,0,0.999999999933681,1
CD112 (Nectin-2),0.0248717433026922,0.681558282139114,0,0.999999999973603,1
CD142,0.0189637349366,1.00210305026945,0,0.999999999996947,1
CD8,5.82893567198527e-05,0.461786104992983,0,0.999999999998385,1
CD196 (CCR6),0.00897273400389881,0.577419081973411,0,0.999999999999572,1
CD38,0.0054237093364201,0.642693883286772,0,0.999999999999693,1
FcεRIα,0.0026673001619404,0.803550989877184,0,0.999999999999983,1
CD223 (LAG-3),0.00975618943861348,1.24984513485716,0,0.999999999999994,1
CD79b (Igβ),0.00578004357775029,0.902596832879455,0,1,1
LOX-1,0.0221803339771781,0.567662216294099,0,1,1
CD275 (B7-H2; B7-RP1; ICOSL),0.00278719261465233,0.891843599258106,0,1,1
CX3CR1,0.00756555428000643,0.903008748464468,0,1,1
CD115 (CSF-1R),0.00159526602202903,1.55189759780192,0,1,1
CD200 (OX2),0.0045018287966438,1.01704566638065,0,1,1
CD150 (SLAM),0.0053126300412586,1.90946101719082,0,1,1
CD116,0.00748771598878953,0.723553629255638,0,1,1
