,logFC,AveExpr,t,P.Value,adj.P.Val
CD155 (PVR),0.285192699862792,0.301471629296117,20.7491823673867,9.07570780672784e-96,1.39765900223609e-93
CD169 (Sialoadhesin; Siglec-1),0.249200078548305,0.852728848005343,18.4457375930379,3.5682260358164e-76,2.74753404757863e-74
CD31,0.2892039087753,0.445985465093307,15.7702126417107,2.82852791275796e-56,1.45197766188242e-54
CD71,0.32753440049952,0.704027998519394,15.3390793268268,2.34544267261897e-53,9.02995428958302e-52
CLEC12A,0.295312990073555,0.964129257370526,15.190190413463,2.28874692643733e-52,7.04934053342696e-51
CD49f,0.260849601136151,0.347092797968297,14.9536567167998,8.16153277520777e-51,2.09479341230333e-49
CD141 (Thrombomodulin),0.248041060174481,0.14641826309882,13.6148884077628,1.75185312686422e-42,3.85407687910128e-41
CD304 (Neuropilin-1),0.227059841236169,0.386558815963395,13.0134707431323,5.43823930842911e-39,1.0468610668726e-37
CD49d,0.230737910789895,0.404832406195313,12.8593023491068,4.03223466838888e-38,6.89960154368764e-37
CD305 (LAIR1),0.237747044836804,0.208743157328489,12.4537348897081,7.00903165082814e-36,1.07939087422753e-34
CD29,0.194255384765099,0.320896754902734,10.1016426061652,2.77509963167051e-24,3.88513948433871e-23
CD86,0.209814813815941,1.04788746938813,9.65498114094016,2.38357903425342e-22,3.05892642729189e-21
HLA-DR,0.188244850277996,0.374807002738061,9.09264792993036,4.90161432780335e-20,5.80652774216704e-19
CD18,0.212433645510535,0.745287785332636,9.07527955375322,5.74942630506879e-20,6.32436893557567e-19
CD162,0.206159097002884,0.352153553667014,8.67882335331948,2.02308088923015e-18,2.07702971294295e-17
CD33,0.192519520692173,1.09491652885617,8.1976769187369,1.23694971495552e-16,1.19056410064469e-15
CD49a,0.18987482008776,0.199811893428916,7.83157938669405,2.42786995328255e-15,2.19936454591478e-14
HLA-DR; DP; DQ,0.180554633655262,0.314095905637973,7.03269649980581,1.01811880477399e-12,8.71057199639973e-12
CD101 (BB27),0.153259457436726,0.0430025317342558,4.91289505027221,4.49278286060433e-07,3.64151873964772e-06
CD64,0.140549748090283,0.330808003117459,3.80622077818469,7.05871893869825e-05,5.43521358279765e-04
CD163,0.134860498919413,0.541277985957395,3.67374939743568,1.1955895316815e-04,8.76765656566431e-04
CD11a,0.137195356160715,0.364402256881,3.24126211104197,5.95165892865168e-04,0.00416616125005618
CD354 (TREM-1),0.12758153619392,0.342330183678046,2.92937513482948,0.00169853117272986,0.0113727739391477
CD44,0.133747054095831,0.930014399005453,2.87282929362781,0.00203441524451104,0.0130541644856125
CD11b,0.132805203064297,0.746055588140752,2.80491615699867,0.00251687594991289,0.0155039558514634
CD35,0.132474745656475,1.10812475371747,2.77080216463122,0.00279633673506546,0.0165629175846185
CD43,0.118293081266451,1.05288172026638,1.68072736184097,0.0464092040296299,0.264704348909741
CD5,0.113689600202837,0.51386510458098,1.27539355242826,0.101086187395085,0.555974030672967
CD107a (LAMP-1),0.1109636903244,0.00699491683263942,0.936348432813264,0.174547823529944,0.926909131848666
CD58 (LFA-3),0.103826582685277,0.292516829040881,0.55352586799325,0.289952186417686,1
CD99,0.0981851535878343,0.788915434252359,0,0.562699536897719,1
CD22,0.0956847910286222,0.616502184622046,0,0.646763629698246,1
CD11c,0.0878779919835856,0.908680184025579,0,0.803198296795737,1
CD47,0.0887440005747128,0.148665098498654,0,0.87717691891151,1
Ig light chain κ,0.0814329991969891,0.16472296981523,0,0.966761204594764,1
CD328 (Siglec-7),0.0703828364773104,0.863929609095249,0,0.9934795760194,1
CD45,0.0701635142444297,0.930313468855405,0,0.99516172109316,1
CD274 (B7-H1; PD-L1),0.0731845671047226,0.390696675142142,0,0.997908983042982,1
CD151 (PETA-3),0.0738284622512831,0.290858803282023,0,0.998061881237,1
Ig light chain λ,0.0678757921550503,0.109475172398469,0,0.998715831608369,1
CD172a (SIRPα),0.0394151226586421,1.51452759391232,0,0.999998965944915,1
CD63,0.039079914579323,0.025947536906529,0,0.999999969157256,1
CD54,0.0252731303709494,0.0955407002090703,0,0.999999977721243,1
CD16,0.0330501837186365,0.246834951610624,0,0.999999992013886,1
CD84,0.0539632876020841,0.519486230747944,0,0.999999997673597,1
CD81 (TAPA-1),0.0517364410507671,0.138376557601501,0,0.999999998154146,1
CD39,0.037337668493698,0.359248806641719,0,0.999999999972979,1
CD32,0.020720979826176,0.0769206961925959,0,0.999999999985699,1
CD72,0.0220377165048311,0.971913312221255,0,0.999999999990356,1
CD85j (ILT2),0.0469889123034896,0.618059364771864,0,0.999999999998291,1
CD4,0.0183942283439743,0.828499507034344,0,0.999999999999341,1
CD127 (IL-7Rα),0.0318808321040984,1.08624783584908,0,0.999999999999878,1
CD352 (NTB-A),0.0235958496263082,0.511632616416821,0,0.999999999999995,1
CD185 (CXCR5),0.0313916392855042,1.48201076567255,0,1,1
CD3,8.70526867428781e-04,0.801956974768079,0,1,1
CD8,0.0112761906289131,0.461786104992983,0,1,1
CD45RA,0.0121634358539446,0.448358755731072,0,1,1
CD123,0.0079627389750736,0.211490898616077,0,1,1
CD194 (CCR4),0.00106015823424319,0.945603125100576,0,1,1
CD45RO,0.00739400537645917,0.581784827686245,0,1,1
CD62L,0.00186500632012684,0.365939990323359,0,1,1
KLRG1 (MAFA),0.013159562250477,0.461565292408369,0,1,1
CD95 (Fas),0.0108059650413239,0.548644206475708,0,1,1
CD1c,0.00518576009242138,0.739760043406619,0,1,1
CX3CR1,0.00403850467874315,0.903008748464468,0,1,1
integrin β7,0.00148307663779123,0.399003476005105,0,1,1
TCR α/β,3.22868789464231e-04,1.24839020082278,0,1,1
CD2,0.021935433277553,0.351253039642865,0,1,1
CD49b,0.00110308808028563,1.11093281226713,0,1,1
