,logFC,AveExpr,t,P.Value,adj.P.Val
CD49f,0.68853192338686,0.347092797968297,7.67753596752566,8.16793889097196e-15,1.25786258920968e-12
CD305 (LAIR1),0.649393986011071,0.208743157328489,6.96988549668024,1.59388579155689e-12,1.22729205949881e-10
CD155 (PVR),0.493240650119976,0.301471629296117,6.1824405155116,3.16571863172316e-10,1.62506889761789e-08
CD304 (Neuropilin-1),0.526885293824042,0.386558815963395,6.13508298890742,4.26857962315706e-10,1.64340315491547e-08
CD49d,0.532054890646144,0.404832406195313,5.96319771445246,1.24008428431607e-09,3.81945959569349e-08
CD49a,0.526322232809635,0.199811893428916,5.21283188250289,9.31386618063493e-08,2.39055898636297e-06
CD31,0.514910927556393,0.445985465093307,4.85273677282434,6.09586433741682e-07,1.3410901542317e-05
CD18,0.519186875959636,0.745287785332636,4.74783713736546,1.02916698263289e-06,1.98114644156831e-05
CD169 (Sialoadhesin; Siglec-1),0.364442703769658,0.852728848005343,4.58757291186577,2.24433955885608e-06,3.84031435626485e-05
CD86,0.46509080841935,1.04788746938813,4.50418080938367,3.33451525570713e-06,5.13515349378897e-05
CD163,0.401752231796914,0.541277985957395,4.46221854474944,4.05934328512258e-06,5.68308059917161e-05
CD29,0.358639828976258,0.320896754902734,3.88960634059454,5.02297172760788e-05,6.44614705043011e-04
CD162,0.42364454738882,0.352153553667014,3.7127554500522,1.02553382800924e-04,0.00121486315010325
CD101 (BB27),0.382741410935996,0.0430025317342558,3.65977668613598,1.26270225232843e-04,0.00138897247756127
CLEC12A,0.428756947207258,0.964129257370526,3.58782659351035,1.66791236926253e-04,0.00171239003244286
CD33,0.380908800702733,1.09491652885617,3.49258662119206,2.3926777552776e-04,0.00230295233945469
CD44,0.390858649223107,0.930014399005453,3.47440428692346,2.56084351484615e-04,0.00231982294874298
HLA-DR; DP; DQ,0.333101963136725,0.314095905637973,2.85562842433824,0.00214800096106294,0.0183773415557607
CD99,0.307370839215938,0.788915434252359,2.53038831755303,0.00569776607837993,0.0461818934773953
CD116,0.216838540602059,0.723553629255638,2.4154314561712,0.00785901006867841,0.0595977704363701
HLA-DR,0.266212718401558,0.374807002738061,2.40319866282374,0.00812696869586865,0.0595977704363701
CD47,0.226476720302413,0.148665098498654,1.83054879118066,0.0335863117514753,0.235104182260327
CD58 (LFA-3),0.185372008796854,0.292516829040881,1.73287300586446,0.0415603711584653,0.27663571736067
Ig light chain κ,0.223702176721443,0.16472296981523,1.71571359435067,0.0431120598484161,0.27663571736067
