,logFC,AveExpr,t,P.Value,adj.P.Val
CD123,0.211698661701909,0.211490898616077,12.2573018620784,8.03921946003971e-35,1.23803979684612e-32
CD172a (SIRPα),0.212140334319849,1.51452759391232,10.3912513322084,1.39180387625882e-25,1.07168898471929e-23
CLEC12A,0.211077214828824,0.964129257370526,10.2169021246836,8.51789378525296e-25,4.37251880976319e-23
CD31,0.191487079919484,0.445985465093307,9.01839749198746,9.67457195333248e-20,3.724710202033e-18
CD71,0.200026397468779,0.704027998519394,7.97496924867379,7.68543391003408e-16,2.3671136442905e-14
CD29,0.158031192159183,0.320896754902734,7.35545399160027,9.57247223327533e-14,2.456934539874e-12
CD169 (Sialoadhesin; Siglec-1),0.141195416696161,0.852728848005343,6.02334912811249,8.56621005314337e-10,1.88456621169154e-08
CD11c,0.16942087868997,0.908680184025579,5.77802702428679,3.78810932271964e-09,7.29211044623531e-08
CD44,0.150648752202468,0.930014399005453,5.09923310312646,1.70766988238261e-07,2.62981161886922e-06
CD9,0.142274318132033,1.2556333814723,4.39249328493689,5.60755034876561e-06,7.85057048827185e-05
CD11b,0.134400713122968,0.746055588140752,3.47861817267562,2.52089692251296e-04,0.0032351510505583
CD155 (PVR),0.122512703753119,0.301471629296117,2.9830940320244,0.00142702977781304,0.016904814291016
CD54,0.12431823018535,0.0955407002090703,2.10606582684138,0.0176003220681557,0.193603542749712
CD141 (Thrombomodulin),0.112116247532733,0.14641826309882,1.31783852392992,0.0937800746183851,0.962808766082087
CD101 (BB27),0.100160590794455,0.0430025317342558,0.0175195746402559,0.493011072596461,1
CD107a (LAMP-1),0.100071316114546,0.00699491683263942,0.00720328443152095,0.497126335941596,1
CD35,0.0982030542145253,1.10812475371747,0,0.571943480035314,1
CD32,0.0939955137730741,0.0769206961925959,0,0.724425231444377,1
CD304 (Neuropilin-1),0.0939778458634558,0.386558815963395,0,0.767137799579296,1
CD18,0.0893656134873004,0.745287785332636,0,0.844986355992484,1
CD33,0.0901211167778922,1.09491652885617,0,0.849712995313337,1
CD43,0.0887276555039402,1.05288172026638,0,0.889685043280662,1
CD49d,0.0825249489301341,0.404832406195313,0,0.978963000937262,1
CD64,0.0800505423817883,0.330808003117459,0,0.986605987368542,1
CD11a,0.0784157939765474,0.364402256881,0,0.986940185826335,1
CD162,0.0764577322149127,0.352153553667014,0,0.988582704130601,1
CD47,0.078059648074986,0.148665098498654,0,0.996278691553274,1
CD305 (LAIR1),0.0728558531220251,0.208743157328489,0,0.998148033933445,1
CD151 (PETA-3),0.0749489747646304,0.290858803282023,0,0.999461046065622,1
CD49f,0.0692059397994449,0.347092797968297,0,0.99964498621834,1
CD163,0.067829159914769,0.541277985957395,0,0.999969570668349,1
CD354 (TREM-1),0.0633731177870072,0.342330183678046,0,0.999997891984407,1
CD58 (LFA-3),0.0728925396339659,0.292516829040881,0,0.99999823440041,1
CD16,0.0397172413619853,0.246834951610624,0,0.999999999113916,1
HLA-DR; DP; DQ,0.038959165768452,0.314095905637973,0,0.999999999853083,1
CD81 (TAPA-1),0.052037027122964,0.138376557601501,0,0.999999999997912,1
CD55,0.0379943888139095,0.362260367880533,0,0.999999999998965,1
CD86,0.0261215839424145,1.04788746938813,0,0.999999999999992,1
HLA-A;B;C,0.0320573995883814,0.322926932158633,0,0.999999999999994,1
CD40,0.0116717091677767,0.425808270484646,0,1,1
CD52,0.0123809242050245,0.488099158436914,0,1,1
CD45RA,0.00390332112762177,0.448358755731072,0,1,1
CD4,0.0183600112400495,0.828499507034344,0,1,1
KLRG1 (MAFA),0.00664256127038567,0.461565292408369,0,1,1
CD95 (Fas),0.0422402201346361,0.548644206475708,0,1,1
HLA-DR,0.0266365658140114,0.374807002738061,0,1,1
CD275 (B7-H2; B7-RP1; ICOSL),0.0363603027538163,0.891843599258106,0,1,1
CD127 (IL-7Rα),0.0215843332957735,1.08624783584908,0,1,1
CD45,0.00224945229848162,0.930313468855405,0,1,1
CD22,0.0114856718889162,0.616502184622046,0,1,1
CD63,0.0193040677721071,0.025947536906529,0,1,1
CD49a,9.65002435775402e-04,0.199811893428916,0,1,1
CD99,0.0181754072381769,0.788915434252359,0,1,1
CD84,0.00796573379887387,0.519486230747944,0,1,1
Ig light chain κ,0.0262129473217531,0.16472296981523,0,1,1
CD85j (ILT2),0.00777866377877584,0.618059364771864,0,1,1
Ig light chain λ,0.0107695243145071,0.109475172398469,0,1,1
CD74,0.029858416969594,0.433572233663597,0,1,1
CD116,0.00868438056897916,0.723553629255638,0,1,1
CD88 (C5aR),0.0171642679334852,0.775025520714469,0,1,1
