,logFC,AveExpr,t,P.Value,adj.P.Val
CD54,0.571060349156873,0.0955407002090703,43.6685923396628,0,0
CD72,0.285576207567914,0.971913312221255,20.2255705830907,4.09258849970518e-91,3.15129314477299e-89
CD71,0.28485295394098,0.704027998519394,15.7758748049883,2.58640967520166e-56,1.32769029993685e-54
HLA-DR,0.196337815088857,0.374807002738061,12.5664505351444,1.69895122105916e-36,4.36064146738517e-35
CD48,0.213098389350447,0.199533160978759,11.8591760808228,1.00418513486271e-32,2.20920729669796e-31
CD4,0.202132596164426,0.828499507034344,11.2380872624602,1.3694003007001e-29,2.63609557884769e-28
CD63,0.18203110316999,0.025947536906529,9.22922678260011,1.38355940223198e-20,2.13068147943724e-19
HLA-A;B;C,0.173932194609644,0.322926932158633,8.97671734119229,1.41370171032235e-19,1.97918239445129e-18
CD36,0.154897243114959,0.225742173315223,8.92316659176973,2.29565040505e-19,2.94608468648084e-18
HLA-DR; DP; DQ,0.173159846789619,0.314095905637973,8.08572496589615,3.11739022548272e-16,3.69290842095645e-15
CD151 (PETA-3),0.156423729063024,0.290858803282023,7.88246495318033,1.61789525054055e-15,1.7796847755946e-14
CD13,0.151850185168484,0.440188179149891,6.75761634417164,7.04492271694175e-12,6.38187116711194e-11
CD55,0.146152493596694,0.362260367880533,5.60142351015869,1.06524300781424e-08,9.1137457335218e-08
CD328 (Siglec-7),0.146586904396657,0.863929609095249,4.94375937892025,3.83651477894525e-07,3.10959618925036e-06
CD103 (Integrin αE),0.129145053014458,1.11106024245923,3.25766317182486,5.61819594714377e-04,0.00412001036123877
CD58 (LFA-3),0.117281820497408,0.292516829040881,3.16468973456714,7.76429971440185e-04,0.00543500980008129
CD86,0.119028913365976,1.04788746938813,2.11796762840042,0.0170898990742235,0.105273778297217
CD244 (2B4),0.114658701991776,0.913944636031273,1.76871891302289,0.0384716291865224,0.219430773878683
CD99,0.115238498383563,0.788915434252359,1.67753687060366,0.0467200360789295,0.248099501936384
CD274 (B7-H1; PD-L1),0.110437199870029,0.390696675142142,1.41126775455969,0.0790840968202216,0.405965030343804
CD39,0.10730737924381,0.359248806641719,0.968433175018533,0.166414985614315,0.826706702729176
