,Set,NGenes,Direction,PValue,FDR
1,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,19,Down,0.000102207959157065,0.174468986281109
2,REACTOME_ASPIRIN_ADME,6,Up,0.000406384534047965,0.194995505484855
3,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1,4,Up,0.000567699129207862,0.194995505484855
4,REACTOME_METALLOTHIONEINS_BIND_METALS,6,Up,0.000705377221984708,0.194995505484855
5,REACTOME_BETA_DEFENSINS,3,Up,0.000745682962589573,0.194995505484855
6,REACTOME_RESPONSE_TO_METAL_IONS,8,Up,0.000947783024378262,0.194995505484855
7,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,3,Down,0.0010813807009313,0.194995505484855
8,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,12,Up,0.00111100673738688,0.194995505484855
9,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,61,Up,0.0011550679130169,0.194995505484855
10,REACTOME_INTERLEUKIN_10_SIGNALING,31,Down,0.00129704334033433,0.194995505484855
11,REACTOME_RECYCLING_PATHWAY_OF_L1,29,Down,0.00130216105246482,0.194995505484855
12,REACTOME_CREATINE_METABOLISM,2,Down,0.00137079441465627,0.194995505484855
13,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,9,Down,0.00155314401061164,0.203939755854928
14,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Up,0.00175399377512833,0.213861955296005
15,REACTOME_L1CAM_INTERACTIONS,62,Down,0.00214539167128603,0.24414557219235
16,REACTOME_DEFENSINS,4,Up,0.0025831797192267,0.275592986294998
17,REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,18,Down,0.00276635850054875,0.277774938849219
18,REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,10,Down,0.00328709487542955,0.311726164019902
19,REACTOME_AZATHIOPRINE_ADME,19,Down,0.00416824355605026,0.374483776325147
20,REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT,1,Down,0.00577902907562163,0.493240131604306
21,REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION,5,Up,0.00624687559397828,0.501225901234274
22,REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,6,Down,0.00645985344297249,0.501225901234274
23,REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING,4,Up,0.00752323501442591,0.538864628791197
24,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,10,Down,0.00775141968971293,0.538864628791197
25,REACTOME_FCGR_ACTIVATION,11,Up,0.00789198343279434,0.538864628791197
26,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,6,Up,0.00860956639751722,0.542754787014952
27,REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,3,Up,0.00877769340738921,0.542754787014952
28,REACTOME_PI_3K_CASCADE_FGFR1,9,Up,0.00890283189011051,0.542754787014952
29,REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,17,Up,0.00965716420957374,0.568440665715255
30,REACTOME_SENSORY_PROCESSING_OF_SOUND,33,Down,0.0111900310781241,0.606666961472252
31,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE,5,Down,0.0113389732816011,0.606666961472252
32,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,5,Up,0.0118386784507572,0.606666961472252
33,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,52,Down,0.0120085890000289,0.606666961472252
34,REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,6,Down,0.0120835832982171,0.606666961472252
35,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,15,Down,0.0156094788396448,0.747132240078435
36,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,38,Down,0.0157977174261553,0.747132240078435
37,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,139,Up,0.0161944305113662,0.747132240078435
38,REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,17,Down,0.0171052001340725,0.768383595496363
39,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,9,Up,0.01836564459666,0.784120252206499
40,REACTOME_ACTIVATION_OF_RAC1,9,Down,0.0184547586945925,0.784120252206499
41,REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT,4,Up,0.0190597062908695,0.784120252206499
42,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,34,Down,0.0192929411790703,0.784120252206499
43,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,2,Up,0.0199258270554781,0.78576319201467
44,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,33,Down,0.0202540014344731,0.78576319201467
