Set,NGenes,Direction,PValue,FDR,DEG.GENES
GOCC_ENDOLYSOSOME_LUMEN,5,Up,1.34381518244331e-07,0.00213921938893151,CTSK
GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY,4,Up,4.90932639072221e-07,0.00390757834069534,NQO1
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,14,Up,9.24152021444471e-07,0.00490385867645818,NQO1
GOMF_NERVE_GROWTH_FACTOR_RECEPTOR_BINDING,1,Up,2.77153384567025e-06,0.0103605823710937,BEX3
GOBP_RESPONSE_TO_OXYGEN_RADICAL,17,Up,3.25415615650912e-06,0.0103605823710937,NQO1
GOBP_COLLAGEN_CATABOLIC_PROCESS,16,Up,4.30786509776179e-06,0.0113157832479586,"CTSK,MMP14"
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,30,Up,4.97584538825996e-06,0.0113157832479586,""
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,26,Up,9.61418924872791e-06,0.0191310348313125,""
GOBP_REGULATION_OF_T_CELL_COSTIMULATION,2,Up,1.25848074541133e-05,0.0204998676650402,LILRB2
GOCC_MHC_CLASS_II_PROTEIN_COMPLEX,14,Up,1.28776101922484e-05,0.0204998676650402,""
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX,13,Up,1.5086040845846e-05,0.0217188901073696,""
GOBP_CONNECTIVE_TISSUE_REPLACEMENT,10,Down,1.63720510891661e-05,0.0217188901073696,""
GOBP_DIRECT_OSSIFICATION,2,Up,1.89589006602462e-05,0.0232159030469584,CTSK
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY,6,Up,4.87559146199312e-05,0.0540980535287548,""
GOBP_FUSED_ANTRUM_STAGE,2,Down,5.10438519052493e-05,0.0540980535287548,PTX3
GOMF_MHC_PROTEIN_COMPLEX_BINDING,27,Up,5.43733184534253e-05,0.0540980535287548,LILRB2
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION,12,Up,6.48198685389315e-05,0.0606980874865442,"CLIC2,FKBP1B"
GOBP_NEURONAL_ACTION_POTENTIAL_PROPAGATION,1,Up,9.31754863580758e-05,0.0824033648519005,FKBP1B
HP_TRANSIENT_GLOBAL_AMNESIA,16,Up,0.000101471323734266,0.085016947501357,""
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,18,Up,0.000112661983121383,0.0896733054654651,""
GOMF_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY,5,Down,0.000131234411620826,0.0994819332662824,DGAT2
GOBP_MIDGUT_DEVELOPMENT,1,Down,0.000160008765812547,0.115780888316815,ALDH1A2
GOBP_FEVER_GENERATION,5,Down,0.000182646140746015,0.120687668735217,""
GOBP_BONE_MARROW_DEVELOPMENT,7,Up,0.000186422354492093,0.120687668735217,""
GOBP_VITAMIN_E_METABOLIC_PROCESS,2,Up,0.000189533998264993,0.120687668735217,NQO1
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,36,Up,0.000217372705854205,0.132294662987707,""
