Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,106,2,0.00438364619197389,1,"NID1,CTSK",2,20,0.1
REACTOME_BETA_DEFENSINS,5,1,0.00467944898689487,1,DEFB1,1,20,0.05
REACTOME_CHYLOMICRON_REMODELING,5,1,0.00467944898689487,1,LPL,1,20,0.05
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,111,2,0.00479555289347319,1,"CTSK,HLA-DQA2",2,20,0.1
REACTOME_DEFENSINS,7,1,0.00654539763399575,1,DEFB1,1,20,0.05
REACTOME_MUSCLE_CONTRACTION,136,2,0.007110703404586,1,"TNNI2,SORBS1",2,20,0.1
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,8,1,0.00747712527982569,1,CTSK,1,20,0.05
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,10,1,0.00933809072287262,1,WFDC2,1,20,0.05
REACTOME_INNATE_IMMUNE_SYSTEM,919,4,0.00954568719651592,1,"PADI2,LILRB2,DEFB1,CTSK",4,20,0.2
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,1,0.0121233247696301,1,CTSK,1,20,0.05
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,14,1,0.0130500818175503,1,LPL,1,20,0.05
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,17,1,0.0158253998305528,1,BCR,1,20,0.05
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,22,1,0.0204344611972836,1,BCR,1,20,0.05
REACTOME_PD_1_SIGNALING,22,1,0.0204344611972836,1,HLA-DQA2,1,20,0.05
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,238,2,0.0206350772905707,1,"NID1,CTSK",2,20,0.1
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,24,1,0.0222723379272695,1,CTSK,1,20,0.05
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,24,1,0.0222723379272695,1,LPL,1,20,0.05
REACTOME_STRIATED_MUSCLE_CONTRACTION,24,1,0.0222723379272695,1,TNNI2,1,20,0.05
REACTOME_KIDNEY_DEVELOPMENT,25,1,0.0231900473904508,1,WFDC2,1,20,0.05
REACTOME_LAMININ_INTERACTIONS,25,1,0.0231900473904508,1,NID1,1,20,0.05
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,29,1,0.0268527087027067,1,BCR,1,20,0.05
REACTOME_ANTIMICROBIAL_PEPTIDES,30,1,0.0277663333483406,1,DEFB1,1,20,0.05
