Set,N,DE,P.DE,FDR,DEG.GENES
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,43,3,7.22795430687212e-06,0.116319468660493,"CLIC2,LILRB2,FKBP1B"
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,703,6,2.35600815013584e-05,0.189576195800681,"CTSK,NR1H3,MMP14,NQO1,FKBP1B,ALDH1A2"
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION,11,2,4.11404386884876e-05,0.189687667481326,"CLIC2,FKBP1B"
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,86,3,5.85060886081962e-05,0.189687667481326,"CLIC2,LILRB2,FKBP1B"
GOBP_REGULATION_OF_TRANSPORT,1267,7,6.86183320288281e-05,0.189687667481326,"CLIC2,ITLN1,NR1H3,PTX3,SIRPB1,LILRB2,FKBP1B"
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,1310,7,8.48274556770815e-05,0.189687667481326,"CTSK,DGAT2,NR1H3,LILRB2,NQO1,FKBP1B,ALDH1A2"
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION,16,2,8.95228277419422e-05,0.189687667481326,"CLIC2,FKBP1B"
GOBP_MAINTENANCE_OF_LOCATION,284,4,0.000101825606843102,0.189687667481326,"CLIC2,DGAT2,NR1H3,FKBP1B"
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,939,6,0.000118549420590586,0.189687667481326,"DGAT2,NR1H3,LILRB2,NQO1,FKBP1B,ALDH1A2"
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY,588,5,0.00013198143184195,0.189687667481326,"ITGA1,CTSK,RASA4,NR1H3,PTX3"
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,20,2,0.00014144360963002,0.189687667481326,"CLIC2,FKBP1B"
HP_OSTEOLYSIS_INVOLVING_BONES_OF_THE_UPPER_LIMBS,20,2,0.00014144360963002,0.189687667481326,"CTSK,MMP14"
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM,21,2,0.000156249393066066,0.193424729431708,"CLIC2,FKBP1B"
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,334,4,0.000189966507543248,0.197578118873901,"CLIC2,NR1H3,LILRB2,FKBP1B"
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,24,2,0.000205029386901786,0.197578118873901,"BEX3,CTSK"
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING,1510,7,0.000207277041653465,0.197578118873901,"ITGA1,CTSK,NR1H3,MMP14,PTX3,LILRB2,LIMD2"
GOBP_RESPONSE_TO_NUTRIENT,132,3,0.000208713603483273,0.197578118873901,"NQO1,FKBP1B,ALDH1A2"
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,1060,6,0.000230278116505467,0.205881429384582,"ITLN1,ITGA1,CTSK,NR1H3,MMP14,LILRB2"
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM,28,2,0.000280205237414973,0.207352588404197,"CLIC2,FKBP1B"
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,700,5,0.0002973591751588,0.207352588404197,"BEX3,NR1H3,PTX3,LILRB2,NQO1"
GOCC_CELL_SURFACE,701,5,0.000299328823846794,0.207352588404197,"ITGA1,CTSK,SIRPB1,LILRB2,VAMP5"
GOBP_ACYLGLYCEROL_HOMEOSTASIS,29,2,0.000300801401254014,0.207352588404197,"DGAT2,NR1H3"
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS,29,2,0.000300801401254014,0.207352588404197,"NQO1,ALDH1A2"
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,30,2,0.000322116119437329,0.207352588404197,"CLIC2,FKBP1B"
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,30,2,0.000322116119437329,0.207352588404197,"CLIC2,FKBP1B"
GOBP_REGULATION_OF_HORMONE_LEVELS,392,4,0.000349740352919824,0.208683532053,"CTSK,DGAT2,FKBP1B,ALDH1A2"
GOBP_COLLAGEN_CATABOLIC_PROCESS,32,2,0.000366896577075096,0.208683532053,"CTSK,MMP14"
GOBP_RESPONSE_TO_LIPID,734,5,0.000370120516649586,0.208683532053,"DGAT2,NR1H3,LILRB2,NQO1,ALDH1A2"
GOBP_RESPONSE_TO_NUTRIENT_LEVELS,405,4,0.000395767678434356,0.208683532053,"CTSK,NQO1,FKBP1B,ALDH1A2"
GOBP_NEGATIVE_REGULATION_OF_SIGNALING,1174,6,0.000400209448623837,0.208683532053,"ITGA1,RASA4,NR1H3,MMP14,LILRB2,FKBP1B"
GOBP_HORMONE_METABOLIC_PROCESS,165,3,0.000401987789327223,0.208683532053,"CTSK,DGAT2,ALDH1A2"
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,36,2,0.00046502915856573,0.233866070274947,"DGAT2,NR1H3"
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,38,2,0.000518362804487332,0.238343217503275,"ITGA1,LILRB2"
GOBP_RETINOL_METABOLIC_PROCESS,38,2,0.000518362804487332,0.238343217503275,"DGAT2,ALDH1A2"
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,38,2,0.000518362804487332,0.238343217503275,"BEX3,CTSK"
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS,444,4,0.000559924380388402,0.250301751488627,"CTSK,DGAT2,NQO1,ALDH1A2"
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,189,3,0.000597439209026226,0.25985376191511,"CLIC2,LILRB2,FKBP1B"
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,45,2,0.000727277208250274,0.308001897693991,"DGAT2,NR1H3"
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,482,4,0.000761904902740408,0.313041784672454,"ITGA1,CTSK,NQO1,ALDH1A2"
GOBP_PHAGOCYTOSIS,207,3,0.000778081860864858,0.313041784672454,"NR1H3,PTX3,SIRPB1"
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,48,2,0.000827336905980107,0.317007924474711,"CTSK,MMP14"
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION,48,2,0.000827336905980107,0.317007924474711,"ITGA1,LILRB2"
