,Set,NGenes,Direction,PValue,FDR
1,WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS,7,Up,0.000952914115305907,0.409295850069575
2,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,86,Down,0.00198773390809619,0.409295850069575
3,WP_ESTROGEN_METABOLISM_WP697,5,Down,0.0025724394353911,0.409295850069575
4,WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,10,Up,0.00303726144357993,0.409295850069575
5,WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING,14,Up,0.00364850896443393,0.409295850069575
6,WP_IRON_METABOLISM_DISORDERS,10,Down,0.00448699625968456,0.409295850069575
7,WP_HEDGEHOG_SIGNALING_WP47,6,Down,0.00609777178909361,0.409295850069575
8,WP_GABA_RECEPTOR_SIGNALING,10,Down,0.00740585863540758,0.409295850069575
9,WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,46,Down,0.00752826056920109,0.409295850069575
10,WP_ZINC_HOMEOSTASIS,21,Down,0.00774623681499288,0.409295850069575
11,WP_BENZENE_METABOLISM,3,Down,0.00823309336890818,0.409295850069575
12,WP_VITAMIN_B12_METABOLISM,22,Down,0.00848539847751151,0.409295850069575
13,WP_INTEGRATED_CANCER_PATHWAY,40,Down,0.00868818967145367,0.409295850069575
14,WP_TRANSCRIPTIONAL_ACTIVATION_BY_NRF2_IN_RESPONSE_TO_PHYTOCHEMICALS,12,Down,0.00871902231721667,0.409295850069575
15,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,50,Down,0.00913348441080522,0.409295850069575
16,WP_INFLAMMATORY_RESPONSE_PATHWAY,13,Down,0.00929373659811859,0.409295850069575
17,WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA,17,Down,0.0100563088350967,0.409295850069575
18,WP_LIVER_X_RECEPTOR_PATHWAY,5,Down,0.010091998091468,0.409295850069575
19,WP_SMALL_CELL_LUNG_CANCER,68,Down,0.010932730252324,0.409295850069575
20,WP_OXIDATIVE_STRESS_RESPONSE,21,Down,0.0115090293608097,0.409295850069575
21,WP_FERROPTOSIS,50,Down,0.0115763028117336,0.409295850069575
22,WP_SULFATASE_AND_AROMATASE_PATHWAY,2,Down,0.0116259846445455,0.409295850069575
23,WP_GDNFRET_SIGNALING_AXIS,4,Down,0.01195328446979,0.409295850069575
24,WP_DNA_DAMAGE_RESPONSE,58,Down,0.0121698909598291,0.409295850069575
25,WP_DOPAMINE_METABOLISM,7,Down,0.012448170622554,0.409295850069575
26,WP_FATTY_ACID_TRANSPORTERS,10,Down,0.0137008311755675,0.433157047166019
27,WP_OXIDATIVE_PHOSPHORYLATION,50,Down,0.0142621122726471,0.434202084745033
28,WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION,19,Down,0.0160394564109488,0.47087261320714
29,WP_IRON_METABOLISM_IN_PLACENTA,8,Down,0.0180029868977217,0.510291559652664
30,WP_SELENIUM_MICRONUTRIENT_NETWORK,48,Down,0.019461723043125,0.517475805158016
31,WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,5,Up,0.0197695620356957,0.517475805158016
32,WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,20,Down,0.0201450435098011,0.517475805158016
33,WP_NEPHROGENESIS,4,Up,0.0215993591915617,0.518483822958456
34,WP_GENES_CONTROLLING_NEPHROGENESIS,13,Down,0.0218317412361547,0.518483822958456
35,WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY,2,Up,0.0220765618048005,0.518483822958456
36,WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,16,Up,0.0240953883170104,0.550178033238405
37,WP_LEPTININSULIN_SIGNALING_OVERLAP,13,Down,0.0249117475101086,0.553444769008359
38,WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,128,Down,0.0256340428978297,0.554504822684632
39,WP_GPCRS_OTHER,10,Up,0.0277136232451302,0.584077663435989
40,WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY,39,Up,0.0284222707268121,0.584077663435989
41,WP_COMPLEMENT_ACTIVATION,12,Down,0.030903369337804,0.586004754409835
42,WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,59,Down,0.0315845287348464,0.586004754409835
43,WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,17,Up,0.0318870939726469,0.586004754409835
44,WP_FOLATE_METABOLISM,35,Down,0.0328309817169289,0.586004754409835
45,WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS,9,Down,0.0333019297770961,0.586004754409835
46,WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING,73,Down,0.0352903627054137,0.586004754409835
47,WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT,4,Down,0.0357038740001983,0.586004754409835
48,WP_BREAST_CANCER_PATHWAY,87,Down,0.036445518616506,0.586004754409835
49,WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE,9,Up,0.0369392455046985,0.586004754409835
50,WP_MONOAMINE_GPCRS,3,Up,0.0373128187665271,0.586004754409835
51,WP_PEPTIDE_GPCRS,13,Up,0.0374166149670752,0.586004754409835
52,WP_NRF2_PATHWAY,71,Down,0.0391699655074948,0.586004754409835
53,WP_RETINOBLASTOMA_GENE_IN_CANCER,68,Down,0.0395878409649671,0.586004754409835
54,WP_ANGIOGENESIS,13,Down,0.039615785851421,0.586004754409835
55,WP_ENERGY_METABOLISM,41,Up,0.0403780836695367,0.586004754409835
56,WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,10,Up,0.0408966185175018,0.586004754409835
57,WP_BMP2WNT4FOXO1_PATHWAY_IN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION,5,Down,0.0411556613221888,0.586004754409835
58,WP_OXIDATIVE_DAMAGE_RESPONSE,32,Down,0.0413482673427864,0.586004754409835
59,WP_ALLOGRAFT_REJECTION,50,Down,0.0438327376071636,0.606113111981101
60,WP_SYNTHESIS_OF_CERAMIDES_AND_1DEOXYCERAMIDES,14,Up,0.044545719803521,0.606113111981101
61,WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA,21,Down,0.04497919687451,0.606113111981101
62,WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY,13,Up,0.047808047615342,0.633842179674373
63,WP_DISORDERS_OF_GALACTOSE_METABOLISM,9,Up,0.0495072376577771,0.635975294534978
64,WP_IDO_METABOLIC_PATHWAY,7,Up,0.0502951591864811,0.635975294534978
65,WP_COPPER_HOMEOSTASIS,39,Down,0.050947757813621,0.635975294534978
66,WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING,5,Up,0.0510637097801807,0.635975294534978
