Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,24,2,0.000205029386901786,0.197597384028823,"CTSK,MMP14",2,19,0.105263157894737
REACTOME_MUSCLE_CONTRACTION,136,3,0.000227909324139358,0.197597384028823,"CLIC2,ITGA1,FKBP1B",3,19,0.157894736842105
REACTOME_ION_HOMEOSTASIS,37,2,0.000491341329080818,0.283995288208713,"CLIC2,FKBP1B",2,19,0.105263157894737
REACTOME_COLLAGEN_DEGRADATION,48,2,0.000827336905980107,0.336506923804345,"CTSK,MMP14",2,19,0.105263157894737
REACTOME_INNATE_IMMUNE_SYSTEM,919,5,0.00102995049372502,0.336506923804345,"ITLN1,CTSK,PTX3,SIRPB1,LILRB2",5,19,0.263157894736842
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,238,3,0.0011643838193922,0.336506923804345,"ITGA1,CTSK,MMP14",3,19,0.157894736842105
REACTOME_STIMULI_SENSING_CHANNELS,81,2,0.00233515861576558,0.543709828498976,"CLIC2,FKBP1B",2,19,0.105263157894737
REACTOME_CARDIAC_CONDUCTION,84,2,0.00250846518338628,0.543709828498976,"CLIC2,FKBP1B",2,19,0.105263157894737
REACTOME_NADE_MODULATES_DEATH_SIGNALLING,4,1,0.00355821550168478,0.59301377926251,BEX3,1,19,0.0526315789473684
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS,4,1,0.00355821550168478,0.59301377926251,NR1H3,1,19,0.0526315789473684
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,106,2,0.0039580652388864,0.59301377926251,"CTSK,MMP14",2,19,0.105263157894737
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE,5,1,0.00444589338547441,0.59301377926251,NR1H3,1,19,0.0526315789473684
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE,5,1,0.00444589338547441,0.59301377926251,NR1H3,1,19,0.0526315789473684
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,6,1,0.00533282206863106,0.648373102108937,DGAT2,1,19,0.0526315789473684
REACTOME_NEUTROPHIL_DEGRANULATION,445,3,0.0068146003700458,0.648373102108937,"PTX3,SIRPB1,LILRB2",3,19,0.157894736842105
REACTOME_ION_CHANNEL_TRANSPORT,143,2,0.00708117909044553,0.648373102108937,"CLIC2,FKBP1B",2,19,0.105263157894737
REACTOME_CHL1_INTERACTIONS,8,1,0.00710443422149354,0.648373102108937,ITGA1,1,19,0.0526315789473684
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS,8,1,0.00710443422149354,0.648373102108937,NR1H3,1,19,0.0526315789473684
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,8,1,0.00710443422149354,0.648373102108937,CTSK,1,19,0.0526315789473684
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,9,1,0.00798911888430531,0.659672959304067,NR1H3,1,19,0.0526315789473684
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,9,1,0.00798911888430531,0.659672959304067,DGAT2,1,19,0.0526315789473684
REACTOME_TGFBR3_PTM_REGULATION,10,1,0.0088730567326939,0.69935819884051,MMP14,1,19,0.0526315789473684
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,13,1,0.0115203953434327,0.832348563563016,ITGA1,1,19,0.0526315789473684
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,1,0.0115203953434327,0.832348563563016,CTSK,1,19,0.0526315789473684
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,1,0.0124013518840063,0.860157766674674,SIRPB1,1,19,0.0526315789473684
REACTOME_RA_BIOSYNTHESIS_PATHWAY,16,1,0.0141610340332028,0.869298175846128,ALDH1A2,1,19,0.0526315789473684
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,16,1,0.0141610340332028,0.869298175846128,NR1H3,1,19,0.0526315789473684
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,591,3,0.0147302146511033,0.869298175846128,"CLIC2,NR1H3,FKBP1B",3,19,0.157894736842105
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,17,1,0.0150397608277877,0.869298175846128,NQO1,1,19,0.0526315789473684
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,17,1,0.0150397608277877,0.869298175846128,ITGA1,1,19,0.0526315789473684
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,217,2,0.015718585533984,0.879226687610589,"NR1H3,ALDH1A2",2,19,0.105263157894737
REACTOME_LAMININ_INTERACTIONS,25,1,0.0220429105614748,1,ITGA1,1,19,0.0526315789473684
REACTOME_TRIGLYCERIDE_METABOLISM,26,1,0.0229149800550375,1,DGAT2,1,19,0.0526315789473684
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,27,1,0.0237863127959999,1,NR1H3,1,19,0.0526315789473684
REACTOME_ANTIMICROBIAL_PEPTIDES,30,1,0.0263958963798896,1,ITLN1,1,19,0.0526315789473684
REACTOME_SMOOTH_MUSCLE_CONTRACTION,34,1,0.0298650622363255,1,ITGA1,1,19,0.0526315789473684
REACTOME_SIGNALING_BY_RETINOIC_ACID,35,1,0.030730522083142,1,ALDH1A2,1,19,0.0526315789473684
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,36,1,0.0315952504524157,1,NR1H3,1,19,0.0526315789473684
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,36,1,0.0315952504524157,1,NR1H3,1,19,0.0526315789473684
REACTOME_DAP12_INTERACTIONS,38,1,0.0333225150935663,1,SIRPB1,1,19,0.0526315789473684
REACTOME_SIGNALING_BY_TGFBR3,38,1,0.0333225150935663,1,MMP14,1,19,0.0526315789473684
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,44,1,0.0384868141931495,1,NR1H3,1,19,0.0526315789473684
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,44,1,0.0384868141931495,1,NR1H3,1,19,0.0526315789473684
REACTOME_METABOLISM_OF_POLYAMINES,58,1,0.0504353879592224,1,NQO1,1,19,0.0526315789473684
REACTOME_SEMAPHORIN_INTERACTIONS,60,1,0.0521307997001288,1,ITGA1,1,19,0.0526315789473684
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,63,1,0.0546685411642455,1,NR1H3,1,19,0.0526315789473684
REACTOME_REGULATION_OF_RAS_BY_GAPS,67,1,0.0580421850155105,1,RASA4,1,19,0.0526315789473684
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,72,1,0.0622432014047267,1,BEX3,1,19,0.0526315789473684
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,72,1,0.0622432014047267,1,ITGA1,1,19,0.0526315789473684
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,91,1,0.0780457487721319,1,BEX3,1,19,0.0526315789473684
