Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOMF_PROTEOGLYCAN_BINDING,32,3,3.43536910634487e-06,0.055285395028408,"NID1,CTSK,LPL",3,20,0.15
GOBP_CELL_ADHESION,1193,7,6.84180435528119e-05,0.550525787447701,"NID1,LILRB2,MFGE8,SORBS1,HLA-DQA2,CD164,BCR",7,20,0.35
GOBP_RESPONSE_TO_BACTERIUM,537,5,0.000112451521767208,0.603227446599891,"LILRB2,DEFB1,WFDC2,LPL,BCR",5,20,0.25
HP_ULNAR_DEVIATION_OF_FINGER,25,2,0.000247310810932866,0.861842717390243,"TNNI2,BCR",2,20,0.1
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING,26,2,0.000267769439318413,0.861842717390243,"GTF2E1,LPL",2,20,0.1
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,29,2,0.000333942072729578,0.89568829607285,"PADI2,BCR",2,20,0.1
GOMF_MHC_PROTEIN_COMPLEX_BINDING,34,2,0.000460137082882233,1,"LILRB2,HLA-DQA2",2,20,0.1
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,40,2,0.000637608924560298,1,"DEFB1,WFDC2",2,20,0.1
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,44,2,0.000771568881155191,1,"PADI2,BCR",2,20,0.1
GOBP_CELL_MATRIX_ADHESION,200,3,0.000822765096715785,1,"NID1,SORBS1,BCR",3,20,0.15
HP_ULNAR_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND,48,2,0.000917944849926823,1,"TNNI2,BCR",2,20,0.1
GOBP_CELLULAR_RESPONSE_TO_LIPID,501,4,0.00108000625450796,1,"PADI2,LILRB2,LPL,BCR",4,20,0.2
GOMF_COLLAGEN_BINDING,58,2,0.00133764468192951,1,"NID1,CTSK",2,20,0.1
GOMF_CCR6_CHEMOKINE_RECEPTOR_BINDING,2,1,0.00187428209035923,1,DEFB1,1,20,0.05
GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,2,1,0.00187428209035923,1,PADI2,1,20,0.05
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING,1510,6,0.00203421361700535,1,"NID1,LILRB2,CTSK,MFGE8,HLA-DQA2,LPL",6,20,0.3
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY,603,4,0.00213526627338369,1,"PADI2,LILRB2,RBM11,LPL",4,20,0.2
GOBP_FOCAL_ADHESION_ASSEMBLY,76,2,0.00228309386315714,1,"SORBS1,BCR",2,20,0.1
GOBP_CELL_SUBSTRATE_ADHESION,299,3,0.00260426519190253,1,"NID1,SORBS1,BCR",3,20,0.15
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_SUBSTANCE,1594,6,0.00268070701307824,1,"PADI2,LILRB2,CTSK,SORBS1,LPL,BCR",6,20,0.3
HP_LIPEMIA_RETINALIS,3,1,0.00281017118357052,1,LPL,1,20,0.05
GOCC_VESICLE_MEMBRANE,1090,5,0.00281189649206348,1,"LILRB2,MFGE8,HLA-DQA2,CD164,SH3BP5",5,20,0.25
GOMF_SIGNALING_RECEPTOR_BINDING,1111,5,0.00305518198761942,1,"LILRB2,DEFB1,MFGE8,SORBS1,LPL",5,20,0.25
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,90,2,0.00318324269162441,1,"LILRB2,LPL",2,20,0.1
GOBP_REGULATION_OF_CELL_ADHESION,680,4,0.003299719536022,1,"NID1,LILRB2,HLA-DQA2,CD164",4,20,0.2
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,93,2,0.00339451057043039,1,"SORBS1,BCR",2,20,0.1
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,95,2,0.00353891933239142,1,"DEFB1,WFDC2",2,20,0.1
GOCC_CELL_SURFACE,701,4,0.00368050932097934,1,"LILRB2,CTSK,MFGE8,LPL",4,20,0.2
GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY,4,1,0.00374522658121323,1,LILRB2,1,20,0.05
GOBP_RESPONSE_TO_LIPID,734,4,0.00433820468322715,1,"PADI2,LILRB2,LPL,BCR",4,20,0.2
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,109,2,0.00462871212385492,1,"LILRB2,HLA-DQA2",2,20,0.1
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,109,2,0.00462871212385492,1,"NID1,MFGE8",2,20,0.1
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION,5,1,0.00467944898689487,1,BCR,1,20,0.05
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST,5,1,0.00467944898689487,1,BCR,1,20,0.05
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT,5,1,0.00467944898689487,1,DEFB1,1,20,0.05
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION,5,1,0.00467944898689487,1,LILRB2,1,20,0.05
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING,5,1,0.00467944898689487,1,BCR,1,20,0.05
GOBP_REGULATION_OF_T_CELL_COSTIMULATION,5,1,0.00467944898689487,1,LILRB2,1,20,0.05
GOCC_ENDOLYSOSOME_LUMEN,5,1,0.00467944898689487,1,CTSK,1,20,0.05
GOMF_LAMININ_1_BINDING,5,1,0.00467944898689487,1,NID1,1,20,0.05
HP_OSTEOLYTIC_DEFECTS_OF_THE_DISTAL_PHALANGES_OF_THE_HAND,5,1,0.00467944898689487,1,CTSK,1,20,0.05
HP_SPONDYLOLYSIS,5,1,0.00467944898689487,1,CTSK,1,20,0.05
GOCC_VACUOLE,775,4,0.00526181699959426,1,"PADI2,CTSK,HLA-DQA2,CD164",4,20,0.2
GOBP_NEUROMUSCULAR_PROCESS,118,2,0.00540115995612133,1,"TNNI2,BCR",2,20,0.1
