Set,N,DE,P.DE,FDR,DEG.GENES
WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS,30,2,0.00182300272549054,0.997125637122627,"PHGDH,SLC16A1"
WP_CREATINE_PATHWAY,5,1,0.0105041085169003,0.997125637122627,GATM
WP_METABOLIC_EPILEPTIC_DISORDERS,77,2,0.0115162300765906,0.997125637122627,"GATM,PHGDH"
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,78,2,0.0118035657761203,0.997125637122627,"PDGFD,PRKCB"
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS,6,1,0.0125919462398215,0.997125637122627,DGCR8
WP_MIRNA_BIOGENESIS,6,1,0.0125919462398215,0.997125637122627,DGCR8
WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,7,1,0.014675476316686,0.997125637122627,PHGDH
WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR,7,1,0.014675476316686,0.997125637122627,DGCR8
WP_SEROTONIN_AND_ANXIETYRELATED_EVENTS,7,1,0.014675476316686,0.997125637122627,PRKCB
WP_BIOMARKERS_FOR_UREA_CYCLE_DISORDERS,8,1,0.0167547074334853,0.997125637122627,GATM
WP_GLUCOSE_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,8,1,0.0167547074334853,0.997125637122627,SLC16A1
WP_KETOGENESIS_AND_KETOLYSIS,8,1,0.0167547074334853,0.997125637122627,SLC16A1
WP_SERINE_METABOLISM,8,1,0.0167547074334853,0.997125637122627,PHGDH
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME,94,2,0.0168189866502612,0.997125637122627,"TANGO2,DGCR8"
WP_SEROTONIN_AND_ANXIETY,10,1,0.0209003074453508,1,PRKCB
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,111,2,0.0229673695282444,1,"PHGDH,PRKCB"
WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS,12,1,0.0250288154217857,1,SLC16A1
WP_LEUKOTRIENE_METABOLIC_PATHWAY,12,1,0.0250288154217857,1,LTC4S
WP_RETINOL_METABOLISM,12,1,0.0250288154217857,1,DHRS9
WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS,15,1,0.0311896804081891,1,KL
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,16,1,0.0332348304941127,1,SYTL4
WP_GLYCOSAMINOGLYCAN_DEGRADATION,16,1,0.0332348304941127,1,HPSE
WP_PROTEOGLYCAN_BIOSYNTHESIS,17,1,0.035275759027973,1,CHST3
WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS,19,1,0.0393449854882606,1,GATM
WP_EICOSANOID_SYNTHESIS,20,1,0.0413733003971433,1,LTC4S
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA,22,1,0.0454173759031009,1,CHD3
WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX,23,1,0.0474331533824232,1,LTC4S
WP_NRF2ARE_REGULATION,23,1,0.0474331533824232,1,YES1
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,23,1,0.0474331533824232,1,PRKCB
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY,24,1,0.0494447685730837,1,PDGFD
WP_FOCAL_ADHESION,171,2,0.0505204090468795,1,"PDGFD,PRKCB"
