,Set,NGenes,Direction,PValue,FDR
1,WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,37,Down,3.51783304545856e-05,0.0289165876336693
2,WP_CREATINE_PATHWAY,2,Down,7.74975094411062e-05,0.0318514763802947
3,WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,15,Down,0.000634468915113053,0.133132504339334
4,WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING,78,Down,0.00064784673644445,0.133132504339334
5,WP_SPINAL_CORD_INJURY,66,Down,0.00121550365426988,0.182116201537039
6,WP_GNAQ_PATHWAYS_IN_PORTWINE_STAIN,19,Down,0.00133699222511313,0.182116201537039
7,WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS,33,Down,0.00168099380625217,0.182116201537039
8,WP_COVID19_ADVERSE_OUTCOME_PATHWAY,7,Down,0.00177242045291522,0.182116201537039
9,WP_MRNA_PROTEIN_AND_METABOLITE_INDUCATION_PATHWAY_BY_CYCLOSPORIN_A,5,Up,0.00229177859174295,0.191839026835686
10,WP_LDL_INFLUENCE_ON_CD14_AND_TLR4,17,Down,0.00282684203143501,0.191839026835686
11,WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR,30,Down,0.00310849952614108,0.191839026835686
12,WP_ERBB_SIGNALING,69,Down,0.00332881736334343,0.191839026835686
13,WP_GPCRS_CLASS_B_SECRETINLIKE,5,Down,0.00370566014673682,0.191839026835686
14,WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER,14,Down,0.00396703950170096,0.191839026835686
15,WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,24,Down,0.00399044308433471,0.191839026835686
16,WP_PROLACTIN_SIGNALING,69,Down,0.00412006200544936,0.191839026835686
17,WP_MFAP5MEDIATED_OVARIAN_CANCER_CELL_MOTILITY_AND_INVASIVENESS,9,Down,0.00413375157735007,0.191839026835686
18,WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,4,Up,0.00441712797617281,0.191839026835686
19,WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS,23,Up,0.00447675214935733,0.191839026835686
20,WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT,13,Down,0.00491567773889332,0.191839026835686
21,WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES,20,Down,0.00511338405190159,0.191839026835686
22,WP_GASTRIC_CANCER_NETWORK_1,18,Up,0.00541110754786615,0.191839026835686
23,WP_NRP1TRIGGERED_SIGNALING_IN_PANCREATIC_CANCER,33,Down,0.00567269448935487,0.191839026835686
24,WP_ARYLAMINE_METABOLISM,1,Up,0.00580469873215524,0.191839026835686
25,WP_8Q1123_RB1CC1_COPY_NUMBER_VARIATION,16,Down,0.0058345202808907,0.191839026835686
26,WP_COVID19_STRUCTURAL_COVERAGE_MAP,19,Up,0.00610113536907017,0.19288974128368
27,WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY,25,Down,0.00642552755176021,0.194793725793734
28,WP_POSTCOVID_NEUROINFLAMMATION,12,Down,0.00682478086422388,0.194793725793734
29,WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY,102,Down,0.00703270715210356,0.194793725793734
30,WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS,13,Down,0.00710926006546474,0.194793725793734
31,WP_GENES_CONTROLLING_NEPHROGENESIS,13,Down,0.00789644979453003,0.203144611841989
32,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING,106,Down,0.00790830605710907,0.203144611841989
33,WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY,28,Down,0.0083731029851883,0.208566383449236
34,WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING,5,Down,0.00952853110266125,0.230366251952575
35,WP_MAPK_CASCADE,30,Down,0.0100930709876808,0.230813892958157
36,WP_IL26_SIGNALING,31,Down,0.0103017420149942,0.230813892958157
37,WP_NETRINUNC5B_SIGNALING,35,Down,0.0103894331380193,0.230813892958157
38,WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING,12,Up,0.0109930523298009,0.23779707934464
39,WP_MAPK_SIGNALING,165,Down,0.0123623496946579,0.260560293564328
40,WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,24,Down,0.0130612647475049,0.263469400357364
41,WP_COVID19_AND_ENDOTHELIAL_CELL_SENESCENCE,4,Down,0.0131414177793819,0.263469400357364
42,WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING,15,Down,0.0137204492915836,0.266849595039475
43,WP_VITAMIN_B12_METABOLISM,25,Down,0.0139592853852767,0.266849595039475
44,WP_ASPIRIN_AND_MIRNAS,8,Down,0.0146676494410505,0.274018360012352
45,WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,16,Down,0.0166975664350492,0.28276735775747
46,WP_MACROPHAGE_MARKERS,8,Down,0.0169981277563299,0.28276735775747
47,WP_BURN_WOUND_HEALING,61,Down,0.0171355161265217,0.28276735775747
48,WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING,26,Down,0.0179588353100451,0.28276735775747
49,WP_INTERACTIONS_OF_NATURAL_KILLER_CELLS_IN_PANCREATIC_CANCER,14,Down,0.0185251447347086,0.28276735775747
50,WP_IRON_METABOLISM_IN_PLACENTA,8,Down,0.0191805654999785,0.28276735775747
51,WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,61,Down,0.0195066308366346,0.28276735775747
52,WP_INSULIN_SIGNALING,132,Down,0.0195423188462971,0.28276735775747
53,WP_HORMONAL_CONTROL_OF_PUBERTAL_GROWTH_SPURT,1,Up,0.0195752901401741,0.28276735775747
54,WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY,15,Up,0.0199945500068709,0.28276735775747
55,WP_CARDIAC_HYPERTROPHIC_RESPONSE,45,Down,0.0201698587232897,0.28276735775747
56,WP_CHEMOKINE_SIGNALING,109,Down,0.0204752468970861,0.28276735775747
57,WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5321,21,Down,0.0205315904503632,0.28276735775747
58,WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,22,Down,0.0205755911997646,0.28276735775747
59,WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,12,Down,0.0205924981719177,0.28276735775747
60,WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS,19,Down,0.0206399531209832,0.28276735775747
61,WP_OREXIN_RECEPTOR_PATHWAY,118,Down,0.0212488308121733,0.286336703731254
62,WP_MAPK_AND_NFKB_SIGNALING_INHIBITED_BY_YERSINIA_YOPJ,12,Down,0.0220156618933721,0.291885065747611
63,WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING,31,Down,0.0226711931751232,0.295805091903988
64,WP_INTEGRINMEDIATED_CELL_ADHESION,72,Down,0.0230633985033745,0.296220524527716
