Set,NGenes,Direction,PValue,FDR,DEG.GENES
REACTOME_METALLOTHIONEINS_BIND_METALS,5,Up,1.96064432919732e-05,0.0246954876650692,""
REACTOME_RESPONSE_TO_METAL_IONS,7,Up,3.55112657599037e-05,0.0246954876650692,""
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,5,Down,4.35546519666123e-05,0.0246954876650692,""
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,80,Up,0.000169492078039761,0.0720765061864083,""
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,166,Up,0.000450982470854761,0.133202219519807,""
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,18,Up,0.000583097488398373,0.133202219519807,""
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,Down,0.0006496295205369,0.133202219519807,""
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,Down,0.0006496295205369,0.133202219519807,""
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,4,Down,0.000723009725941841,0.133202219519807,""
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,9,Down,0.000783081831392164,0.133202219519807,""
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,6,Up,0.00101990450354124,0.157714323683969,""
REACTOME_CHOLESTEROL_BIOSYNTHESIS,26,Up,0.0013786096186453,0.195417913442971,""
REACTOME_GABA_RECEPTOR_ACTIVATION,19,Up,0.00200372786471618,0.250286469467515,""
REACTOME_RAS_PROCESSING,21,Up,0.00214892910594005,0.250286469467515,""
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,4,Up,0.00257821763067979,0.250286469467515,""
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,17,Up,0.00258660442739103,0.250286469467515,""
REACTOME_GAP_JUNCTION_DEGRADATION,9,Up,0.00274487685178491,0.250286469467515,""
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,5,Up,0.0027449256527106,0.250286469467515,""
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Up,0.00279567485001927,0.250286469467515,""
REACTOME_TYROSINE_CATABOLISM,2,Up,0.00323978605513932,0.275543803989599,""
REACTOME_GABA_B_RECEPTOR_ACTIVATION,16,Up,0.00351888988131586,0.285030080386585,""
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,60,Up,0.00476093389315319,0.368106752375162,""
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,6,Down,0.00586507073240331,0.433760231122523,WFDC2
REACTOME_OAS_ANTIVIRAL_RESPONSE,8,Up,0.00642333254334622,0.455253694009664,""
REACTOME_PHASE_0_RAPID_DEPOLARISATION,6,Up,0.00671580279599723,0.456943222239651,""
REACTOME_KERATAN_SULFATE_DEGRADATION,6,Up,0.00717359537314206,0.469318681912102,""
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,84,Up,0.00816507356837484,0.505841575818513,""
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,12,Up,0.0083266103015393,0.505841575818513,""
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,10,Up,0.00892074757515143,0.523247987080434,""
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,12,Up,0.00925695481992399,0.52486933828969,""
REACTOME_COMPLEMENT_CASCADE,23,Down,0.0104139448431496,0.571423231554755,""
REACTOME_P75NTR_REGULATES_AXONOGENESIS,4,Up,0.011194692254114,0.595067860132748,""
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,38,Down,0.0126460163750397,0.629355330098455,""
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,50,Up,0.0127716243690099,0.629355330098455,""
REACTOME_RHOC_GTPASE_CYCLE,56,Up,0.0136172193143567,0.629355330098455,BCR
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,3,Up,0.0136254610155071,0.629355330098455,""
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,19,Up,0.0137494509992835,0.629355330098455,""
REACTOME_HEMOSTASIS,354,Up,0.0140596722773317,0.629355330098455,""
REACTOME_CA2_ACTIVATED_K_CHANNELS,3,Down,0.0144523591558442,0.630345203181818,""
REACTOME_CHYLOMICRON_REMODELING,3,Down,0.0156671465578618,0.65118380036179,LPL
REACTOME_SIGNALING_BY_ERBB2,37,Up,0.016157675593085,0.65118380036179,""
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,8,Down,0.0162711218648864,0.65118380036179,""
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,25,Up,0.0165659681499885,0.65118380036179,""
REACTOME_COLLAGEN_DEGRADATION,16,Down,0.0168442605619746,0.65118380036179,CTSK
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,21,Up,0.0177810819541314,0.672124897866168,""
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,10,Up,0.0184208458244962,0.681170842336262,""
REACTOME_PROSTANOID_LIGAND_RECEPTORS,3,Up,0.0195168004266614,0.692344142612681,""
REACTOME_TRIGLYCERIDE_CATABOLISM,13,Up,0.0198357980084051,0.692344142612681,""
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,3,Down,0.0199440699518056,0.692344142612681,""
REACTOME_ACTIVATION_OF_C3_AND_C5,5,Down,0.020743125195876,0.694208040772024,""
