,logFC,AveExpr,t,P.Value,adj.P.Val
CD71,1.11832022503051,0.0487571924050601,41.0418275071332,0,0
HLA-DR; DP; DQ,1.05476069400544,0.0726760180839786,33.4701370497121,1.41864739799174e-233,1.09235849645364e-231
HLA-DR,0.567331734878109,0.672004963591876,21.3015067317437,7.12768887923191e-99,3.65888029133905e-97
CD9,0.634813803908008,0.355915533713266,20.9696348635747,6.01723233978455e-96,2.31663445081705e-94
CD11c,0.580506172086734,0.41602471214106,20.0529666556418,4.40314997947088e-88,1.35617019367703e-86
CD31,0.572131108389198,0.469642221804158,18.9416360672313,5.53853923178036e-79,1.42155840282363e-77
CD107a (LAMP-1),0.543278007533162,0.669253688169565,18.4466632372376,4.37970901943811e-75,9.63535984276385e-74
CD172a (SIRPα),0.545814426449068,0.984654669625819,18.3990890729152,1.02576969378733e-74,1.97460666054061e-73
CD141 (Thrombomodulin),0.442644350933602,0.513667482456179,16.8488290294751,3.68518541890053e-63,6.30576171678535e-62
CD63,0.511658495459887,0.337806805448366,16.2941376646188,2.9453077698411e-59,4.53577396555529e-58
CD32,0.51651292672375,0.598075803443303,15.2043555409388,5.98552812951518e-52,8.37973938132125e-51
CD81 (TAPA-1),0.286711936308171,0.445695371795737,10.6325857609739,1.43673758720718e-26,1.84381323691588e-25
CLEC12A,0.34471202999496,0.532417645264477,9.67290059139183,2.43722446023024e-22,2.88717359134967e-21
CD11a,0.368186577114249,0.678759367479056,9.24407854460022,1.42025260053136e-20,1.5622778605845e-19
CD47,0.318672936408708,0.33624318221812,8.88874855612329,3.605108384413e-19,3.70124460799734e-18
HLA-A;B;C,0.324512517675146,0.820682473297807,8.61671063949071,3.94872056413776e-18,3.8006435429826e-17
CD54,0.328502539497773,0.777514617504739,8.37545816269624,3.10725256173675e-17,2.81480526180858e-16
CD58 (LFA-3),0.252172836659257,1.46545775632725,7.85994338106685,2.11303392409408e-15,1.80781791283604e-14
CD44,0.30290067630422,0.498729012047079,7.64222606285344,1.16227974999381e-14,9.4205832367919e-14
CD33,0.287603694938663,0.658315651763089,7.6083595596261,1.50901142389398e-14,1.16193879639836e-13
CD354 (TREM-1),0.275627257956451,0.930495411984188,7.58006758928858,1.87517540732829e-14,1.37512863204075e-13
CD162,0.289515761317138,0.80275387958473,6.77657363977387,6.48855344181559e-12,4.54198740927091e-11
CD29,0.261981083228157,0.510201452317404,6.5073591733707,4.00147933232809e-11,2.67925137903707e-10
CD155 (PVR),0.236162209409053,0.970946304072777,6.04220972447571,7.86328187566717e-10,5.04560587021977e-09
CD305 (LAIR1),0.24245850456115,0.748335059162264,5.551643988958,1.44996277499022e-08,8.93177069393974e-08
CD86,0.231824073544952,0.627170512305228,5.28458415645688,6.427950036792e-08,3.80732425256141e-07
CD328 (Siglec-7),0.216547935579248,0.588364993982567,4.57870005239649,2.36672320832067e-06,1.3100965195082e-05
CD169 (Sialoadhesin; Siglec-1),0.195669997229996,1.85803055886692,4.57735164423364,2.38199367183309e-06,1.3100965195082e-05
CD274 (B7-H1; PD-L1),0.197216759716706,1.21719567055669,4.5268687071572,3.026699983826e-06,1.60728206037657e-05
CD39,0.204631543700944,1.13526162400182,4.28609666201686,9.17449701891606e-06,4.70957513637691e-05
CD101 (BB27),0.183856579940181,0.439380345593442,3.90201066872956,4.80012837325196e-05,2.38457990155097e-04
CD45,0.201603346391803,0.842111585263414,3.69008681912759,1.1266516639106e-04,5.42201113256976e-04
CD123,0.184979461176334,0.9126691297807,3.61766093069202,1.49348262956468e-04,6.96958560463518e-04
CD16,0.18314095116127,0.344723534292302,3.47657930772129,2.54971486432937e-04,0.00115487085031389
CD18,0.181368179465567,0.536684704153811,3.16115402174325,7.87998423536757e-04,0.00346719306356173
CD4,0.177732058529681,0.621191847991156,2.77439176799841,0.00277022019322538,0.0118503863821308
CD304 (Neuropilin-1),0.163174460241694,0.952515078973402,2.75609057618028,0.00292997126573798,0.012195015538477
CD35,0.168332738491837,0.731367370941593,2.72320719325503,0.00323800666537212,0.0131224480649291
CD49d,0.156018948474873,0.481555531049986,2.25746163397034,0.0120000224900804,0.0473847041915996
CD64,0.154935618530459,0.67071337030523,2.24018295426774,0.0125501167577263,0.0483179495172463
CD49a,0.16565563321674,1.07050945551729,1.80504103799623,0.0355486896391225,0.133524346449387
CD55,0.133178476513195,0.787937387226218,1.3212469684813,0.093224153138543,0.341821894841324
CD85j (ILT2),0.116984913949631,1.45771884249485,0.835977396544305,0.201593481670676,0.705577185847366
CD151 (PETA-3),0.115362494629407,0.518094463464495,0.667623407519268,0.252194466331726,0.863065507001908
CD13,0.112000054398109,1.03024143003418,0.512805085943713,0.304049320757984,0.999999999818195
CD95 (Fas),0.10910867310289,0.680454188495953,0.419868680027701,0.337295062356201,0.999999999818195
CD52,0.10365017958438,0.634205019440368,0.15678488127635,0.437708726876458,0.999999999818195
CD43,0.101647416098866,0.84492443899564,0.0638906001368726,0.47452928686321,0.999999999818195
CD1c,0.10155467522557,0.665058736986403,0.061351085697186,0.47554039713934,0.999999999818195
