,logFC,AveExpr,t,P.Value,adj.P.Val
CD49a,0.621642176461645,1.07050945551729,17.9196138251554,4.85773877246114e-71,7.48091770959015e-69
CD103 (Integrin αE),0.462486889309164,1.0934509086846,12.6600040024897,9.18466839945258e-37,4.71479644505232e-35
CD94,0.314167367375,1.02646105472905,10.0114456968998,8.68487440003888e-24,3.34367664401497e-22
CD8,0.356865309243053,0.505330659775095,9.71179675878448,1.67090918974824e-22,5.14640030442459e-21
CD7,0.276650571072967,0.568552673797711,7.55222102635351,2.32047802554922e-14,5.95589359890966e-13
integrin β7,0.221160625586773,0.690173186523905,5.84771501976853,2.56744482059018e-09,5.64837860529839e-08
CD244 (2B4),0.124791851556459,0.847270064347105,1.22328102049258,0.110625744525926,1
CD99,0.0953998710082091,0.894028571476938,0,0.579904695249657,1
CD29,0.0902865459021858,0.510201452317404,0,0.687074780873319,1
CD56 (NCAM),0.0680416538098587,1.01447812675866,0,0.946994107812096,1
CD314 (NKG2D),0.0602917038351983,1.28481090357007,0,0.990152397732697,1
CD39,0.0417069543564906,1.13526162400182,0,0.998572797011132,1
CD158 (KIR2DL1/S1/S3/S5),0.0399347619086029,1.22973805574486,0,0.999726678189047,1
CD101 (BB27),0.0382667527532879,0.439380345593442,0,0.999833456180504,1
CD19,0.0221256561102688,0.582295055199711,0,0.999969390573726,1
CD69,0.0158695473369469,0.568179612739478,0,0.99997161864562,1
GPR56,0.0223181458972801,0.9418377799017,0,0.999981453990469,1
TCR Vδ2,0.0191208414194981,0.498788756178992,0,0.999985735263414,1
CD109,0.0311952437900176,1.88037062787325,0,0.999985997921499,1
CD21,0.0252410867055067,0.431600130274165,0,0.999987220993385,1
CLEC1B (CLEC2),0.0229411157877219,0.471115582792114,0,0.999990144191797,1
CD268 (BAFF-R),0.0210611733937728,0.800000788429198,0,0.999991068037747,1
CD305 (LAIR1),0.0114519407744077,0.748335059162264,0,0.999991855580745,1
CD49b,0.0142724284842675,1.00306026342273,0,0.999994633355819,1
CD62P (P-Selectin),0.0160447693271935,0.921933804966996,0,0.999994828309178,1
IgD,0.0143015519296017,0.537839778682976,0,0.999997705377507,1
CD304 (Neuropilin-1),0.015711973534478,0.952515078973402,0,0.999997807779931,1
CD11c,0.00907265853341211,0.41602471214106,0,0.999998931672233,1
CD63,0.00408934100481174,0.337806805448366,0,0.999999069858996,1
CD328 (Siglec-7),0.00326994038422055,0.588364993982567,0,0.999999163680884,1
CD152 (CTLA-4),0.0204181195695085,1.51281857935736,0,0.99999931550525,1
CD52,0.00989235236134907,0.634205019440368,0,0.999999330176229,1
CD37,0.023086067096415,1.54748330142879,0,0.999999343163053,1
CD223 (LAG-3),0.0202363950392888,1.53204515841842,0,0.999999403948705,1
CD20,0.00694216840906345,0.76759917273192,0,0.999999808922392,1
CD158e1 (KIR3DL1; NKB1),0.0106997797877503,1.21530609565785,0,0.99999985166492,1
CD73 (Ecto-5'-nucleotidase),0.0023544069685566,0.897912498737267,0,0.999999881118335,1
CD72,0.0019962059503293,0.725345823504068,0,0.999999899034584,1
CD38,0.0057027044304981,1.15473488257294,0,0.999999899699223,1
CD40,0.00165662123012738,0.972590680805755,0,0.999999939034764,1
CD192 (CCR2),0.0152473918977945,1.51921544020094,0,0.999999939519982,1
CX3CR1,0.0250190795006267,1.39273071224879,0,0.999999953005422,1
CD303 (BDCA-2),0.0141528681046891,1.6514778678466,0,0.999999957321868,1
CD142,0.0111092915308625,1.5033442748911,0,0.999999961536832,1
NKp80,0.0129133518592088,1.75995834234008,0,0.999999975341609,1
CD226 (DNAM-1),0.00181425760743924,1.10626421904978,0,0.999999976060399,1
CD275 (B7-H2; B7-RP1; ICOSL),0.0138715990951764,1.65401758372437,0,0.999999977521296,1
CD115 (CSF-1R),0.0120398389304009,1.6057706821338,0,0.999999980030088,1
CD274 (B7-H1; PD-L1),0.00507320145175731,1.21719567055669,0,0.999999983452337,1
CD84,0.00495198762450776,0.859302362556014,0,0.999999985491354,1
IgE,0.0130451036642245,1.74738628645392,0,0.999999985861162,1
CD14,7.71263168533629e-04,1.09665811080441,0,0.999999993561674,1
CD270 (HVEM; TR2),0.00916345400614336,1.55670015771748,0,0.999999994783499,1
CD163,0.00488706672859667,0.969425188407809,0,0.999999996618293,1
CD79b (Igβ),0.00431230423467805,1.21373347721137,0,0.999999997059803,1
CD267 (TACI),0.00540537719949353,1.51659799688391,0,0.999999997558519,1
CD24,0.00340812012420281,1.84591869632983,0,0.999999997852074,1
CD137 (4-1BB),7.2288400131084e-04,1.95894070183844,0,0.99999999953386,1
CD154,0.00102090468891585,1.64687316381573,0,0.999999999913406,1
CD150 (SLAM),0.00118613171680054,1.72997787715771,0,0.999999999996609,1
CD200 (OX2),0.00234841702075525,1.3796961486556,0,0.999999999999917,1
CD36,0.00718949713226115,0.13753527532576,0,0.999999999999996,1
