,logFC,AveExpr,t,P.Value,adj.P.Val
CD45RA,0.297394172972848,1.18021517168135,4.19396795921018,1.38202988717467e-05,2.66040753281125e-04
CD7,0.291277598339002,0.568552673797711,3.54098429411323,2.00196719852698e-04,0.00280275407793777
CD56 (NCAM),0.213721935523634,1.01447812675866,2.49081882140042,0.00638024822389111,0.0577975427340724
CD161,0.175807056371243,1.16346677836962,1.82428033640509,0.0340692935882656,0.262333560629645
CD54,0.16740279882051,0.777514617504739,1.33670809892925,0.0906737520982634,0.60711990535359
CD49f,0.140614900024949,0.960624013649526,0.856759611661149,0.19579901318386,0.99972662814429
CD62L,0.121575681769187,0.347288811860738,0.492750274484316,0.31109997647384,0.99972662814429
TCR Vα7.2,0.11360524678925,1.20453993894766,0.336512741257399,0.36824560649949,0.99972662814429
CD11b,0.110196036769125,0.587276824399862,0.231659973215826,0.408404263827371,0.99972662814429
CD81 (TAPA-1),0.102177025985774,0.445695371795737,0.0670766756842306,0.473260980668819,0.99972662814429
CD127 (IL-7Rα),0.0952806401544925,1.10600238810949,0,0.543735855666806,0.99972662814429
CLEC1B (CLEC2),0.0855618042573345,0.471115582792114,0,0.6354954477391,0.99972662814429
CD304 (Neuropilin-1),0.0761800758996672,0.952515078973402,0,0.713038932594572,0.99972662814429
CD131,0.0769549840078429,1.25039861194738,0,0.720111303432616,0.99972662814429
CD38,0.0717381339594403,1.15473488257294,0,0.750000654802519,0.99972662814429
CD123,0.0694569740719186,0.9126691297807,0,0.759169232514065,0.99972662814429
CD33,0.0664227793783813,0.658315651763089,0,0.769493213926901,0.99972662814429
CD122 (IL-2Rβ),0.0670687930740905,0.777746695631305,0,0.795052003506256,0.99972662814429
LOX-1,0.0708817975657888,1.36316862999863,0,0.797916943992803,0.99972662814429
CD1c,0.0599577003143342,0.665058736986403,0,0.804021530010395,0.99972662814429
CD40,0.061974315039579,0.972590680805755,0,0.808332374697661,0.99972662814429
CD85j (ILT2),0.0646518273734254,1.45771884249485,0,0.826725500774385,0.99972662814429
CD335 (NKp46),0.0598594547250236,1.0060142056673,0,0.831745542522496,0.99972662814429
CD194 (CCR4),0.0542169597590403,0.848079927029105,0,0.838466143046944,0.99972662814429
CD24,0.0620276270066716,1.84591869632983,0,0.840916044372239,0.99972662814429
CD79b (Igβ),0.0604582329755351,1.21373347721137,0,0.851094740835467,0.99972662814429
CD64,0.0521289520736578,0.67071337030523,0,0.854943895469589,0.99972662814429
CD303 (BDCA-2),0.0576750998485857,1.6514778678466,0,0.873712531691917,0.99972662814429
CD305 (LAIR1),0.0446804729236176,0.748335059162264,0,0.879407864286149,0.99972662814429
CD152 (CTLA-4),0.0547556544389454,1.51281857935736,0,0.88291066815378,0.99972662814429
CD158 (KIR2DL1/S1/S3/S5),0.0504842760203273,1.22973805574486,0,0.891533635157549,0.99972662814429
CD107a (LAMP-1),0.0434099850861926,0.669253688169565,0,0.899304723127605,0.99972662814429
CD223 (LAG-3),0.048814129123862,1.53204515841842,0,0.911587287151397,0.99972662814429
CD19,0.0385825560573098,0.582295055199711,0,0.915542829399844,0.99972662814429
CD21,0.0425521305635451,0.431600130274165,0,0.919696119102199,0.99972662814429
CD55,0.0346435046426281,0.787937387226218,0,0.922309244897784,0.99972662814429
GPR56,0.0381579375594124,0.9418377799017,0,0.923294362456568,0.99972662814429
CD63,0.0331780251653354,0.337806805448366,0,0.925952618326879,0.99972662814429
CD73 (Ecto-5'-nucleotidase),0.036361701289151,0.897912498737267,0,0.926453738607454,0.99972662814429
CD328 (Siglec-7),0.0296807914484626,0.588364993982567,0,0.935414253677021,0.99972662814429
CD83,0.0412507186659363,1.60528451958435,0,0.951040209428598,0.99972662814429
CD141 (Thrombomodulin),0.0374341229087368,0.513667482456179,0,0.95211507818707,0.99972662814429
CD94,0.0193471256203271,1.02646105472905,0,0.956561365547601,0.99972662814429
CD31,0.0222377443429614,0.469642221804158,0,0.958266916598396,0.99972662814429
CD119 (IFN-γ R α chain),0.033554108409602,1.397086161178,0,0.960214245172976,0.99972662814429
CD192 (CCR2),0.0347715561809747,1.51921544020094,0,0.961325827618113,0.99972662814429
CD25,0.0181139798614771,0.662322860801046,0,0.96457980200245,0.99972662814429
CD72,0.0214978793056916,0.725345823504068,0,0.965287307631671,0.99972662814429
CD37,0.0326264110760681,1.54748330142879,0,0.966959840862956,0.99972662814429
IgE,0.0327664296373554,1.74738628645392,0,0.968677286969443,0.99972662814429
CD169 (Sialoadhesin; Siglec-1),0.0281348421035521,1.85803055886692,0,0.969025299314492,0.99972662814429
CD88 (C5aR),0.026704739421551,1.47901269632463,0,0.972921200428713,0.99972662814429
CD116,0.0280324820996628,1.53138135471944,0,0.973773996165636,0.99972662814429
CD142,0.0262313364974628,1.5033442748911,0,0.973816099978592,0.99972662814429
CD13,0.0175146850601447,1.03024143003418,0,0.975034652666306,0.99972662814429
CD61,0.0160493882095336,0.728956190694741,0,0.975419125294978,0.99972662814429
CD275 (B7-H2; B7-RP1; ICOSL),0.028351839854942,1.65401758372437,0,0.975883108312028,0.99972662814429
Podoplanin,0.0233078949066337,1.79429658711934,0,0.976138850890916,0.99972662814429
CD158e1 (KIR3DL1; NKB1),0.0202457082474321,1.21530609565785,0,0.977723479925008,0.99972662814429
CD58 (LFA-3),0.0267632204292619,1.46545775632725,0,0.979842240962326,0.99972662814429
CD183 (CXCR3),0.0224815971887992,1.27613916943567,0,0.980266600861186,0.99972662814429
CD42b,0.0177712736131923,1.10915843254001,0,0.980988587936233,0.99972662814429
CD115 (CSF-1R),0.0224318213211533,1.6057706821338,0,0.982517006891731,0.99972662814429
CD14,0.0149543154946094,1.09665811080441,0,0.982665129035241,0.99972662814429
CD93,0.0168740111143889,1.05775346804457,0,0.982926649695944,0.99972662814429
CD154,0.0226296008122159,1.64687316381573,0,0.983905982552199,0.99972662814429
CD109,0.0183378073982361,1.88037062787325,0,0.985266496021812,0.99972662814429
FcεRIα,0.0141421871020471,1.18164872663225,0,0.987143562273037,0.99972662814429
CD270 (HVEM; TR2),0.0176251454873326,1.55670015771748,0,0.988404087763157,0.99972662814429
CD35,0.00591089245071154,0.731367370941593,0,0.989951750855272,0.99972662814429
CD82,0.0213087584460574,0.981572460110578,0,0.989963891299139,0.99972662814429
Ig light chain λ,0.0214936541681458,-0.279844805579258,0,0.991890900999518,0.99972662814429
NKp80,0.00995942938585515,1.75995834234008,0,0.994143961071561,0.99972662814429
CD22,0.0038724619066155,0.473637423634752,0,0.995272871672887,0.99972662814429
