,logFC,AveExpr,t,P.Value,adj.P.Val
CD26,0.312798055235282,1.5796334590193,7.21023240964831,2.98846694736565e-13,4.6022390989431e-11
CD48,0.3096771285686,0.929562960623818,6.8680544920753,3.44148348509516e-12,2.64994228352328e-10
CD5,0.326382546976907,0.597488306120043,6.73261402690612,8.77480016141286e-12,4.50439741619194e-10
CD127 (IL-7Rα),0.22947647889861,1.10600238810949,5.63903229268871,8.77520731213835e-09,3.37845481517326e-07
CD4,0.197387243425359,0.621191847991156,3.51904087967917,2.17487060749185e-04,0.00669860147107488
CD2,0.123948152076561,0.599561146960462,0.861672971904643,0.194443756159328,0.999999999858313
CD99,0.121198311080232,0.894028571476938,0.752928044870804,0.225755159755924,0.999999999858313
CD195 (CCR5),0.0933992173212046,1.15723198044814,0,0.61777305491192,0.999999999858313
CD45RO,0.0880644214632687,0.738468322613069,0,0.704374060678895,0.999999999858313
CD161,0.0852072329971888,1.16346677836962,0,0.747321634295821,0.999999999858313
CD3,0.0694049557314636,0.870837016224588,0,0.870690528845333,0.999999999858313
CD45,0.0681397456259536,0.842111585263414,0,0.879282212966392,0.999999999858313
CD52,0.0589606595720883,0.634205019440368,0,0.962823566294876,0.999999999858313
CD116,0.0630059893349725,1.53138135471944,0,0.968619161366008,0.999999999858313
CD49f,0.0501614351819418,0.960624013649526,0,0.975407633382812,0.999999999858313
CD69,0.0383616166105878,0.568179612739478,0,0.991584900705838,0.999999999858313
CD279 (PD-1),0.0537358745638914,1.67320454319123,0,0.992070098114349,0.999999999858313
CD49b,0.0404282317912961,1.00306026342273,0,0.993414800277639,0.999999999858313
CD268 (BAFF-R),0.0427869735512645,0.800000788429198,0,0.994132813919594,0.999999999858313
CD28,0.0432656911292172,0.704679629780657,0,0.996376575582331,0.999999999858313
CD146,0.0273107975828994,0.924220928408752,0,0.996570728161928,0.999999999858313
CD47,0.0317494590339633,0.33624318221812,0,0.997508307453474,0.999999999858313
CD158 (KIR2DL1/S1/S3/S5),0.0394353879066752,1.22973805574486,0,0.99763146669002,0.999999999858313
CD196 (CCR6),0.0375396449132999,0.774831801757626,0,0.997913983785096,0.999999999858313
CD115 (CSF-1R),0.0425239621519581,1.6057706821338,0,0.998185464911511,0.999999999858313
CD352 (NTB-A),0.0295546987082206,0.968594772988374,0,0.998251443354924,0.999999999858313
CD194 (CCR4),0.0273848476141488,0.848079927029105,0,0.998287544862025,0.999999999858313
CD49d,0.025851528150189,0.481555531049986,0,0.998754404342595,0.999999999858313
CD267 (TACI),0.0392391875005517,1.51659799688391,0,0.998839382160693,0.999999999858313
CD131,0.0355719774284442,1.25039861194738,0,0.998855942766597,0.999999999858313
CD32,0.0164481708741025,0.598075803443303,0,0.998997610212982,0.999999999858313
CD11a,0.010580475238943,0.678759367479056,0,0.99915185975022,0.999999999858313
CD35,0.0221238190244517,0.731367370941593,0,0.999159164068323,0.999999999858313
CD44,0.0155969230989475,0.498729012047079,0,0.999358894472258,0.999999999858313
CD303 (BDCA-2),0.0356974262985306,1.6514778678466,0,0.999426262966976,0.999999999858313
CD142,0.0331610874796513,1.5033442748911,0,0.999472762594851,0.999999999858313
TCR α/β,0.0252376126499107,1.10156334601022,0,0.99947783053255,0.999999999858313
CD43,0.0163784048280369,0.84492443899564,0,0.999487717882258,0.999999999858313
integrin β7,0.0149091615944759,0.690173186523905,0,0.999563902304813,0.999999999858313
CD270 (HVEM; TR2),0.0343632703241285,1.55670015771748,0,0.999599734298517,0.999999999858313
CD57 Recombinant,0.0220149487582997,1.00459916850045,0,0.999672260331586,0.999999999858313
CD109,0.0302990475231592,1.88037062787325,0,0.999707934517353,0.999999999858313
CD20,0.0218016695977413,0.76759917273192,0,0.999726383807508,0.999999999858313
CD42b,0.0242765400415482,1.10915843254001,0,0.999777034444523,0.999999999858313
CD88 (C5aR),0.0282311022790505,1.47901269632463,0,0.999779286786035,0.999999999858313
CD226 (DNAM-1),0.0200860277087892,1.10626421904978,0,0.999811196773851,0.999999999858313
CD37,0.0298016105297476,1.54748330142879,0,0.999827121153355,0.999999999858313
CD64,0.013308503237202,0.67071337030523,0,0.999828215390734,0.999999999858313
CD123,0.013182933924494,0.9126691297807,0,0.999908673227209,0.999999999858313
NKp80,0.0258720578765465,1.75995834234008,0,0.999915966612992,0.999999999858313
FcεRIα,0.0205056882412981,1.18164872663225,0,0.999918271691665,0.999999999858313
CD278 (ICOS),0.00465375895547342,0.290035812447303,0,0.999932259753835,0.999999999858313
CD137 (4-1BB),0.0217994940283662,1.95894070183844,0,0.999932733189517,0.999999999858313
IgE,0.0260735093512287,1.74738628645392,0,0.999934825337133,0.999999999858313
CD192 (CCR2),0.0243195272751184,1.51921544020094,0,0.999935949183354,0.999999999858313
CD155 (PVR),0.0129104726643218,0.970946304072777,0,0.999954243234757,0.999999999858313
