,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,Up,1.3981076811004e-17,7.13500953254902e-15
2,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,8,Up,1.91570083278629e-17,7.33234493748953e-15
3,REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,23,Up,7.79007750966099e-17,2.3853217334582e-14
4,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,16,Up,1.00275440148254e-16,2.55869498111627e-14
5,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,10,Up,1.05175974031301e-15,2.30034880345602e-13
6,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,14,Up,7.26205240993511e-15,1.38977527995133e-12
7,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,28,Up,1.0594624960602e-13,1.80226342385352e-11
8,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,2.86198200839704e-13,4.38169445485587e-11
9,REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,13,Up,9.05658349222864e-11,1.26051175696382e-08
10,REACTOME_DECTIN_2_FAMILY,21,Up,8.85652384689786e-10,1.12994483413339e-07
11,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Up,4.51957366151612e-09,5.3226671352163e-07
12,REACTOME_REGULATION_OF_KIT_SIGNALING,16,Up,1.58362578076446e-08,1.73180790739314e-06
13,REACTOME_NGF_STIMULATED_TRANSCRIPTION,36,Up,2.5234485689832e-08,2.49565530928136e-06
14,REACTOME_GAB1_SIGNALOSOME,16,Up,3.18775380590123e-08,2.87085357460869e-06
15,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,60,Up,7.58103762871925e-07,6.44809367198287e-05
16,REACTOME_EGFR_DOWNREGULATION,28,Up,8.85889074992592e-07,6.78148086906829e-05
17,REACTOME_SIGNALING_BY_EGFR_IN_CANCER,23,Up,3.79448434080538e-06,2.76635977417763e-04
18,REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,31,Up,1.25696960451638e-05,8.74736574779355e-04
19,REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,7,Up,1.92951208476402e-05,0.00128438391381466
20,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,54,Up,2.37582758292237e-05,0.00151558001227256
21,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,31,Up,2.99175302314812e-05,0.00183214955137591
22,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,69,Up,6.37530905474424e-05,0.00361503635659756
