,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,1.64038019493174e-105,2.5114220784405e-102
2,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,28,Up,5.27965483153038e-69,4.0415757735365e-66
3,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,98,Up,4.80513443644836e-46,2.45222027406748e-43
4,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,5.90198105453125e-28,2.25898324862184e-25
5,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,Up,1.17459253700104e-26,3.59660234829719e-24
6,REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,7,Up,6.07167655514878e-20,1.54928946765546e-17
7,REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,5,Up,4.31648504326579e-13,9.44076943034274e-11
8,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,11,Up,5.12150597915589e-12,9.80128206760958e-10
9,REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,6,Up,4.86827502455617e-11,8.28147673621721e-09
10,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,11,Up,5.88852309282441e-11,9.01532885511418e-09
11,REACTOME_P75NTR_SIGNALS_VIA_NF_KB,14,Up,1.1152128450732e-08,1.4228257215059e-06
12,REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,17,Up,2.58391723246735e-08,3.04305944839039e-06
13,REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE,9,Up,1.31883476704824e-07,1.44224002025061e-05
14,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,14,Up,3.46324807609314e-07,3.53482186966573e-05
15,REACTOME_INTERLEUKIN_2_SIGNALING,12,Up,3.7104775346751e-07,3.55046319099223e-05
16,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,20,Up,4.24658795781742e-07,3.82442715495204e-05
17,REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,22,Up,6.89945298293954e-07,5.86836806493358e-05
18,REACTOME_PHENYLALANINE_METABOLISM,5,Up,7.73223163731355e-07,6.23055086143528e-05
19,REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,18,Up,2.31173280362616e-06,1.72740106859414e-04
20,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,11,Up,2.36939401962619e-06,1.72740106859414e-04
21,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,3.34426657528028e-06,2.32730551216096e-04
22,REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,19,Up,4.76167796457823e-06,2.91605158550771e-04
