,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_MEIOTIC_SYNAPSIS,32,Up,0.00981661958672216,0.0466746726312784
2,REACTOME_SUPPRESSION_OF_APOPTOSIS,7,Up,0.0214908407622346,0.0962060737046233
3,REACTOME_MEIOSIS,51,Up,0.0390600474237024,0.163838171522434
4,REACTOME_REPRODUCTION,66,Up,0.0671857361277811,0.269270581182285
5,REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,18,Up,0.124888296776131,0.469788654457635
6,REACTOME_GAB1_SIGNALOSOME,16,Up,0.138358812681129,0.511660246895671
7,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,0.172572194599015,0.623132146063897
8,REACTOME_TRAIL_SIGNALING,8,Up,0.213866555440718,0.745610307041254
9,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,43,Up,0.216644699449273,0.750414106010942
10,REACTOME_FASL_CD95L_SIGNALING,5,Up,0.219871019568232,0.759870273045062
11,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,36,Up,0.236278314936674,0.806293445038513
12,REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,13,Up,0.252067521235072,0.852550138164881
13,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,Up,0.253370550532345,0.852550138164881
14,REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,6,Up,0.253370550532345,0.852550138164881
15,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,44,Up,0.264542000718362,0.882383013289351
16,REACTOME_REGULATION_BY_C_FLIP,11,Up,0.269068499113677,0.894588961543241
17,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,29,Up,0.281807606245821,0.927843968091078
18,REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,6,Up,0.311324559957444,0.946453736176328
19,REACTOME_SIGNALING_BY_HIPPO,20,Up,0.315554330073801,0.946453736176328
20,REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,9,Up,0.324051427237002,0.946453736176328
21,REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,16,Up,0.328564346464528,0.946453736176328
22,REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10,11,Up,0.355650913740373,0.946453736176328
23,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,108,Up,0.372844744698895,0.946453736176328
24,REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,25,Up,0.387155869865687,0.946453736176328
25,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,28,Up,0.412321969830654,0.946453736176328
26,REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,36,Up,0.434851552436142,0.946453736176328
