,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_ANTIMICROBIAL_PEPTIDES,29,Up,2.45129326933796e-41,3.75292999535641e-38
2,REACTOME_DAP12_SIGNALING,28,Up,2.46281400689549e-16,1.256856081519e-13
3,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,14,Up,1.27361069169761e-14,4.8747449224726e-12
4,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,16,Up,9.71754878687415e-13,2.9655646750352e-10
5,REACTOME_DAP12_INTERACTIONS,35,Up,1.16220692685899e-12,2.9655646750352e-10
6,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,3.62833298809474e-10,6.94372225596631e-08
7,REACTOME_DECTIN_2_FAMILY,21,Up,1.28765298409345e-09,2.19044079849675e-07
8,REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,31,Up,5.57378170015388e-09,8.5334597829356e-07
9,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,1.32342844731589e-07,1.84197177530966e-05
10,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,17,Up,6.47792493814894e-07,8.11525964154969e-05
11,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,117,Up,6.89081484912776e-07,8.11525964154969e-05
12,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,Up,3.49746299560526e-06,3.82472560447975e-04
13,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,34,Up,2.164231597058e-05,0.00220895905006387
14,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,113,Up,9.41575056155228e-05,0.00847971418219797
15,REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,23,Up,9.9711518180208e-05,0.00848101857410547
16,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,8,Up,2.83451569246145e-04,0.0227758310568722
17,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,2.97528818509108e-04,0.0227758310568722
