,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,Up,0,0
2,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,6,Up,1.20246485406367e-120,9.20486845785736e-118
3,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,28,Up,1.34940774647744e-66,6.88647753285655e-64
4,REACTOME_INTERLEUKIN_2_SIGNALING,12,Up,7.54709185916354e-38,2.88864940909484e-35
5,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,25,Up,7.26166457464534e-17,2.2235216927564e-14
6,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,98,Up,2.60072135288668e-15,6.63617398544918e-13
7,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,171,Up,4.04418395579753e-13,8.84520805189432e-11
8,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,41,Up,1.35518748361162e-09,2.59349004676174e-07
9,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,45,Up,4.05411614132325e-09,6.89650201373988e-07
10,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,60,Up,3.45496186937166e-08,5.289546622008e-06
11,REACTOME_CTLA4_INHIBITORY_SIGNALING,21,Up,5.68830040019725e-08,7.41524109660939e-06
12,REACTOME_ALPHA_DEFENSINS,2,Up,5.81207662699625e-08,7.41524109660939e-06
13,REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,6,Up,5.14911363383589e-05,0.00563092355243053
14,REACTOME_OTHER_INTERLEUKIN_SIGNALING,21,Up,7.46636101006834e-05,0.00762066580427642
15,REACTOME_GLUCURONIDATION,6,Up,3.85060200110224e-04,0.0346780686099266
16,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,4.1893752211626e-04,0.0356329636866664
17,REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,22,Up,0.00108123089201295,0.0827682247835913
18,REACTOME_PD_1_SIGNALING,14,Up,0.00354404531284896,0.258377779712941
