,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_INTERLEUKIN_7_SIGNALING,22,Up,4.76397301818491e-70,7.29364269084109e-67
2,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Up,4.20712308950631e-41,3.22055272501708e-38
3,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,27,Up,3.79607703220125e-14,1.93726464543337e-11
4,REACTOME_NGF_STIMULATED_TRANSCRIPTION,36,Up,1.70766385078965e-12,6.53608338889739e-10
5,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,94,Up,6.6475582077477e-12,2.03548232321235e-09
6,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,1.16291574943795e-09,2.9673733539825e-07
7,REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,13,Up,2.4814437057331e-09,4.74886289184671e-07
8,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,54,Up,6.69736007311979e-08,1.02536582719464e-05
9,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,47,Up,1.0854372855243e-07,1.5107313492161e-05
10,REACTOME_KILLING_MECHANISMS,11,Up,1.7030076579597e-07,2.17275393694692e-05
11,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,134,Up,7.80704966613361e-07,9.19430233757735e-05
12,REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,23,Up,1.0669351277827e-06,1.16676977188236e-04
13,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,61,Up,8.78369692991553e-06,8.96522666646712e-04
14,REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,14,Up,9.94200895071961e-06,9.51325981471983e-04
15,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,63,Up,1.38812843780579e-05,0.0012501321401651
16,REACTOME_INTERLEUKIN_17_SIGNALING,65,Up,2.12796756421953e-05,0.00180995463378894
17,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,4.44285143375676e-05,0.003580002918464
18,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,88,Up,1.01726292577755e-04,0.00778714769682717
19,REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,29,Up,2.03218954661617e-04,0.0141421917994061
20,REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE,79,Up,2.2048771811596e-04,0.0146768128885015
21,REACTOME_REGULATION_OF_TNFR1_SIGNALING,32,Up,4.78398267866691e-04,0.0305178228376626
22,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,90,Up,7.96218338485835e-04,0.045148528748956
23,REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,90,Up,7.96218338485835e-04,0.045148528748956
24,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,24,Up,8.68439828806323e-04,0.0474850492108029
25,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,92,Up,9.69698407243924e-04,0.0479404262696486
26,REACTOME_NOD1_2_SIGNALING_PATHWAY,35,Up,9.70707520809343e-04,0.0479404262696486
27,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,35,Up,9.70707520809345e-04,0.0479404262696486
28,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,30,Up,0.0013989451744296,0.0669307831891162
29,REACTOME_SIGNALING_BY_NTRKS,116,Up,0.00203216853901683,0.0886109132020764
30,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,22,Up,0.00206237643234009,0.0886109132020764
31,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,32,Up,0.00208360083296849,0.0886109132020764
32,REACTOME_TNF_SIGNALING,42,Up,0.00339554389635269,0.136804676455683
33,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,38,Up,0.00408576502466601,0.160392468019581
34,REACTOME_SIGNALING_BY_INTERLEUKINS,410,Up,0.00444038348653028,0.169955677946946
35,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,119,Up,0.00681263950651653,0.254393928889678
36,REACTOME_CELLULAR_SENESCENCE,124,Up,0.0088136234925685,0.315109252500743
37,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,42,Up,0.0101186537806797,0.352083157686832
38,REACTOME_ESR_MEDIATED_SIGNALING,153,Up,0.0116839578532152,0.397514210517167
39,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,54,Up,0.0134685521570289,0.448268551139374
40,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,69,Up,0.0177221344631781,0.566253447275449
41,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,15,Up,0.0177532106265327,0.566253447275449
42,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,142,Up,0.018821957218768,0.588090132692528
43,REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,18,Up,0.0268420197297886,0.790291003967431
44,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,129,Up,0.0281926009718201,0.814393812978426
45,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,64,Up,0.053674541924251,0.99572981102386
46,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,57,Up,0.0582287204379012,0.99572981102386
