,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CD22_MEDIATED_BCR_REGULATION,5,Up,1.94802208379311e-62,2.98242181028725e-59
2,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,30,Up,3.50081242411944e-23,1.78658127377562e-20
3,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,1.83819690959211e-08,2.81427946858552e-06
4,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,108,Up,3.07905565046277e-05,0.00162552903477879
5,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,98,Up,8.31310204984203e-04,0.0289258164507003
6,REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,4,Up,0.00217285151672124,0.0604842849472767
7,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,6,Up,0.00230656952448166,0.0630599632496683
8,REACTOME_MYOGENESIS,19,Up,0.00600382102392894,0.145902380756114
9,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,28,Up,0.00712584169786407,0.162830800588506
10,REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,8,Up,0.028668115815586,0.426125100132642
11,REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,11,Up,0.0639252383182642,0.709199564241033
12,REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,6,Up,0.0686166137291663,0.73962656856658
13,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,0.0700495443776317,0.73962656856658
14,REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS,5,Up,0.0719293551559241,0.754272895504931
15,REACTOME_INTEGRIN_SIGNALING,22,Up,0.0923012920963955,0.826393439763635
16,REACTOME_DISINHIBITION_OF_SNARE_FORMATION,4,Up,0.0961310734922558,0.851422292921347
17,REACTOME_PECAM1_INTERACTIONS,12,Up,0.120897732048028,0.959038485831769
18,REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,24,Up,0.129187456530075,0.988929979737726
19,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,27,Up,0.133217751621377,0.997448717289265
20,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,12,Up,0.137599730696157,0.997448717289265
21,REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG,6,Up,0.141877229352514,0.997448717289265
22,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,67,Up,0.144304654293357,0.997448717289265
23,REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,70,Up,0.150865254560961,0.997448717289265
24,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,21,Up,0.159120185731953,0.997448717289265
25,REACTOME_ONCOGENE_INDUCED_SENESCENCE,32,Up,0.163522863340392,0.997448717289265
26,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,12,Up,0.202017853741773,0.997448717289265
27,REACTOME_ERK_MAPK_TARGETS,18,Up,0.235456676298114,0.997448717289265
28,REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION,8,Up,0.235639236631531,0.997448717289265
29,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,21,Up,0.242336491389343,0.997448717289265
30,REACTOME_INTERLEUKIN_2_SIGNALING,12,Up,0.254256100342127,0.997448717289265
31,REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT,6,Up,0.26156939423689,0.997448717289265
32,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,58,Up,0.262306501517348,0.997448717289265
33,REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,7,Up,0.262418187083943,0.997448717289265
34,REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION,9,Up,0.26377225381954,0.997448717289265
35,REACTOME_BETA_DEFENSINS,6,Up,0.271991903951076,0.997448717289265
36,REACTOME_RHO_GTPASE_CYCLE,132,Up,0.279919972449424,0.997448717289265
37,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,29,Up,0.280955630185238,0.997448717289265
38,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,44,Up,0.281940955750976,0.997448717289265
39,REACTOME_CHL1_INTERACTIONS,8,Up,0.302863645095891,0.997448717289265
40,REACTOME_SPERM_MOTILITY_AND_TAXES,7,Up,0.313895548413256,0.997448717289265
41,REACTOME_MEIOTIC_RECOMBINATION,19,Up,0.315098305313916,0.997448717289265
42,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,45,Up,0.316802825856121,0.997448717289265
43,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,50,Up,0.317085617708373,0.997448717289265
44,REACTOME_INTERLEUKIN_9_SIGNALING,8,Up,0.321349354633983,0.997448717289265
45,REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,14,Up,0.326905064683905,0.997448717289265
46,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,20,Up,0.32809212225369,0.997448717289265
47,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,18,Up,0.333602390959107,0.997448717289265
48,REACTOME_RAP1_SIGNALLING,12,Up,0.343967868284567,0.997448717289265
49,REACTOME_REGULATION_OF_IFNG_SIGNALING,14,Up,0.35444510348834,0.997448717289265
50,REACTOME_REGULATION_OF_IFNA_SIGNALING,14,Up,0.35444510348834,0.997448717289265
