,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CD22_MEDIATED_BCR_REGULATION,5,Up,2.01208796321232e-176,3.08050667167807e-173
2,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,30,Up,1.74252930320747e-39,1.33390618160532e-36
3,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,6,Up,1.03474461667309e-08,9.90121255079063e-07
4,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,1.88316597160339e-08,1.60173727918044e-06
5,REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,4,Up,2.01697253569446e-06,1.23519398085929e-04
6,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,108,Up,2.9446359501398e-06,1.73393755371694e-04
7,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,1.10769898154177e-04,0.00394392358311734
8,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,12,Up,2.86066143119401e-04,0.00782084401992506
9,REACTOME_SPERM_MOTILITY_AND_TAXES,7,Up,0.0119531713112791,0.151242192376598
10,REACTOME_ERK_MAPK_TARGETS,18,Up,0.0260432215206693,0.279592915914639
11,REACTOME_COMPLEMENT_CASCADE,35,Up,0.0370921727234241,0.36170774802269
12,REACTOME_MYOGENESIS,19,Up,0.0418281911413894,0.388114912954347
13,REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,11,Up,0.0501063409705804,0.440878207045739
14,REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,6,Up,0.0505444094299041,0.442191376212476
15,REACTOME_ONCOGENE_INDUCED_SENESCENCE,32,Up,0.0639186128050681,0.501843057459278
16,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,0.0762344448522433,0.561129495523003
17,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,18,Up,0.0887714445653622,0.60945776515502
18,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,27,Up,0.136668161609154,0.772099466507801
19,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,12,Up,0.158113579228116,0.828973836514799
20,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,67,Up,0.159163160605085,0.828973836514799
21,REACTOME_DISINHIBITION_OF_SNARE_FORMATION,4,Up,0.188771536871032,0.897544170650774
22,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,21,Up,0.189448518218268,0.897974245796186
