,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC,11,Up,3.96520200689159e-52,6.07072427255102e-49
2,REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS,12,Up,2.12660568006195e-47,1.62791664808742e-44
3,REACTOME_KERATINIZATION,43,Up,3.46835983478254e-36,1.32751472676302e-33
4,REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,43,Up,3.46835983478254e-36,1.32751472676302e-33
5,REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,18,Up,3.28138144779959e-30,1.00475899931623e-27
6,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,2,Up,2.82749921721397e-21,7.21483550259098e-19
7,REACTOME_DECTIN_2_FAMILY,21,Up,2.18687136042e-19,4.78300007543289e-17
8,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,5.38674885436162e-16,1.03088906200345e-13
9,REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,9,Up,1.63869650883938e-13,2.78760483892566e-11
10,REACTOME_RA_BIOSYNTHESIS_PATHWAY,16,Up,3.7063837503675e-13,5.67447352181264e-11
11,REACTOME_ANTIMICROBIAL_PEPTIDES,28,Up,1.26492540749047e-10,1.760546180789e-08
12,REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,48,Up,1.38269242937345e-10,1.7640850911423e-08
13,REACTOME_ACTIVATION_OF_C3_AND_C5,5,Up,2.23999946029692e-10,2.44959940979615e-08
14,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,5,Up,2.23999946029693e-10,2.44959940979615e-08
15,REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,49,Up,2.45549782429032e-09,2.50624477932566e-07
16,REACTOME_TIGHT_JUNCTION_INTERACTIONS,22,Up,9.600836393297e-09,9.18680032383607e-07
17,REACTOME_FATTY_ACIDS,10,Up,1.30185396802649e-07,1.10729912502697e-05
18,REACTOME_CYP2E1_REACTIONS,7,Up,1.20122749132389e-06,8.35945131462217e-05
19,REACTOME_ETHANOL_OXIDATION,9,Up,1.50549814606519e-06,9.60382359010755e-05
20,REACTOME_SIGNALING_BY_RETINOIC_ACID,35,Up,1.04075683780105e-05,6.12845661028233e-04
21,REACTOME_FRUCTOSE_METABOLISM,6,Up,1.19563537755614e-05,6.77969541866095e-04
