,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,11,Up,4.24819964003528e-97,6.50399364889402e-94
2,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,117,Up,1.31086289501758e-73,1.00346554613596e-70
3,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,29,Up,2.05702223266925e-71,1.04976701273887e-68
4,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,5,Up,4.78205162727017e-69,1.83033026033766e-66
5,REACTOME_PHOSPHORYLATION_OF_EMI1,6,Up,1.29057540424614e-60,3.95174188780168e-58
6,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,Up,1.36017616013127e-56,3.47071616860162e-54
7,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,108,Up,8.63910444814608e-56,1.88949555858738e-53
8,REACTOME_MITOTIC_PROMETAPHASE,193,Up,2.62388045404297e-46,5.02145121892473e-44
9,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,Up,6.52761096527529e-45,1.11041915420405e-42
10,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,131,Up,2.55412776777095e-44,3.91036961245733e-42
11,REACTOME_CELL_CYCLE_MITOTIC,482,Up,1.27279677763181e-43,1.77150169686754e-41
12,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,224,Up,3.00575360983917e-43,3.8348406472198e-41
13,REACTOME_G0_AND_EARLY_G1,27,Up,4.75563725001747e-42,5.60067740752058e-40
14,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,179,Up,1.15317749513795e-41,1.26108196075443e-39
15,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,13,Up,6.91510404670046e-41,7.05801619699893e-39
16,REACTOME_CELL_CYCLE_CHECKPOINTS,250,Up,1.41041417621422e-40,1.34959006486498e-38
17,REACTOME_CELL_CYCLE,590,Up,2.29519906369251e-36,2.06702927441955e-34
18,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,3.86409929458293e-35,3.28663112222581e-33
19,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,144,Up,3.81074673640147e-33,3.07065960706877e-31
20,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,84,Up,2.56289839161766e-31,1.96189871878332e-29
21,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,25,Up,6.97154088466655e-30,5.08258528305928e-28
22,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,46,Up,9.85463646692457e-30,6.85793110493705e-28
23,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,22,Up,1.20840231550813e-29,8.04375628279542e-28
24,REACTOME_PHOSPHORYLATION_OF_THE_APC_C,19,Up,1.59115959174662e-29,1.0150272229017e-27
25,REACTOME_M_PHASE,343,Up,6.97193700136173e-29,4.26961421963393e-27
26,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,14,Up,2.31044629992125e-26,1.3604974173767e-24
27,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,29,Up,7.69220375937011e-25,4.36176442799838e-23
28,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,20,Up,1.81200507890194e-24,9.90778491356739e-23
