,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,7,Up,1.49284383162888e-14,2.28554390622381e-11
2,REACTOME_AMYLOID_FIBER_FORMATION,38,Up,3.21468207391659e-12,2.46083912758315e-09
3,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,20,Up,5.4297791850691e-12,2.77099731078027e-09
4,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,1.95275620271489e-10,7.47417436589124e-08
5,REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,6,Up,1.04048124610593e-08,3.18595357557634e-06
6,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,3.04897070901207e-08,7.77995692582914e-06
7,REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,12,Up,2.77629177886667e-06,6.07214673349268e-04
8,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,17,Up,2.21720404658585e-05,0.00377171043924771
9,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,44,Up,4.29838099599683e-05,0.00658082130487115
10,REACTOME_RECYCLING_PATHWAY_OF_L1,34,Up,7.04256702409038e-05,0.00980197283080216
11,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,47,Up,1.70451893824865e-04,0.0186401321032763
12,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,Up,2.48415242343309e-04,0.0253549157351737
13,REACTOME_GAP_JUNCTION_DEGRADATION,11,Up,3.2219424699454e-04,0.0274044106749245
14,REACTOME_CELL_JUNCTION_ORGANIZATION,68,Up,4.87433621628618e-04,0.0392768881428113
15,REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,16,Up,8.03763081729647e-04,0.0585981561013376
16,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,17,Up,0.00148774749017836,0.10353370033923
17,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,36,Up,0.00229239000331655,0.152593438916419
18,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,40,Up,0.00330263996765059,0.210680907936377
19,REACTOME_G_PROTEIN_ACTIVATION,20,Up,0.00350854863191855,0.214863518218692
20,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,35,Up,0.00567940652384824,0.322043384741173
21,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,25,Up,0.007945504685993,0.419467850836389
22,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,20,Up,0.00859006563771644,0.438379683044796
23,REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,30,Up,0.0117333867395355,0.57947790639448
24,REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,31,Up,0.0122591260509423,0.586522561999773
25,REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,36,Up,0.014951985778026,0.693681522004782
26,REACTOME_CELL_CELL_COMMUNICATION,96,Up,0.0170877235334632,0.756921392428426
27,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,27,Up,0.017303885522531,0.756921392428426
28,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,16,Up,0.019158462888603,0.771568571767183
29,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,34,Up,0.02041320134805,0.771568571767183
30,REACTOME_RAB_GERANYLGERANYLATION,63,Up,0.0205897338792613,0.771568571767183
31,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,23,Up,0.0206236886784415,0.771568571767183
32,REACTOME_STRIATED_MUSCLE_CONTRACTION,23,Up,0.0207533996548413,0.771568571767183
33,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,18,Up,0.0211664794345014,0.771568571767183
