,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,3.1655039408903e-192,4.84638653350306e-189
2,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,Up,5.59658456160069e-88,2.85612365460355e-85
3,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,Up,5.59658456160069e-88,2.85612365460355e-85
4,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,13,Up,2.41302722217122e-86,9.23586169286035e-84
5,REACTOME_ANTIMICROBIAL_PEPTIDES,28,Up,1.17264952687513e-56,3.59065285129165e-54
6,REACTOME_INTERLEUKIN_10_SIGNALING,44,Up,3.80256068109089e-42,9.70286733791691e-40
7,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,2.71228545157234e-40,5.93215575193894e-38
8,REACTOME_NEUTROPHIL_DEGRANULATION,434,Up,1.88276812175898e-24,3.60314749301624e-22
9,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,97,Up,5.1149420270857e-23,8.70108471496468e-21
10,REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,3,Up,5.60461592379943e-22,7.15055581611411e-20
11,REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,3,Up,5.60461592379943e-22,7.15055581611411e-20
12,REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,3,Up,5.60461592379943e-22,7.15055581611411e-20
13,REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,6,Up,1.68740218933927e-21,1.98724057836802e-19
14,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,12,Up,7.00747757571681e-17,7.66317726315888e-15
15,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,1.29875815699357e-14,1.32559915890477e-12
16,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,141,Up,1.64737613218108e-14,1.57633303648077e-12
17,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,2.07979701299085e-14,1.87304072169941e-12
18,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,8,Up,1.52641018666452e-13,1.2982966643241e-11
19,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,5,Up,5.09869064032749e-13,4.1084712475481e-11
20,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,Up,1.25285203943628e-12,9.59058236188469e-11
21,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,7.97335694755201e-12,5.81295689842958e-10
22,REACTOME_DAP12_INTERACTIONS,35,Up,8.36288863929044e-12,5.81981023034257e-10
23,REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,4,Up,4.08651796094087e-11,2.72019956443499e-09
24,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,13,Up,1.87906474603229e-10,1.16714788434685e-08
25,REACTOME_MRNA_EDITING_C_TO_U_CONVERSION,5,Up,1.90585872688904e-10,1.16714788434685e-08
26,REACTOME_INNATE_IMMUNE_SYSTEM,882,Up,1.99968372716025e-10,1.17750607164705e-08
27,REACTOME_FCGR_ACTIVATION,12,Up,2.35410181300747e-10,1.33486291693127e-08
28,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,29,Up,3.09611159069012e-09,1.64007079013051e-07
29,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,6,Up,3.10660045158621e-09,1.64007079013051e-07
30,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,17,Up,6.36163904248932e-09,3.24655645801705e-07
31,REACTOME_SIGNALING_BY_INTERLEUKINS,403,Up,1.90251672136829e-08,9.39597774327373e-07
32,REACTOME_CS_DS_DEGRADATION,8,Up,2.0665195148977e-08,9.88700430408867e-07
33,REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,8,Up,3.26220548853735e-08,1.51346563725778e-06
34,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,214,Up,4.03824472133138e-08,1.81839784363481e-06
35,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,1.19127732059587e-07,5.21098736523506e-06
36,REACTOME_MRNA_EDITING,7,Up,1.39352353856761e-07,5.92634593763059e-06
37,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,111,Up,1.66015598221039e-07,6.86945623990298e-06
