,logFC,AveExpr,t,P.Value,adj.P.Val
CD7,0.309375426839158,0.565396871610155,3.51693913851463,2.1921076237041e-04,0.00281320478375359
CD45RA,0.26154009115681,1.18163480114119,3.12527098119305,8.90659476907255e-04,0.00914410396291448
CD54,0.193036501440576,0.776268211842107,1.67073096757303,0.0474025824810434,0.384210405372667
CD56 (NCAM),0.169506641075538,1.01389236145046,1.38035734188402,0.0837532519550018,0.586272763685013
CD49f,0.148300341614833,0.968375660073476,0.928795110560887,0.176509365847073,0.999959985674539
CD11b,0.122608124995325,0.58841307824581,0.467495632570794,0.320079677625571,0.999959985674539
CD161,0.121198021434931,1.16315725712081,0.464247110648299,0.321240875466957,0.999959985674539
CD62L,0.116458102850077,0.346793673905596,0.342691908865985,0.365921921598721,0.999959985674539
CD81 (TAPA-1),0.101122763662855,0.434745737684725,0.031314979418939,0.48750948407945,0.999959985674539
TCR Vα7.2,0.0944378475892826,1.21123921499808,0,0.549995388426496,0.999959985674539
CD40,0.0886682842628842,0.971954006936967,0,0.593737167821757,0.999959985674539
CD127 (IL-7Rα),0.079231729992286,1.10709702085106,0,0.670032646877839,0.999959985674539
CLEC1B (CLEC2),0.0781597652834427,0.471912986423995,0,0.683784723181195,0.999959985674539
CD85j (ILT2),0.0786656226454978,1.45763243779312,0,0.697675855956884,0.999959985674539
CD335 (NKp46),0.0760716844815565,1.00492703459402,0,0.699068773617865,0.999959985674539
CD33,0.0723138107253102,0.65110589964377,0,0.708706176993331,0.999959985674539
CD304 (Neuropilin-1),0.058318399677862,0.95683965381,0,0.814670116502834,0.999959985674539
CD31,0.0519012225054347,0.467647777227041,0,0.827060866204811,0.999959985674539
CD158 (KIR2DL1/S1/S3/S5),0.0553190974699919,1.22826018696548,0,0.846184328339074,0.999959985674539
CD305 (LAIR1),0.0391655580360604,0.747358571991158,0,0.881608759047794,0.999959985674539
CD24,0.0497039085064776,1.84432341786576,0,0.886203721404886,0.999959985674539
CD183 (CXCR3),0.0493596525521412,1.25775910543742,0,0.888776262930715,0.999959985674539
CD122 (IL-2Rβ),0.043849507967851,0.770635788193803,0,0.901099439058569,0.999959985674539
CD38,0.0396964988631174,1.1547459033128,0,0.906785912702511,0.999959985674539
CD154,0.04689644644356,1.64561494598796,0,0.909448872871335,0.999959985674539
LOX-1,0.047004408583535,1.36487412742685,0,0.9172641633903,0.999959985674539
IgE,0.044873886860308,1.74589784917187,0,0.918249001285644,0.999959985674539
CD328 (Siglec-7),0.0292939242559713,0.581790236165703,0,0.91985014496198,0.999959985674539
CD1c,0.028259420771619,0.66366888985993,0,0.924743747833535,0.999959985674539
CD123,0.0305341495605704,0.91107741252192,0,0.930299254421778,0.999959985674539
CD79b (Igβ),0.0385576756676157,1.21494021397587,0,0.930485328692421,0.999959985674539
CD37,0.0391477231946277,1.54641685581929,0,0.934984507511825,0.999959985674539
CD25,0.0236068166140178,0.662371983567806,0,0.938340470220772,0.999959985674539
CD83,0.0398493942637344,1.6033359324458,0,0.939470040477883,0.999959985674539
CD119 (IFN-γ R α chain),0.0348853425750184,1.39346466312549,0,0.942180961551922,0.999959985674539
CD131,0.0320139069480126,1.24939868917136,0,0.942839710313614,0.999959985674539
CD61,0.0251075758664302,0.727939631178285,0,0.943465140211404,0.999959985674539
CD19,0.0237323466914241,0.581882207860804,0,0.945261224033093,0.999959985674539
CD13,0.025320909242271,1.03514702593745,0,0.946196445976927,0.999959985674539
CD158e1 (KIR3DL1; NKB1),0.0295286237293548,1.21439523484181,0,0.946770615800474,0.999959985674539
CD64,0.0207696997511243,0.671478060072139,0,0.951861156615313,0.999959985674539
GPR56,0.021461370971568,0.941125208218102,0,0.955809311147925,0.999959985674539
CD152 (CTLA-4),0.0291635371208324,1.51150676536601,0,0.956496898874016,0.999959985674539
CD192 (CCR2),0.0304640229810517,1.51879982736993,0,0.957784955655805,0.999959985674539
CD35,0.0170952128859412,0.731603640247862,0,0.958577957538815,0.999959985674539
CD267 (TACI),0.0294286674489133,1.51719112812182,0,0.958608403871843,0.999959985674539
CD55,0.0171867663459333,0.788409967250537,0,0.958644097166769,0.999959985674539
CD21,0.0228056184938939,0.431847139194378,0,0.96031156413414,0.999959985674539
