,logFC,AveExpr,t,P.Value,adj.P.Val
CD5,0.708195965047942,0.59682075073099,29.5721233475467,6.86445874662732e-185,1.05712664698061e-182
CD4,0.474885843244026,0.619923168407928,22.3245106876615,3.63173789616234e-108,2.79643818004501e-106
CD45RO,0.385509373362744,0.738602656753968,21.2943339325871,8.10670992523148e-99,4.16144442828550e-97
CD48,0.363259787765355,0.927367962118082,14.1644951843032,2.00045339156232e-45,6.25170130309214e-44
CD26,0.351109220297854,1.57386091078749,14.1634531765118,2.02977315035459e-45,6.25170130309214e-44
CD278 (ICOS),0.279943283843577,0.291940357745133,11.7192837037929,8.02152403382533e-32,1.54414337651138e-30
CD195 (CCR5),0.216409879412086,1.15104901482028,8.77467201194404,9.91692662301139e-19,1.69689633327084e-17
CD45,0.2371309953492,0.843429956343316,8.35204489766839,3.78290807472233e-17,5.82567843507238e-16
CD95 (Fas),0.20176586777739,0.682493537586171,7.8541678845597,2.21130620513976e-15,2.8378429632627e-14
CD99,0.221369300323106,0.891586407997543,7.11509516837088,5.96153086559596e-13,7.06212117924445e-12
CD11a,0.220635208814087,0.680997577608294,6.91690258222058,2.44429891541674e-12,2.68872880695842e-11
CD2,0.209267143043275,0.599071626704895,6.4873512844679,4.56719456615159e-11,4.68898642124897e-10
CD49b,0.151913602803661,1.00385193063006,3.58371368443681,1.70149135655934e-04,0.0014557203828341
CD44,0.139687167356026,0.498965977071758,2.49701536363761,0.00626987335410359,0.0508189735016817
CD52,0.115811442686999,0.621963994576268,1.13717134295531,0.127746475922414,0.936807490097704
CD49d,0.115104834345265,0.473709589427671,1.01819748176166,0.154303940528423,1
CD3,0.109882930630284,0.869370520258266,0.601156180589698,0.273874556644831,1
CD146,0.107110781306561,0.922690561274016,0.438800237236141,0.330407717217189,1
CD18,0.104532216988396,0.537007991283682,0.295584942465393,0.383776497582168,1
CD43,0.0848754284501466,0.845324666147363,0,0.837293534235986,1
CD279 (PD-1),0.0882444235035997,1.67270624940789,0,0.844238241812618,1
CD29,0.0824088708995077,0.502190634693575,0,0.881178549116165,1
CD28,0.0800008821392276,0.701119086658182,0,0.941200839637602,1
CD69,0.0732569817844386,0.567097760347732,0,0.957263263131387,1
CD352 (NTB-A),0.0671432781472751,0.608730188404314,0,0.987822342654025,1
CD194 (CCR4),0.0632905207616298,0.850094113101817,0,0.992683222301724,1
HLA-A;B;C,0.060558761851078,0.821096522763228,0,0.994040832355597,1
HLA-DR; DP; DQ,0.0430333724550047,0.0539082853586558,0,0.999280063263247,1
TCR α/β,0.0547114971335929,1.10212366528148,0,0.999502001562112,1
CD57 Recombinant,0.0459748805586467,1.00403845339545,0,0.99995437616187,1
CD150 (SLAM),0.0572095990134432,1.72956870996945,0,0.99996222694899,1
CD38,0.0440507963439249,1.1547459033128,0,0.999982418878827,1
CD84,0.0449187524953648,0.812344458459438,0,0.999991130874688,1
CD196 (CCR6),0.0411589362914168,0.753747097201201,0,0.999995941590104,1
CD47,0.0302797323543309,0.317074888503325,0,0.999998833159174,1
CD151 (PETA-3),0.0334889612561531,0.517054962755486,0,0.999999339609497,1
CD64,0.0275021743173445,0.671478060072139,0,0.999999607544977,1
CD82,0.0430244196208903,0.961049699551162,0,0.999999891865285,1
CD226 (DNAM-1),0.0283149620166891,1.10517004639642,0,0.999999930611875,1
CD42b,0.0255385706136611,1.10713816986422,0,0.999999994280431,1
IgD,0.0175096728785772,0.539075413387899,0,0.999999998286011,1
CD1c,0.0093174860091203,0.66366888985993,0,0.999999998868886,1
CLEC12A,0.00869703819623711,0.532905835479005,0,0.999999999026426,1
CD161,0.0172317869269472,1.16315725712081,0,0.999999999604606,1
CD16,0.0113329533708731,0.326562265233036,0,0.999999999619065,1
CD58 (LFA-3),0.0281710619306553,1.46375585154649,0,0.999999999687203,1
CD127 (IL-7Rα),0.0120867461917159,1.10709702085106,0,0.999999999863063,1
HLA-DR,0.0133354265247032,0.656146936584632,0,0.999999999950392,1
CD61,0.00724604167789309,0.727939631178285,0,0.9999999999529,1
CD268 (BAFF-R),0.00842934540984992,0.798826973530632,0,0.999999999987118,1
CD72,0.00453428390143417,0.725818199087305,0,0.999999999988253,1
CD14,0.0100181890556654,1.09628898337248,0,0.999999999990278,1
GPR56,0.0020212295936,0.941125208218102,0,0.999999999998656,1
CD183 (CXCR3),0.0124220076932519,1.25775910543742,0,0.99999999999956,1
CD112 (Nectin-2),0.0136908159286315,1.13670666709126,0,0.999999999999678,1
CD131,0.007640501423434,1.24939868917136,0,0.999999999999752,1
CD169 (Sialoadhesin; Siglec-1),0.00877491712884591,1.85703379683799,0,0.999999999999837,1
CD20,7.7795559273047e-04,0.767133293849873,0,0.999999999999869,1
CD93,0.00314532764496068,1.07414318180335,0,0.999999999999969,1
CD83,0.0137856639216563,1.6033359324458,0,0.999999999999974,1
CD274 (B7-H1; PD-L1),0.00232954598881645,1.21532049322099,0,0.999999999999981,1
CD41,0.0121526073030944,0.26252932663449,0,0.999999999999988,1
CD142,0.00298670405817198,1.50039927532091,0,0.999999999999998,1
CD303 (BDCA-2),0.00567789086731928,1.6475136199143,0,0.999999999999998,1
CD185 (CXCR5),0.00218365308247037,1.37209949592208,0,0.999999999999999,1
CD270 (HVEM; TR2),0.00519091332539106,1.55387085464219,0,1,1
CD79b (Igβ),3.89563366260669e-04,1.21494021397587,0,1,1
CD154,0.00256221918959345,1.64561494598796,0,1,1
CX3CR1,0.00721202022528267,1.3917786047687,0,1,1
CD36,0.0129336032283596,0.138753807926424,0,1,1
