,logFC,AveExpr,t,P.Value,adj.P.Val
CD49a,0.812759119001148,1.06192723095029,21.7968796587485,2.5026579469085e-103,3.85409323823909e-101
CD103 (Integrin αE),0.667882845437517,1.09114076557669,17.5646925027996,2.21308286660554e-68,1.70407380728626e-66
CD94,0.401121475340812,1.02382119022783,12.5262374365495,4.86511239351011e-36,2.49742436200186e-34
CD8,0.359615759374993,0.501808662231905,8.59137310927883,4.91447026021617e-18,1.51365684014658e-16
integrin β7,0.29470757959147,0.700546707509863,8.34489093954436,4.01744820183301e-17,1.03114503847047e-15
CD7,0.221487027728619,0.565396871610155,4.60430514059039,2.09384935563829e-06,4.60646858240423e-05
CD244 (2B4),0.151632374713571,0.843997100304573,2.26283012523248,0.0118333826332507,0.182234092552062
CD29,0.141343305232063,0.502190634693575,1.84505255851963,0.0325292009987476,0.417458079483927
CD99,0.0863744541408837,0.891586407997543,0,0.702280994362035,0.999999999999985
CD101 (BB27),0.0879573626837902,0.430977555363291,0,0.732941377862486,0.999999999999985
CD56 (NCAM),0.0706526298408103,1.01389236145046,0,0.90573239211069,0.999999999999985
CD39,0.0596700943955779,1.13466317840568,0,0.966607722164171,0.999999999999985
GPR56,0.0458084616231275,0.941125208218102,0,0.994869648050815,0.999999999999985
TCR Vδ2,0.0395989091126534,0.499346787132945,0,0.997344875267173,0.999999999999985
CD3,0.0251438849166639,0.869370520258266,0,0.998761522527683,0.999999999999985
CD158 (KIR2DL1/S1/S3/S5),0.0411361381720393,1.22826018696548,0,0.998775126793426,0.999999999999985
CD38,0.038317854441434,1.1547459033128,0,0.998787598045978,0.999999999999985
CD63,0.0254967494550147,0.32493796575101,0,0.999346185125117,0.999999999999985
CD49b,0.0284001033548895,1.00385193063006,0,0.999489612485104,0.999999999999985
CD314 (NKG2D),0.0336588246081252,1.28279475265522,0,0.999734084921395,0.999999999999985
CD22,0.0264202469693452,0.474704380902408,0,0.99979045563431,0.999999999999985
CD42b,0.0280518426103,1.10713816986422,0,0.999877747365932,0.999999999999985
CD328 (Siglec-7),0.0138567867833133,0.581790236165703,0,0.999909959302328,0.999999999999985
IgD,0.0197600154557552,0.539075413387899,0,0.999934131433091,0.999999999999985
CD109,0.0290748316156678,1.87957798520718,0,0.999940431712675,0.999999999999985
