,logFC,AveExpr,t,P.Value,adj.P.Val
CD48,0.335474994563736,0.927367962118082,7.46928796728592,4.35622225054016e-14,5.52723901229138e-12
CD26,0.322627592687805,1.57386091078749,7.40292441802243,7.1782324834953e-14,5.52723901229138e-12
CD5,0.303753394466772,0.59682075073099,5.84065643730677,2.67796099119255e-09,1.37468664214551e-07
CD127 (IL-7Rα),0.234924015690488,1.10709702085106,5.71753584249044,5.553423892692e-09,2.13806819868642e-07
CD4,0.220040672569288,0.619923168407928,4.2143360364849,1.26318563362779e-05,3.89061175157358e-04
CD99,0.146702905875932,0.891586407997543,1.61411176134423,0.0532668131397552,0.999999999896008
CD2,0.134357237892225,0.599071626704895,1.20257979506743,0.114583220340907,0.999999999896008
CD45RO,0.115708023434398,0.738602656753968,0.690689833469469,0.244887973003881,0.999999999896008
CD195 (CCR5),0.0888440885130039,1.15104901482028,0,0.689959834436114,0.999999999896008
CD45,0.0748661577854559,0.843429956343316,0,0.816586515888046,0.999999999896008
CD47,0.0702060951341216,0.317074888503325,0,0.883029315605368,0.999999999896008
CD52,0.0704655475150485,0.621963994576268,0,0.894751799430462,0.999999999896008
CD3,0.0647066115576635,0.869370520258266,0,0.897166118302844,0.999999999896008
CD116,0.0675419066768438,1.53067667087754,0,0.94451512625904,0.999999999896008
CD268 (BAFF-R),0.0597402086815988,0.798826973530632,0,0.958212479092912,0.999999999896008
CD161,0.0589881233532148,1.16315725712081,0,0.96384025200603,0.999999999896008
CD196 (CCR6),0.0588739936433465,0.753747097201201,0,0.96706811246636,0.999999999896008
CD11a,0.0419225777529869,0.680997577608294,0,0.975175523164723,0.999999999896008
CD49b,0.0508922520377698,1.00385193063006,0,0.977159670182795,0.999999999896008
CD49a,0.0159015793430608,1.06192723095029,0,0.989548746784836,0.999999999896008
CD279 (PD-1),0.0531349864141496,1.67270624940789,0,0.991303800685782,0.999999999896008
CD169 (Sialoadhesin; Siglec-1),0.0477976373388101,1.85703379683799,0,0.993052708506257,0.999999999896008
CD49f,0.0351014229631727,0.968375660073476,0,0.993733995806509,0.999999999896008
CD158 (KIR2DL1/S1/S3/S5),0.044617942242225,1.22826018696548,0,0.994264187250998,0.999999999896008
CD69,0.0323997503059784,0.567097760347732,0,0.994806432727853,0.999999999896008
CD119 (IFN-γ R α chain),0.046472654183506,1.39346466312549,0,0.99505401365126,0.999999999896008
CD49d,0.0334535602348189,0.473709589427671,0,0.995904423184222,0.999999999896008
CD32,0.0221012392531727,0.536689440144057,0,0.997019610503227,0.999999999896008
CD172a (SIRPα),0.0302808570025135,0.98558171518918,0,0.997264384531557,0.999999999896008
CD109,0.0412693100970836,1.87957798520718,0,0.997645523727173,0.999999999896008
CD28,0.0352261098466333,0.701119086658182,0,0.998594517722745,0.999999999896008
CD131,0.0341120211543318,1.24939868917136,0,0.998826144472586,0.999999999896008
CD37,0.0380756975120879,1.54641685581929,0,0.998957896530948,0.999999999896008
CD62P (P-Selectin),0.0245829915349559,0.922514821803037,0,0.999134505455993,0.999999999896008
CD35,0.0188551114374844,0.731603640247862,0,0.999254914959637,0.999999999896008
CD352 (NTB-A),0.0205101558564984,0.608730188404314,0,0.999338818564884,0.999999999896008
CD20,0.024783179768227,0.767133293849873,0,0.999396597262759,0.999999999896008
CD79b (Igβ),0.0324059611301086,1.21494021397587,0,0.999420747189899,0.999999999896008
CD270 (HVEM; TR2),0.0341341406437344,1.55387085464219,0,0.999495907332273,0.999999999896008
TCR α/β,0.0229096167568978,1.10212366528148,0,0.999522242432564,0.999999999896008
CD305 (LAIR1),0.0136923265076264,0.747358571991158,0,0.999528190442548,0.999999999896008
CD14,0.0238065988379,1.09628898337248,0,0.999599567117854,0.999999999896008
CD226 (DNAM-1),0.022336763105161,1.10517004639642,0,0.999617808097532,0.999999999896008
CD303 (BDCA-2),0.0312977373542038,1.6475136199143,0,0.9996520903843,0.999999999896008
CD43,0.0111710480081509,0.845324666147363,0,0.999678361313095,0.999999999896008
CD101 (BB27),0.0251552132492436,0.430977555363291,0,0.999693700877853,0.999999999896008
CD42b,0.0229803182617627,1.10713816986422,0,0.99975153406208,0.999999999896008
CD194 (CCR4),0.0112595095797494,0.850094113101817,0,0.99975459398664,0.999999999896008
Podoplanin,0.023833725799883,1.79303995690028,0,0.999814879685546,0.999999999896008
CD18,0.00785180045230671,0.537007991283682,0,0.999818349720191,0.999999999896008
integrin β7,0.00580029768007863,0.700546707509863,0,0.999856882966057,0.999999999896008
CD122 (IL-2Rβ),0.0205839522429245,0.770635788193803,0,0.999861384885927,0.999999999896008
CD88 (C5aR),0.0236389543231189,1.47911351318779,0,0.999864160409989,0.999999999896008
CD267 (TACI),0.0243542353112013,1.51719112812182,0,0.999892764147217,0.999999999896008
CLEC1B (CLEC2),0.014687442677421,0.471912986423995,0,0.999906909699675,0.999999999896008
TCR Vα7.2,0.0171294113930246,1.21123921499808,0,0.999909629367673,0.999999999896008
CD24,0.0215196644733071,1.84432341786576,0,0.999916229450589,0.999999999896008
CD33,0.00536321425205346,0.65110589964377,0,0.999926960349991,0.999999999896008
CD21,0.0146966654191823,0.431847139194378,0,0.999927778354663,0.999999999896008
