,logFC,AveExpr,t,P.Value,adj.P.Val
CD5,0.546472024715138,0.59682075073099,9.14746572388444,3.46107954599756e-20,5.33006250083624e-18
HLA-DR; DP; DQ,0.437241470179682,0.0539082853586558,7.95103689883524,1.0210491888255e-15,7.86207875395637e-14
CD71,0.38601478322451,0.0528604159848072,7.60584758740591,1.53796274486406e-14,7.89487542363549e-13
CD278 (ICOS),0.339628423505188,0.291940357745133,6.57614410226612,2.53030304499501e-11,9.74166672323078e-10
CD103 (Integrin αE),0.368001394862358,1.09114076557669,5.25444614571472,7.5709525444915e-08,2.33185338370338e-06
CD45,0.296673429973983,0.843429956343316,5.04743167157133,2.2769636881575e-07,5.84420679960425e-06
CD45RO,0.256453715639816,0.738602656753968,4.9169652134709,4.4622217760815e-07,9.81688790737929e-06
CD49a,0.308101360280203,1.06192723095029,4.03398754023357,2.76158308261885e-05,5.31604743404129e-04
CD11a,0.235601772614149,0.680997577608294,3.27620078589988,5.27797484600631e-04,0.00903120140316635
CD95 (Fas),0.175226138684378,0.682493537586171,2.44643890621735,0.00722201191601726,0.111218983506666
CD43,0.185883209905287,0.845324666147363,2.35310592531348,0.00931795473152114,0.121363994689841
HLA-A;B;C,0.187371183379207,0.821096522763228,2.34759279376927,0.00945693465115643,0.121363994689841
CD39,0.180065964166606,1.13466317840568,2.30709600849138,0.0105345403842013,0.124793786089769
CD2,0.18904656577983,0.599071626704895,2.22773006874484,0.0129599504605198,0.142559455065718
CLEC12A,0.177681991399684,0.532905835479005,2.15373745436941,0.0156418762729994,0.160589929736127
CD3,0.182254468542934,0.869370520258266,2.10828167918695,0.0175152842862748,0.168584611255395
CD48,0.172217595722063,0.927367962118082,1.6372958633666,0.0507995109857932,0.460183805400715
CD26,0.163147267472737,1.57386091078749,1.50082003475064,0.0667162876580444,0.570794905518824
CD8,0.157400121390953,0.501808662231905,1.20407192049539,0.114294672758524,0.885892287993077
CD244 (2B4),0.143201991143325,0.843997100304573,1.20016706559478,0.115050946492607,0.885892287993077
CD4,0.140994276936537,0.619923168407928,1.02866438437496,0.151830708271273,0.999999379743356
CD146,0.139448970125551,0.922690561274016,1.02577654878988,0.152510430474136,0.999999379743356
CD49b,0.130713244518182,1.00385193063006,0.893398866264865,0.185832175874549,0.999999379743356
CD29,0.129182588031737,0.502190634693575,0.825534907315494,0.204543486423715,0.999999379743356
HLA-DR,0.11987470329657,0.656146936584632,0.625683761599668,0.265768081141223,0.999999379743356
