,logFC,AveExpr,t,P.Value,adj.P.Val
CD71,0.509696653643265,0.0528604159848072,19.8464704465158,2.31649867436877e-86,3.5674079585279e-84
HLA-DR; DP; DQ,0.530595512936795,0.0539082853586558,18.4932832980988,1.87883202580505e-75,1.44670065986989e-73
CD172a (SIRPα),0.303859861286857,0.98558171518918,10.5778231554613,2.56190120654189e-26,1.31510928602483e-24
CD9,0.309317939189622,0.345721749424196,10.3335211623728,3.28233960205086e-25,1.26370074678958e-23
CD31,0.302197746032499,0.467647777227041,10.2580426632927,7.13437142684582e-25,2.19738639946851e-23
HLA-DR,0.274411572359299,0.656146936584632,10.0021014459561,9.52738227651175e-24,2.44536145097135e-22
CD11c,0.280524787395426,0.413932159166212,9.42728580560031,2.55385210391477e-21,5.61847462861249e-20
CD107a (LAMP-1),0.273633662242806,0.653388852819081,9.10708618162515,5.01024915991488e-20,9.64472963283614e-19
CD32,0.26415487710275,0.536689440144057,7.54402550910397,2.46954241125883e-14,4.2256614592651e-13
CD141 (Thrombomodulin),0.220292940225129,0.504228706772697,7.43343842659897,5.70838369489648e-14,8.79091089014057e-13
CD63,0.237238109222198,0.32493796575101,6.83868485582511,4.22138801431973e-12,5.90994322004763e-11
CD47,0.177293043426733,0.317074888503325,4.02063121510561,2.92268091074316e-05,3.46225277118805e-04
HLA-A;B;C,0.181617240793033,0.821096522763228,3.99482892849223,3.25942867808591e-05,3.5853715458945e-04
CD11a,0.182182301147567,0.680997577608294,3.61697218279508,1.49742854150112e-04,0.00153735996927448
CD58 (LFA-3),0.152865135286182,1.46375585154649,3.49678436243624,2.36437057329872e-04,0.00227570667680002
CLEC12A,0.168390225782433,0.532905835479005,3.45404646565983,2.77225447092045e-04,0.00251133640306912
CD29,0.163312273615002,0.502190634693575,3.26258079325088,5.53799824896638e-04,0.00473806516856013
CD81 (TAPA-1),0.144477333178999,0.434745737684725,3.23197048768082,6.16619822361264e-04,0.00499786592861235
CD354 (TREM-1),0.152528576954165,0.68058527192317,2.89823926438803,0.0018802543397411,0.0144779584160065
CD4,0.159546622201475,0.619923168407928,2.72188223807594,0.0032509868455436,0.0238405702006531
CD328 (Siglec-7),0.151091616490703,0.581790236165703,2.56529261424226,0.00516141172277709,0.0361298820594396
CD33,0.149354638950433,0.65110589964377,2.54834986904493,0.0054188412988062,0.0362826765224415
CD305 (LAIR1),0.138436060088602,0.747358571991158,1.91561509194766,0.0277207951442049,0.170760098088302
CD44,0.135858791905282,0.498965977071758,1.73179331245151,0.0416700607311948,0.246814975100154
CD45,0.11945223104067,0.843429956343316,0.909401996899539,0.181579556660932,1
CD101 (BB27),0.115002054208353,0.430977555363291,0.894370777986928,0.18557215441204,1
CD169 (Sialoadhesin; Siglec-1),0.112880215398444,1.85703379683799,0.790404460504245,0.214654840558938,1
CD155 (PVR),0.11376681842702,0.960502741933237,0.781469131645338,0.217272237034634,1
CD123,0.113956225313694,0.91107741252192,0.761666227624628,0.22313828308221,1
CD49d,0.109830586323849,0.473709589427671,0.508656695288808,0.305501853807434,1
CD18,0.108068141476122,0.537007991283682,0.403900517578943,0.343147104177638,1
CD86,0.102519044462005,0.626026145057513,0.129026511273759,0.448669587319615,1
CD5,0.101898538586606,0.59682075073099,0.0708578050421156,0.471756146320487,1
CD13,0.0984552627671487,1.03514702593745,0,0.53375867396856,1
CD54,0.0979671414214375,0.776268211842107,0,0.537885266301126,1
CD39,0.0923986196694453,1.13466317840568,0,0.655048957864945,1
CD52,0.0919999155111315,0.621963994576268,0,0.670624159810155,1
CD64,0.090757528494467,0.671478060072139,0,0.685667310253596,1
CD274 (B7-H1; PD-L1),0.0884686163815643,1.21532049322099,0,0.753741169759428,1
CD45RO,0.0815625789362946,0.738602656753968,0,0.854397630860561,1
CD162,0.0763128132172763,0.803004104432825,0,0.860038719318203,1
CD35,0.0773104495369259,0.731603640247862,0,0.876259211161012,1
CD103 (Integrin αE),0.0647727143835658,1.09114076557669,0,0.895816224936986,1
CD16,0.0758502263853922,0.326562265233036,0,0.9010275543201,1
CD49a,0.0589920010594859,1.06192723095029,0,0.926186327774241,1
CD1c,0.0702493649914132,0.66366888985993,0,0.934039062827699,1
CD304 (Neuropilin-1),0.0699311570824998,0.95683965381,0,0.953529395066,1
CD95 (Fas),0.0664589847083921,0.682493537586171,0,0.976527098826321,1
CD48,0.0516684861989958,0.927367962118082,0,0.977023913936141,1
CD49b,0.0586712697714115,1.00385193063006,0,0.98572483504922,1
CD151 (PETA-3),0.0592872762765918,0.517054962755486,0,0.988502278629227,1
CD11b,0.0572513394231576,0.58841307824581,0,0.989351689103106,1
CD26,0.044503252189987,1.57386091078749,0,0.991854463346001,1
CD72,0.0481503677025431,0.725818199087305,0,0.997345861931505,1
CD22,0.0486600190407842,0.474704380902408,0,0.997762472692938,1
CD43,0.0427044192692369,0.845324666147363,0,0.99787536183681,1
CD88 (C5aR),0.0511334771403978,1.47911351318779,0,0.998792966419179,1
integrin β7,0.0350555573058568,0.700546707509863,0,0.999343561209993,1
CD85j (ILT2),0.0486248820888953,1.45763243779312,0,0.999417340758348,1
CD194 (CCR4),0.0359943463678701,0.850094113101817,0,0.999456476084735,1
CD8,0.0128987560496944,0.501808662231905,0,0.99956971509484,1
CD40,0.0384516947665877,0.971954006936967,0,0.99960146027534,1
CD20,0.0399287297403407,0.767133293849873,0,0.999618840431363,1
CD3,0.0263362169438161,0.869370520258266,0,0.999707370550436,1
CD55,0.0321164522674239,0.788409967250537,0,0.999738884571836,1
CD278 (ICOS),0.0257830947582076,0.291940357745133,0,0.999895911804314,1
CD62P (P-Selectin),0.0263797669810285,0.922514821803037,0,0.999965716904814,1
CD99,0.0105293081516317,0.891586407997543,0,0.999971774081804,1
CD163,0.034270827748419,0.952913127712034,0,0.999980635014285,1
TCR α/β,0.0259235221175326,1.10212366528148,0,0.999982026637017,1
CD2,0.00915480606213328,0.599071626704895,0,0.999982835859576,1
CD19,0.0182744943136209,0.581882207860804,0,0.999992257117911,1
CD14,0.023874478371364,1.09628898337248,0,0.999993503534969,1
CD84,0.0258314287236999,0.812344458459438,0,0.999995409215586,1
CD196 (CCR6),0.0229986476495059,0.753747097201201,0,0.999996304572606,1
CD183 (CXCR3),0.0273540910759982,1.25775910543742,0,0.999997375579946,1
CD270 (HVEM; TR2),0.027028884849602,1.55387085464219,0,0.999998940808165,1
CD38,0.014780867152066,1.1547459033128,0,0.999999338513731,1
CD185 (CXCR5),0.0213753988178063,1.37209949592208,0,0.999999608128049,1
CD82,0.0272777139483719,0.961049699551162,0,0.999999811119921,1
CD352 (NTB-A),0.00346431617129426,0.608730188404314,0,0.999999833158055,1
LOX-1,0.024992294244746,1.36487412742685,0,0.999999838705558,1
GPR56,0.00493702613180296,0.941125208218102,0,0.999999903551133,1
CD36,0.0381945013858838,0.138753807926424,0,0.999999938965984,1
CD226 (DNAM-1),0.00623778984260489,1.10517004639642,0,0.999999939162208,1
CD122 (IL-2Rβ),0.0107189967332331,0.770635788193803,0,0.999999948055311,1
FcεRIα,0.0114887706166806,1.18296283922707,0,0.999999953963451,1
CD74,0.0413646792826754,1.15820253021577,0,0.999999959222916,1
CD158 (KIR2DL1/S1/S3/S5),0.00889466954278565,1.22826018696548,0,0.999999968810884,1
CD268 (BAFF-R),0.00276651002284562,0.798826973530632,0,0.999999977543282,1
CD131,0.00894041941454485,1.24939868917136,0,0.999999977735315,1
CD116,0.0136538462497503,1.53067667087754,0,0.99999998273785,1
CD37,0.0135795164737809,1.54641685581929,0,0.99999998863861,1
CD28,0.00687047681524456,0.701119086658182,0,0.99999998870804,1
CD119 (IFN-γ R α chain),0.0108067289482025,1.39346466312549,0,0.999999988854854,1
CD93,0.00570759368900232,1.07414318180335,0,0.999999990044353,1
CD79b (Igβ),0.00938298169672423,1.21494021397587,0,0.999999992776888,1
CD42b,0.00305138377036724,1.10713816986422,0,0.999999994832818,1
CD195 (CCR5),0.00139719258703921,1.15104901482028,0,0.999999996315556,1
CD319 (CRACC),0.00300182678417832,1.36795618453157,0,0.999999999360968,1
CD267 (TACI),0.0018811447267246,1.51719112812182,0,0.999999999834852,1
CD279 (PD-1),0.00392928751221506,1.67270624940789,0,0.999999999890392,1
CD192 (CCR2),5.37192584133641e-04,1.51879982736993,0,0.99999999997138,1
CD23,4.0036174164379e-04,1.28176428649379,0,1,1
