Set,N,DE,P.DE,FDR,DEG.GENES
WP_IL18_SIGNALING,230,2,0.00146044421993914,0.550637503622884,"TGM2,CCL5"
WP_NEPHROGENESIS,9,1,0.0023965478806186,0.550637503622884,ALDH1A2
WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS,14,1,0.00372597660658813,0.550637503622884,CCL5
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME,18,1,0.00478849880395393,0.550637503622884,CCL5
WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT,23,1,0.00611537652412875,0.550637503622884,CCL5
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,23,1,0.00611537652412875,0.550637503622884,CCL5
WP_INTERACTIONS_OF_NATURAL_KILLER_CELLS_IN_PANCREATIC_CANCER,25,1,0.00664573117006884,0.550637503622884,CCL5
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,27,1,0.00717585938644749,0.550637503622884,CCL5
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS,28,1,0.00744083860621192,0.550637503622884,ALDH1A2
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,28,1,0.00744083860621192,0.550637503622884,CCL5
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,28,1,0.00744083860621192,0.550637503622884,ALDH1A2
WP_MARKERS_OF_KIDNEY_CELL_LINEAGE,30,1,0.00797062731420339,0.550637503622884,ALDH1A2
WP_PROXIMAL_TUBULE_TRANSPORT,35,1,0.009294109406353,0.581668238581369,SLC16A10
WP_VITAMIN_B12_METABOLISM,37,1,0.00982310656229091,0.581668238581369,CCL5
WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING,41,1,0.0108804229624162,0.601324709056202,CCL5
WP_LUNG_FIBROSIS,46,1,0.0122007981247155,0.620704153380549,CCL5
WP_15Q11Q13_COPY_NUMBER_VARIATION,48,1,0.0127285532056325,0.620704153380549,CCL5
WP_CYTOSOLIC_DNASENSING_PATHWAY,57,1,0.0151006603558645,0.69332100351821,CCL5
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,60,1,0.015890348693421,0.69332100351821,CCL5
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME,65,1,0.0172053702288631,0.710323049556168,CCL5
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,68,1,0.0179937081310971,0.710323049556168,SLC16A10
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,76,1,0.0200934695849269,0.757158467541108,CCL5
WP_TOLLLIKE_RECEPTOR_SIGNALING,89,1,0.0234979200221036,0.829719872314005,CCL5
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME,91,1,0.0240208406942535,0.829719872314005,ALDH1A2
WP_CHEMOKINE_SIGNALING,143,1,0.0375383487638961,1,CCL5
WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION,182,1,0.0475778470425153,1,CCL5
WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING,183,1,0.0478341638929797,1,CCL5
WP_PLEURAL_MESOTHELIOMA,331,1,0.0851653600574998,1,CCL5
WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME,48,0,1,1,""
WP_10Q22Q23_COPY_NUMBER_VARIATION,42,0,1,1,""
WP_11P112_COPY_NUMBER_VARIATION_SYNDROME,48,0,1,1,""
WP_13Q1212_COPY_NUMBER_VARIATION,24,0,1,1,""
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME,9,0,1,1,""
WP_15Q25_COPY_NUMBER_VARIATION,36,0,1,1,""
WP_16P112_DISTAL_DELETION_SYNDROME,27,0,1,1,""
WP_16P112_PROXIMAL_DELETION_SYNDROME,68,0,1,1,""
WP_17P133_YWHAE_COPY_NUMBER_VARIATION,18,0,1,1,""
WP_1P36_COPY_NUMBER_VARIATION_SYNDROME,91,0,1,1,""
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,20,0,1,1,""
WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME,32,0,1,1,""
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME,50,0,1,1,""
WP_2Q211_COPY_NUMBER_VARIATION_SYNDROME,11,0,1,1,""
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,103,0,1,1,""
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,59,0,1,1,""
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,25,0,1,1,""
WP_4P163_COPY_NUMBER_VARIATION,27,0,1,1,""
WP_5Q35_COPY_NUMBER_VARIATION,87,0,1,1,""
WP_6Q16_COPY_NUMBER_VARIATION,6,0,1,1,""
WP_7OXOC_AND_7BETAHC_PATHWAYS,21,0,1,1,""
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,91,0,1,1,""
