Set,N,DE,P.DE,FDR,DEG.GENES
WP_PPAR_SIGNALING,46,2,5.88141097947484e-06,0.00487568970198464,"FABP4,SCD"
WP_LIVER_X_RECEPTOR_PATHWAY,6,1,0.000639539515637444,0.265025533279235,SCD
WP_FATTY_ACID_TRANSPORTERS,13,1,0.00138541039576601,0.265025533279235,FABP4
WP_OMEGA9_FATTY_ACID_SYNTHESIS,13,1,0.00138541039576601,0.265025533279235,SCD
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS,15,1,0.00159846521881324,0.265025533279235,SCD
WP_FATTY_ACID_BIOSYNTHESIS,22,1,0.00234397810001241,0.323859640818382,SCD
WP_FAMILIAL_PARTIAL_LIPODYSTROPHY,26,1,0.00276986044519822,0.328030615581333,FABP4
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,44,1,0.00468520585904464,0.485504457143501,SCD
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,66,1,0.00702368327709702,0.646959270745936,SCD
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES,83,1,0.00882880479841319,0.731907917788454,SCD
WP_ADIPOGENESIS,101,1,0.0107383199439839,0.809278839414786,SCD
WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY,112,1,0.0119043395039088,0.822391454061699,SCD
WP_NUCLEAR_RECEPTORS_METAPATHWAY,229,1,0.0242639968205153,1,SCD
WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES,326,1,0.0344519132997057,1,FABP4
WP_PLEURAL_MESOTHELIOMA,331,1,0.0349756145903996,1,FABP4
WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME,48,0,1,1,""
WP_10Q22Q23_COPY_NUMBER_VARIATION,42,0,1,1,""
WP_11P112_COPY_NUMBER_VARIATION_SYNDROME,48,0,1,1,""
WP_13Q1212_COPY_NUMBER_VARIATION,24,0,1,1,""
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME,9,0,1,1,""
WP_15Q11Q13_COPY_NUMBER_VARIATION,48,0,1,1,""
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME,18,0,1,1,""
WP_15Q25_COPY_NUMBER_VARIATION,36,0,1,1,""
WP_16P112_DISTAL_DELETION_SYNDROME,27,0,1,1,""
WP_16P112_PROXIMAL_DELETION_SYNDROME,68,0,1,1,""
WP_17P133_YWHAE_COPY_NUMBER_VARIATION,18,0,1,1,""
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME,65,0,1,1,""
WP_1P36_COPY_NUMBER_VARIATION_SYNDROME,91,0,1,1,""
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,20,0,1,1,""
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME,91,0,1,1,""
WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME,32,0,1,1,""
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME,50,0,1,1,""
WP_2Q211_COPY_NUMBER_VARIATION_SYNDROME,11,0,1,1,""
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,103,0,1,1,""
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,59,0,1,1,""
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,25,0,1,1,""
WP_4P163_COPY_NUMBER_VARIATION,27,0,1,1,""
WP_5Q35_COPY_NUMBER_VARIATION,87,0,1,1,""
WP_6Q16_COPY_NUMBER_VARIATION,6,0,1,1,""
WP_7OXOC_AND_7BETAHC_PATHWAYS,21,0,1,1,""
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,91,0,1,1,""
WP_7Q1123_DISTAL_COPY_NUMBER_VARIATION,20,0,1,1,""
WP_8P231_COPY_NUMBER_VARIATION_SYNDROME,39,0,1,1,""
WP_8Q1123_RB1CC1_COPY_NUMBER_VARIATION,16,0,1,1,""
WP_ACETAMINOPHEN_IN_ANALGESIA_AND_ANTIPYRESIS,4,0,1,1,""
WP_ACETYLCHOLINE_SYNTHESIS,5,0,1,1,""
WP_ACE_INHIBITOR_PATHWAY,9,0,1,1,""
WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME,10,0,1,1,""
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2,7,0,1,1,""
WP_ACUTE_MYELOID_LEUKEMIA,64,0,1,1,""
