,logFC,AveExpr,t,P.Value,adj.P.Val
CD172a (SIRPα),0.130355792011599,2.33548221741869,4.25811992132453,1.03133416929477e-05,3.97063655178486e-04
CD101 (BB27),0.0882935400240639,2.48856332857515,0,0.973210464818104,1
CD9,0.079956734654777,3.10804189597734,0,0.99929017197955,1
CD69,0.06100939599827,0.572012750570123,0,0.999999999940139,1
CD278 (ICOS),0.0530123451991944,1.54328839242971,0,1,1
CD274 (B7-H1; PD-L1),0.00640115432016338,2.35558631180348,0,1,1
CD270 (HVEM; TR2),0.0187460772892822,1.81338403213597,0,1,1
CD40,8.96986645080341e-04,1.36324735949226,0,1,1
CD52,0.0483813379587498,1.68586056981904,0,1,1
CD3,0.00893669865980954,0.763746347969074,0,1,1
CD19,0.0100302002847789,0.611602916981717,0,1,1
CD11c,0.0260425495228538,1.19863414910092,0,1,1
CD123,0.0124650835222632,1.45429217211666,0,1,1
TIGIT (VSTM3),0.00800870880307497,1.74950092618033,0,1,1
CD20,8.94669351818724e-04,0.811028541733108,0,1,1
CD335 (NKp46),0.00861322260007378,1.0652645200758,0,1,1
Podoplanin,0.0174948082666034,2.0710485618343,0,1,1
CD32,0.0291517018468703,1.68397818553125,0,1,1
CD152 (CTLA-4),0.0182820516072485,1.80008488631771,0,1,1
CD1c,0.0146724366212791,0.703677184713491,0,1,1
CD141 (Thrombomodulin),0.0483216652008234,3.54241063451332,0,1,1
CD35,0.0080924149479251,1.32478494726679,0,1,1
CD272 (BTLA),0.00408868016764411,1.7179997496896,0,1,1
CD275 (B7-H2; B7-RP1; ICOSL),0.0150882991183317,1.78696854148542,0,1,1
CX3CR1,0.00695065850848127,1.68292926053687,0,1,1
CD24,0.0122199647856427,2.26996329149548,0,1,1
CD79b (Igβ),0.0167149235965612,1.74782542977115,0,1,1
CD169 (Sialoadhesin; Siglec-1),0.0140459373396638,3.31954035515571,0,1,1
CD268 (BAFF-R),0.00579186797614731,0.853927701582355,0,1,1
CD122 (IL-2Rβ),0.0194069446506357,1.71101118408791,0,1,1
CD267 (TACI),0.00822660961954271,1.84410568615858,0,1,1
CD137 (4-1BB),0.0167244351812919,2.33304921097104,0,1,1
CD83,0.00171923402353839,2.12517098855323,0,1,1
CD303 (BDCA-2),0.00314612676534468,2.10016353975029,0,1,1
CD61,0.0163757169608379,0.744695351644459,0,1,1
CD81 (TAPA-1),0.0601702791084546,3.30990013955008,0,1,1
IgD,0.0163954011547882,0.563759614405218,0,1,1
CD28,0.0229497302270801,1.81798616561837,0,1,1
CD26,2.57180447445373e-04,1.9096624477482,0,1,1
CD115 (CSF-1R),0.00294357936250926,1.92934696742926,0,1,1
CD158 (KIR2DL1/S1/S3/S5),0.00204102907702764,1.70417004073789,0,1,1
CD49a,0.0149717517292787,1.27869751312937,0,1,1
TCR Vα7.2,0.00327656032270903,1.25840350256098,0,1,1
CD158e1 (KIR3DL1; NKB1),0.00348265155410933,1.43992208325434,0,1,1
CD109,0.00861115512836028,2.17469095965405,0,1,1
CLEC12A,0.0278742167301868,1.25176884398972,0,1,1
IgE,0.00852091616397805,2.2722395148683,0,1,1
CD150 (SLAM),0.00874381075431239,2.43402845520874,0,1,1
CD23,0.0155443557811594,1.6570005229244,0,1,1
NKp80,0.0043393332624086,2.21662791165005,0,1,1
CD74,0.00813671411921562,1.8604815660888,0,1,1
CD37,0.0105393942924584,1.82255201372609,0,1,1
