,logFC,AveExpr,t,P.Value,adj.P.Val
CD101 (BB27),0.214097925932007,2.48856332857515,16.6233951134335,2.64947090637073e-62,4.08018519581093e-60
CD81 (TAPA-1),0.139298884008695,3.30990013955008,7.52563215927957,2.63647834053301e-14,1.35339221480694e-12
CLEC12A,0.156288386284877,1.25176884398972,7.00909972240304,1.20383870481594e-12,3.70782321083311e-11
CD31,0.130430856181446,1.73576057614785,4.04329950994323,2.63640282704596e-05,5.80008621950111e-04
CD69,0.121725664476901,0.572012750570123,3.1707516521126,7.6036390776302e-04,0.0146370052244381
CD141 (Thrombomodulin),0.121191163926883,3.54241063451332,3.10309763398235,9.57693465000948e-04,0.0163871992900162
CD169 (Sialoadhesin; Siglec-1),0.11382660424635,3.31954035515571,2.44818249378479,0.00717946097018203,0.110563698940803
CD162,0.100512512270928,1.79783270736739,0.0664318056375255,0.473517064564171,1
CD11a,0.0978638728985288,1.6743696146423,0,0.617836643667604,1
CD35,0.0938283490042024,1.32478494726679,0,0.800943334501352,1
CD32,0.0917801061734815,1.68397818553125,0,0.873117594024457,1
CD278 (ICOS),0.0856099534893879,1.54328839242971,0,0.986543617680317,1
CD107a (LAMP-1),0.0748771947772274,3.1355175785282,0,0.99964134828489,1
CD354 (TREM-1),0.0771353048554764,2.30292326498407,0,0.999950437780166,1
CD52,0.0724557617852496,1.68586056981904,0,0.999999346263367,1
CD16,0.0617797252978998,2.02906287758492,0,0.999999945276466,1
CD33,0.0587105997993901,1.45556994944865,0,0.999999998142286,1
CD64,0.0544085684541036,1.28061239202223,0,0.999999999997839,1
CD9,0.0416844265718158,3.10804189597734,0,1,1
CD274 (B7-H1; PD-L1),0.0262376247212115,2.35558631180348,0,1,1
CD270 (HVEM; TR2),0.0175345200424546,1.81338403213597,0,1,1
CD155 (PVR),0.0201106353621698,2.22059551298088,0,1,1
CD47,0.045435068060863,2.08390070391871,0,1,1
CD40,0.0112844019664294,1.36324735949226,0,1,1
CD154,0.0054126775250076,2.18179418539097,0,1,1
CD56 (NCAM),0.00458897489967158,1.13858231967123,0,1,1
CD19,0.00211898395633332,0.611602916981717,0,1,1
HLA-A;B;C,0.00516447306516628,1.60979778413044,0,1,1
CD4,0.031200367822271,0.841845614570881,0,1,1
CD44,0.00397945799905479,1.18496690703204,0,1,1
CD279 (PD-1),0.00840501972970401,2.1386159871405,0,1,1
TIGIT (VSTM3),0.00376777952236978,1.74950092618033,0,1,1
Podoplanin,0.00405442084268768,2.0710485618343,0,1,1
CD146,0.00937778558342266,0.965711848734984,0,1,1
CD196 (CCR6),0.00261710496004411,1.8483930557782,0,1,1
CD62L,0.00129286466352355,0.328527420867017,0,1,1
CD152 (CTLA-4),0.00103947497876022,1.80008488631771,0,1,1
CD223 (LAG-3),0.00473123373133188,1.99848252673563,0,1,1
KLRG1 (MAFA),0.00349693208064424,1.35133831634652,0,1,1
CD27,0.00742318295232761,0.626218826773175,0,1,1
CD95 (Fas),4.19346573956038e-04,2.06437279749676,0,1,1
CD134 (OX40),0.00882855884544598,1.79141522817464,0,1,1
CD314 (NKG2D),3.84134673553055e-04,1.8520364185789,0,1,1
CD272 (BTLA),0.00958141361886559,1.7179997496896,0,1,1
CD275 (B7-H2; B7-RP1; ICOSL),0.0251265834296959,1.78696854148542,0,1,1
CD58 (LFA-3),3.36231435158605e-05,3.46773410323657,0,1,1
CX3CR1,0.00460779475921632,1.68292926053687,0,1,1
CD24,0.0043645434452049,2.26996329149548,0,1,1
CD268 (BAFF-R),9.77360912935688e-04,0.853927701582355,0,1,1
CD42b,0.00573261534274391,1.25986380379857,0,1,1
CD62P (P-Selectin),0.0132537267857553,1.05656447713996,0,1,1
CD122 (IL-2Rβ),0.00675323569876801,1.71101118408791,0,1,1
CD267 (TACI),7.19374218496569e-04,1.84410568615858,0,1,1
CD137 (4-1BB),0.00288086146387766,2.33304921097104,0,1,1
CD163,0.0438645398586822,2.46893064124316,0,1,1
CD83,0.00367152867441626,2.12517098855323,0,1,1
CD303 (BDCA-2),0.00136888593661114,2.10016353975029,0,1,1
IgD,0.00582574369012445,0.563759614405218,0,1,1
CD28,0.00349719074881266,1.81798616561837,0,1,1
CD38,0.018155501593551,1.78469368196217,0,1,1
CD127 (IL-7Rα),0.00735464192898119,1.26459693654745,0,1,1
CD45,0.00273512642947665,1.07010965298743,0,1,1
CD115 (CSF-1R),0.00217307227568923,1.92934696742926,0,1,1
CD63,0.00501534352741499,2.38323724647957,0,1,1
CD172a (SIRPα),0.00551166935354318,2.33548221741869,0,1,1
CD200 (OX2),0.00146186189266543,1.87472779110415,0,1,1
CD49d,0.0256675491141143,1.4796012583297,0,1,1
TCR Vα7.2,0.00548960304114883,1.25840350256098,0,1,1
TCR Vδ2,0.00926414995615703,0.535827330237955,0,1,1
CD305 (LAIR1),0.0350471995668385,1.77485047689827,0,1,1
LOX-1,0.029805125683898,1.5470254030834,0,1,1
CD151 (PETA-3),0.0377672805988892,2.12059970580129,0,1,1
CD150 (SLAM),0.00471645318059886,2.43402845520874,0,1,1
CD84,0.0114586942779524,1.91378231283554,0,1,1
Ig light chain κ,0.0235316085002669,3.83510603331488,0,1,1
CD85j (ILT2),0.00974849000904169,1.77939006327209,0,1,1
CD23,0.00863437329940416,1.6570005229244,0,1,1
