,logFC,AveExpr,t,P.Value,adj.P.Val
CD71,0.445436260487846,5.08035053392996,37.4933815347521,1.15358694485054e-306,1.77652389506983e-304
CD63,0.155424017094805,2.38323724647957,8.68217091092562,1.9586002151433e-18,1.50812216566034e-16
CD86,0.142390015270192,1.22818164863368,6.50886736053523,3.79673471537939e-11,1.94899048722809e-09
CD107a (LAMP-1),0.131160727098004,3.1355175785282,4.5742770452575,2.39106493421259e-06,7.36447999737479e-05
CD22,0.127687534608051,0.593004164120044,4.22582714245204,1.19095994568095e-05,3.05679719391443e-04
HLA-DR; DP; DQ,0.125445066648287,2.28452336660064,3.82111312280404,6.64496066023041e-05,0.00146189134525069
CD72,0.112759885433776,0.990103875205869,1.91582833063782,0.0276943356620923,0.533115961495277
CD54,0.103837088313566,0.176103124361557,0.490606561879223,0.311852697441734,1
HLA-DR,0.102843522526863,3.28092534903028,0.467229212881133,0.320168255170629,1
CD58 (LFA-3),0.0991798363721747,3.46773410323657,0,0.575653714331164,1
CD16,0.0984019278341242,2.02906287758492,0,0.595634291785088,1
CD123,0.0969996073668954,1.45429217211666,0,0.687154084091536,1
CD162,0.089281266276233,1.79783270736739,0,0.935064724318821,1
CD141 (Thrombomodulin),0.0866921047365679,3.54241063451332,0,0.983181345772427,1
CD354 (TREM-1),0.0841034710476943,2.30292326498407,0,0.998413270009116,1
CD9,0.0744832128839462,3.10804189597734,0,0.999954362446193,1
HLA-A;B;C,0.0716942658513701,1.60979778413044,0,0.999999040043188,1
CD31,0.0640658232791075,1.73576057614785,0,0.999999902868403,1
CD88 (C5aR),0.0725235042215282,1.97912434460833,0,0.999999993349199,1
CD64,0.0614182595035563,1.28061239202223,0,0.999999999916944,1
CD47,0.0651944122476156,2.08390070391871,0,0.999999999937768,1
CD304 (Neuropilin-1),0.0633827376942213,1.96945867038835,0,0.999999999973426,1
CD4,0.0540621653871877,0.841845614570881,0,0.999999999998781,1
CD55,0.0563426395963364,1.27908786878113,0,0.999999999999875,1
CD305 (LAIR1),0.0530187897127407,1.77485047689827,0,0.999999999999972,1
CD13,0.0554481640388856,1.40994927480412,0,0.999999999999999,1
CD328 (Siglec-7),0.0455451095491773,0.919347043316356,0,1,1
CD44,0.0442826613982724,1.18496690703204,0,1,1
CD274 (B7-H1; PD-L1),0.0514819805818027,2.35558631180348,0,1,1
CD270 (HVEM; TR2),0.00260073705539353,1.81338403213597,0,1,1
CD155 (PVR),0.0417376938166611,2.22059551298088,0,1,1
CD112 (Nectin-2),0.00971150704867964,1.62490477790574,0,1,1
CD40,0.012260976015562,1.36324735949226,0,1,1
CD11c,0.0313210003397378,1.19863414910092,0,1,1
CD49f,0.0441752898164785,1.86050377129931,0,1,1
CD45RO,0.015564610938858,1.46247971497881,0,1,1
CD335 (NKp46),8.61207500181486e-04,1.0652645200758,0,1,1
CD103 (Integrin αE),0.0464370111678837,1.16956103578413,0,1,1
CD95 (Fas),0.0112921150173034,2.06437279749676,0,1,1
CD57 Recombinant,0.00242630412233562,1.15014465559771,0,1,1
CD39,0.0200242824805452,1.59766866656863,0,1,1
CD21,0.00204808116386746,0.481078536233507,0,1,1
CD11a,0.0390182908454757,1.6743696146423,0,1,1
integrin β7,0.0144697703798612,1.20027192344475,0,1,1
CD119 (IFN-γ R α chain),0.00851088916555379,1.93213197168637,0,1,1
CD41,0.00325609986899416,0.289094347535183,0,1,1
CD43,0.0311219229127587,1.24967393909554,0,1,1
CD163,0.0279729708429583,2.46893064124316,0,1,1
CD83,0.00120441556510346,2.12517098855323,0,1,1
CD29,0.0391792860032178,1.9436951245545,0,1,1
CD18,0.0221279481133274,0.740205892772052,0,1,1
CD127 (IL-7Rα),0.00784231676387561,1.26459693654745,0,1,1
CD45,0.0187027805438818,1.07010965298743,0,1,1
CD115 (CSF-1R),0.00532136296165912,1.92934696742926,0,1,1
CD36,0.0377418261044969,0.199260175697091,0,1,1
TCR Vδ2,0.00152166230986117,0.535827330237955,0,1,1
LOX-1,0.00967243835502856,1.5470254030834,0,1,1
CD319 (CRACC),0.0026875502369536,1.66746805824128,0,1,1
CD99,0.0168377032893082,0.790561276545519,0,1,1
CD151 (PETA-3),0.0398245632218074,2.12059970580129,0,1,1
CD94,0.0113056419785295,1.05022449485426,0,1,1
CD85j (ILT2),0.0485723369362892,1.77939006327209,0,1,1
Ig light chain λ,0.00481880140823649,1.08049671678927,0,1,1
CD131,0.00415782195180831,1.55635738165441,0,1,1
CD74,0.0273786450321089,1.8604815660888,0,1,1
CD116,0.00249123578050151,1.64204958161752,0,1,1
CD37,0.00203412943606355,1.82255201372609,0,1,1
