,logFC,AveExpr,t,P.Value,adj.P.Val
CD4,0.189576082632371,0.841845614570881,13.3115760872226,1.03994289083892e-40,5.33837350630647e-39
CD72,0.184916493877311,0.990103875205869,12.4209319384228,1.04330952964642e-35,4.01674168913873e-34
HLA-A;B;C,0.154287988877751,1.60979778413044,8.89727575175785,2.88960405400496e-19,6.35712891881091e-18
HLA-DR,0.151020504642418,3.28092534903028,8.16714708488835,1.58980099232694e-16,3.06036691022937e-15
CD328 (Siglec-7),0.1562612707378,0.919347043316356,8.10884942006741,2.57231061402259e-16,4.40150927288311e-15
CD63,0.151725198319671,2.38323724647957,7.89377615636179,1.47478521209566e-15,2.27116922662732e-14
CD244 (2B4),0.141753985145463,0.885682410297691,6.78359325430096,5.88073769414148e-12,7.54694670748157e-11
CD16,0.138921087925839,2.02906287758492,5.74341028621519,4.64751505407341e-09,5.11226655948076e-08
CD71,0.154045188166252,5.08035053392996,5.71473416080173,5.50317583963012e-09,5.64992719535359e-08
HLA-DR; DP; DQ,0.129431506537177,2.28452336660064,4.30577277279379,8.32496823565629e-06,8.01278192681918e-05
CD103 (Integrin αE),0.0912721313698299,1.16956103578413,0,0.907722882395821,1
CD36,0.0861475844060152,0.199260175697091,0,0.99883259764084,1
CD47,0.0830278899691958,2.08390070391871,0,0.998880378010872,1
CD11a,0.0750188569564015,1.6743696146423,0,0.999901769766382,1
CD151 (PETA-3),0.0766946184837176,2.12059970580129,0,0.999993789457174,1
CD354 (TREM-1),0.0674511401444209,2.30292326498407,0,0.999999998010645,1
CD13,0.064136774561758,1.40994927480412,0,0.999999999764681,1
CD52,0.061553221556195,1.68586056981904,0,0.999999999999632,1
CD48,0.047739746015969,0.229612520969556,0,0.999999999999965,1
CD86,0.020889331349877,1.22818164863368,0,1,1
CD274 (B7-H1; PD-L1),0.0325670965269218,2.35558631180348,0,1,1
CD112 (Nectin-2),4.53955541561373e-04,1.62490477790574,0,1,1
CD56 (NCAM),0.00196306052700911,1.13858231967123,0,1,1
CD14,0.0135782109058338,1.38929527065155,0,1,1
CD20,0.00329945191670935,0.811028541733108,0,1,1
CD62L,0.00211177109950823,0.328527420867017,0,1,1
CD107a (LAMP-1),0.00271960029173436,3.1355175785282,0,1,1
CD58 (LFA-3),0.0409851623382047,3.46773410323657,0,1,1
integrin β7,0.0436659680266247,1.20027192344475,0,1,1
CD54,0.0314633300423111,0.176103124361557,0,1,1
CD119 (IFN-γ R α chain),0.0124739850695498,1.93213197168637,0,1,1
TCR α/β,0.00313119409163425,1.27365899043913,0,1,1
CD122 (IL-2Rβ),0.00242961275630787,1.71101118408791,0,1,1
CD267 (TACI),0.00959254645111953,1.84410568615858,0,1,1
CD163,0.00795352483692393,2.46893064124316,0,1,1
CD81 (TAPA-1),0.0381314882344198,3.30990013955008,0,1,1
CD22,0.0339132193901828,0.593004164120044,0,1,1
CD73 (Ecto-5'-nucleotidase),1.97593681807882e-04,1.01395480047885,0,1,1
TCR Vδ2,5.47192436412486e-04,0.535827330237955,0,1,1
LOX-1,0.0263372815732797,1.5470254030834,0,1,1
CD158e1 (KIR3DL1; NKB1),0.00112188500907175,1.43992208325434,0,1,1
CD99,0.0239561214478472,0.790561276545519,0,1,1
CD352 (NTB-A),0.0306073241391632,1.18432686035698,0,1,1
CD94,0.00302761050771068,1.05022449485426,0,1,1
CD85j (ILT2),0.0567322526875647,1.77939006327209,0,1,1
GPR56,3.15157708238944e-04,1.03879685067811,0,1,1
CD82,0.00206382367033629,1.63517212038807,0,1,1
CD131,0.00598722472735941,1.55635738165441,0,1,1
CD74,0.00794869227812372,1.8604815660888,0,1,1
CD116,0.0190955303122044,1.64204958161752,0,1,1
CD37,0.00328209772413372,1.82255201372609,0,1,1
CD88 (C5aR),0.0418535294699103,1.97912434460833,0,1,1
