,logFC,AveExpr,t,P.Value,adj.P.Val
CD48,0.931845865064354,0.229612520969556,74.3515472214895,0,0
CD5,0.525836493721382,0.483574459226479,42.4761625671463,0,0
CD8,0.453792273449859,0.415020523807595,38.5290866763397,9.88131291682493e-324,5.08887615216484e-322
CD7,0.41697117082055,0.473939089477234,33.8395341044523,1.86434504657328e-250,7.17772842930714e-249
CD103 (Integrin αE),0.392843514331483,1.16956103578413,27.7667978555178,1.34009052672635e-169,4.12747882231715e-168
CD2,0.312556161933727,0.311394086410022,25.4205867425212,1.40356383259051e-142,3.60248050364896e-141
CD49a,0.367377251993554,1.27869751312937,24.9300466937993,3.15132793703582e-137,6.9329214614788e-136
CD99,0.328554391379217,0.790561276545519,21.2062261681233,5.68218592278822e-100,1.09382079013673e-98
CD3,0.255373583888885,0.763746347969074,15.4838396430779,2.43403480509825e-54,4.16490399983478e-53
CD45,0.254556183346624,1.07010965298743,14.5037134159314,6.1386836084146e-48,9.45357275695849e-47
integrin β7,0.15224028354875,1.20027192344475,5.98970215857813,1.05328656000573e-09,1.47460118400802e-08
CD26,0.138863164006149,1.9096624477482,5.22484410213427,8.72561955435422e-08,1.11978784280879e-06
CD69,0.143633997648626,0.572012750570123,4.21818514611395,1.23203674067726e-05,1.45948967741768e-04
CD278 (ICOS),0.134993843245449,1.54328839242971,3.56437323070484,1.82414637356391e-04,0.0020065610109203
CD162,0.140150216745292,1.79783270736739,3.44723712172032,2.83245960523977e-04,0.0029079918613795
CD94,0.128302314607635,1.05022449485426,3.10973640159295,9.36430738247307e-04,0.00901314585563033
CD45RA,0.124269651240829,1.56845832237482,2.89525786706704,0.0018944835240796,0.0171617919240152
CD11a,0.126750058952461,1.6743696146423,2.48683616159175,0.00644472582324728,0.0551382098211156
CD45RO,0.106583776776027,1.46247971497881,0.903890972748934,0.183027265997185,1
CD4,0.100768863679148,0.841845614570881,0.0712619135486801,0.471594696411772,1
CD352 (NTB-A),0.0942533036309902,1.18432686035698,0,0.731081206059227,1
CD44,0.0906894921563605,1.18496690703204,0,0.797642633537438,1
CD244 (2B4),0.0804099276749646,0.885682410297691,0,0.976429004017105,1
CD52,0.0815839721099963,1.68586056981904,0,0.983941048887906,1
CD43,0.075651993343807,1.24967393909554,0,0.991199723751205,1
CD27,0.070348988017855,0.626218826773175,0,0.99843258555492,1
CD95 (Fas),0.0776378584591706,2.06437279749676,0,0.998839722079095,1
CD49d,0.0660752040186431,1.4796012583297,0,0.999815468204974,1
CD195 (CCR5),0.0697494068475466,1.83126339690937,0,0.99997512159833,1
CD101 (BB27),0.0541041311264709,2.48856332857515,0,0.999995268203863,1
CD18,0.0450886832568488,0.740205892772052,0,0.999999110764247,1
CD29,0.0568185487706612,1.9436951245545,0,0.999999640269583,1
CD9,0.0421226858993742,3.10804189597734,0,0.999999965212883,1
HLA-A;B;C,0.0437559242926016,1.60979778413044,0,0.999999995506492,1
CD71,0.0119857660862887,5.08035053392996,0,0.999999996765732,1
CD172a (SIRPα),0.028816594338716,2.33548221741869,0,0.99999999744984,1
CD62L,0.0499925684721016,0.328527420867017,0,0.999999998221338,1
CD16,0.0329920228066918,2.02906287758492,0,0.999999999651466,1
CLEC12A,0.0244589911017346,1.25176884398972,0,0.999999999767284,1
TCR α/β,0.0405765887219639,1.27365899043913,0,0.999999999997975,1
CD11c,0.00719845340137858,1.19863414910092,0,0.999999999998829,1
CD141 (Thrombomodulin),0.0274403591609463,3.54241063451332,0,0.999999999999021,1
CD31,0.0199342036011336,1.73576057614785,0,0.99999999999908,1
CD123,0.0277606521391857,1.45429217211666,0,0.999999999999518,1
CD56 (NCAM),0.0348697229970425,1.13858231967123,0,0.999999999999763,1
CD107a (LAMP-1),0.0165219958495832,3.1355175785282,0,0.999999999999952,1
CD146,0.0290064310886105,0.965711848734984,0,0.999999999999989,1
CD314 (NKG2D),0.0453728313902976,1.8520364185789,0,0.999999999999995,1
CD226 (DNAM-1),0.0312693179010732,1.19447404104427,0,0.999999999999999,1
CD47,0.028753941392291,2.08390070391871,0,0.999999999999999,1
